期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
2013M05,"611,720",2.05,"10,073",11.80,"3,624",3.10,"176,780",1.94,"1,914",18.00,"3,511",1.27,"91,706",3.14,"120,321",-0.83,"15,496",1.02,"6,137",1.86,"20,336",2.20,"27,634",7.53,"26,709",6.50,"43,381",6.77,"13,528",7.07,45,"2,150.00",282,15.57,57,0.00,"1,846",3.65,"11,499",3.35,"36,841",-7.11,"20,485,776",2.96,"443,320",7.93,"224,079",5.41,"8,093,207",2.35,"773,486",7.85,"165,858",1.18,"1,011,585",4.01,"950,553",-2.01,"697,474",2.50,"60,839",-0.14,"504,347",-1.15,"5,427,041",4.19,"1,030,643",4.62,"328,934",5.11,"257,068",4.68,86,421.58,"2,515",19.86,240,2.13,"64,039",-11.69,"136,455",13.97,"314,007",-8.49,"3,736",7.51,99,-9.17,25,-16.67,772,772.00,32,33.33,17,-5.56,634,7.28,575,-2.71,32,-28.89,50,25.00,137,-19.41,298,36.07,328,22.39,498,13.44,114,20.00,4,--,3,-25.00,1,--,23,35.29,93,-5.10,1,--,"15,778",40.53,362,44.93,87,-34.15,"2,678",7.35,180,72.85,31,32.75,"1,855",11.30,"1,267",21.85,773,43.46,157,96.18,248,-19.77,"3,475",136.45,"2,779",78.33,"1,073",17.52,633,43.88,2,-,1,-77.42,6,-,27,61.83,144,-22.32,1,-,"1,839",-35.38,31,-22.50,9,-60.87,443,-36.89,5,0.00,10,-37.50,244,-44.04,401,-35.74,25,-19.35,26,8.33,77,-39.84,90,-23.73,100,-23.66,160,-24.53,42,-27.59,0,--,0,--,0,--,13,-18.75,50,-29.58,113,-46.45,"11,255",-62.91,986,126.19,44,-65.00,"3,443",-78.09,10,-81.04,43,-43.21,"1,057",-60.85,"1,755",-44.86,185,-28.21,149,123.68,270,-68.77,685,-69.91,925,-56.79,500,-44.16,318,77.32,-,-,-,-,-,-,17,-88.16,233,-14.80,636,-34.24
2013M06,"612,926",2.11,"10,181",11.97,"3,624",2.81,"177,123",1.98,"1,932",17.23,"3,518",1.21,"91,975",3.19,"120,196",-0.83,"15,510",1.00,"6,148",1.75,"20,365",2.12,"27,780",7.61,"26,893",6.82,"43,670",7.01,"13,587",7.01,47,"2,250.00",283,16.46,57,0.00,"1,858",3.57,"11,532",3.38,"36,647",-7.02,"20,522,484",3.11,"444,918",8.14,"224,129",5.23,"8,111,399",2.76,"773,728",7.17,"165,826",0.75,"1,013,690",4.21,"951,764",-1.68,"699,318",2.10,"60,657",-0.83,"503,485",1.54,"5,436,841",3.99,"1,033,644",4.28,"328,709",4.14,"257,345",4.54,87,427.03,"2,535",20.68,240,2.13,"64,845",-7.15,"136,859",12.83,"312,467",-8.44,"3,181",0.54,93,6.90,9,-57.14,692,692.00,17,0.00,19,-20.83,511,-7.26,459,-13.56,34,0.00,43,-6.52,125,-10.07,236,10.28,281,27.73,464,20.83,98,10.11,2,--,2,0.00,0,--,25,8.70,69,-18.82,2,100.00,"13,710",23.51,295,16.66,12,-85.67,"3,694",99.19,197,187.96,39,-70.50,"1,261",-21.38,856,-27.70,144,-51.76,98,-27.96,394,-3.49,"2,297",15.34,"1,939",13.78,667,-29.91,631,169.65,1,-,2,11.11,-,-,984,"1,794.13",196,39.80,2,-50.00,"1,964",-16.74,34,-2.86,18,0.00,451,-16.79,7,75.00,14,40.00,252,-29.81,459,-15.93,16,-30.43,27,8.00,86,1.18,93,-3.13,107,-19.55,178,-8.72,45,-8.16,0,--,2,-33.33,0,--,13,8.33,36,-40.00,126,-23.17,"8,973",-78.92,181,-23.16,77,-42.83,"2,720",-84.73,95,"1,166.67",91,250.19,968,-81.67,"1,541",-22.45,92,-47.88,88,50.60,250,-98.00,397,-63.27,"1,053",-34.11,710,2.69,179,3.39,-,-,3,92.31,-,-,23,-8.46,83,-41.97,421,-31.63
2013M07,"614,688",2.31,"10,253",11.81,"3,624",2.49,"177,404",2.03,"1,955",16.51,"3,522",1.27,"92,285",3.37,"119,996",-0.84,"15,512",0.92,"6,148",1.77,"20,386",2.10,"27,959",7.92,"27,025",6.80,"43,905",6.97,"13,672",7.32,49,600.00,282,14.17,56,-3.45,"1,861",2.93,"11,559",3.22,"37,235",-4.80,"20,610,031",3.59,"449,553",4.90,"236,041",6.90,"8,133,287",3.24,"777,596",6.31,"165,852",1.08,"1,011,152",3.04,"953,258",0.37,"706,353",3.85,"60,708",-0.76,"504,579",1.43,"5,465,346",4.49,"1,041,332",5.02,"330,533",5.17,"258,258",5.23,89,304.36,"1,656",-32.62,232,-1.70,"62,991",5.05,"135,348",11.65,"315,869",-6.27,"3,715",13.50,95,10.47,13,44.44,793,793.00,24,26.32,22,46.67,629,24.31,522,-2.06,39,-18.75,51,50.00,161,7.33,333,54.88,291,20.75,514,12.72,115,25.00,2,100.00,2,0.00,0,-100.00,19,-13.64,88,-7.37,2,-50.00,"16,129",13.46,315,44.65,35,28.53,"2,982",8.11,105,44.94,51,146.87,"1,775",18.79,929,-27.63,192,-84.79,171,-39.15,340,26.87,"4,601",29.80,"2,936",94.00,"1,074",32.45,359,22.45,2,300.00,2,53.33,-,-,49,-60.11,208,-11.45,1,-87.27,"2,159",-19.56,54,35.00,18,38.46,483,-25.92,12,100.00,10,-16.67,271,-28.31,480,-21.95,28,-22.22,32,-3.03,105,-11.02,109,-9.92,135,14.41,206,-1.90,38,-35.59,0,--,1,0.00,1,--,14,133.33,56,-1.75,106,-49.28,"21,362",18.10,447,-61.39,170,107.56,"9,900",65.67,27,-78.30,24,-27.52,"1,034",-50.56,"2,006",-13.41,274,-35.20,193,18.71,528,-20.80,"3,903",114.43,"1,376",17.66,724,12.73,110,-69.57,-,-,1,-50.00,8,-,20,-57.04,351,59.19,268,-66.32
2013M08,"615,801",2.32,"10,374",12.07,"3,641",2.56,"177,851",2.10,"1,985",17.32,"3,526",1.23,"92,655",3.57,"120,090",-0.73,"15,527",0.97,"6,173",2.08,"20,455",2.26,"28,171",8.20,"27,250",7.13,"44,221",7.17,"13,753",7.16,53,178.95,284,15.45,56,-3.45,"1,871",4.06,"11,613",3.46,"36,252",-6.74,"20,705,247",3.99,"455,036",5.76,"236,175",6.78,"8,132,430",3.67,"779,080",2.41,"165,799",-0.06,"1,014,876",3.73,"954,647",0.04,"706,409",3.86,"61,030",-0.77,"507,684",2.18,"5,551,322",5.75,"1,039,272",4.25,"331,709",4.92,"258,977",4.87,97,105.16,"1,661",-32.68,232,-1.70,"63,532",7.22,"135,150",11.12,"310,126",-4.29,"3,349",6.93,105,-0.94,19,-13.64,681,681.00,26,73.33,14,-12.50,550,21.41,517,-4.79,31,-27.91,43,7.50,134,1.52,275,22.77,280,29.03,459,7.24,104,-0.95,6,200.00,4,300.00,0,--,15,36.36,85,1.19,1,-83.33,"13,124",2.64,351,-2.63,41,-75.51,"2,742",1.50,113,107.38,73,-94.50,"1,772",58.36,"1,003",-23.44,155,-44.27,101,6.87,665,286.33,"1,849",-19.59,"2,531",78.67,929,2.96,424,24.14,5,404.00,4,260.00,-,-,41,188.42,327,46.85,-,-,"1,907",-10.05,33,-23.26,13,0.00,443,-8.09,6,0.00,13,8.33,263,-9.00,439,-6.40,17,-50.00,19,-29.63,80,-5.88,94,-4.08,87,-18.69,183,-11.17,48,71.43,2,100.00,2,-33.33,0,--,8,-55.56,42,-19.23,115,-21.77,"12,716",-15.09,165,-39.51,176,-38.64,"4,118",-16.35,781,264.53,42,-20.48,"1,361",10.70,"1,200",-46.44,70,-75.94,45,-66.35,242,-12.01,"1,888",8.68,945,-22.71,706,-22.47,249,107.08,2,350.00,3,83.33,-,-,61,-26.17,125,-38.35,538,-31.19
2013M09,"616,951",2.35,"10,466",12.12,"3,644",2.36,"178,135",2.08,"2,006",16.97,"3,521",0.86,"92,861",3.53,"120,103",-0.63,"15,535",0.84,"6,179",1.95,"20,516",2.32,"28,327",8.24,"27,416",7.44,"44,424",7.21,"13,815",7.09,56,154.55,284,14.52,56,-1.75,"1,873",3.94,"11,631",3.32,"36,103",-6.64,"20,796,441",3.82,"457,142",4.71,"236,460",6.76,"8,143,930",2.84,"781,955",2.51,"165,812",-0.20,"1,022,661",3.72,"954,863",-0.04,"709,594",4.29,"61,224",-0.64,"509,820",2.52,"5,612,788",6.52,"1,034,712",3.39,"334,005",5.25,"259,966",4.88,111,102.13,"1,695",-31.34,232,-1.28,"64,050",7.65,"135,888",11.16,"309,533",-4.43,"2,911",3.48,91,21.33,11,-50.00,624,624.00,16,33.33,8,-60.00,453,-6.02,487,15.13,29,-30.95,32,-25.58,137,8.73,239,12.74,228,23.91,376,1.35,88,7.32,3,0.00,3,50.00,0,--,12,-47.83,74,1.37,0,-100.00,"18,909",70.49,356,7.60,69,-42.63,"2,355",22.87,62,68.40,16,-76.07,"1,198",-34.09,865,5.55,335,70.35,98,-25.07,404,78.23,"9,883",278.07,"1,813",53.32,642,-10.74,614,60.90,9,163.43,11,653.33,-,-,62,-84.79,119,-1.24,-,-,"1,754",-6.25,34,30.77,13,-31.58,413,-0.48,7,250.00,11,-8.33,255,-0.78,387,-10.42,15,-6.25,18,-28.00,74,5.71,91,15.19,79,-24.76,158,-11.73,36,-7.69,1,--,2,--,0,-100.00,9,-50.00,56,24.44,95,-27.48,"10,806",-0.33,244,155.13,121,-7.48,"4,897",47.52,16,"2,791.89",49,3.05,979,-14.27,"1,507",10.62,58,-38.13,42,-55.38,316,-57.09,744,-46.00,728,-37.29,452,-10.31,141,-18.11,1,-,2,-,-,-,6,-71.04,124,2.13,380,-17.65
2013M10,"618,414",2.36,"10,560",11.59,"3,654",2.38,"178,487",2.09,"2,035",17.70,"3,537",1.11,"93,174",3.53,"120,098",-0.63,"15,542",0.88,"6,203",2.12,"20,561",2.22,"28,515",8.39,"27,617",7.56,"44,697",7.14,"13,892",6.98,59,118.52,287,12.99,57,1.79,"1,892",4.24,"11,638",2.87,"35,909",-6.58,"20,876,021",3.66,"451,243",7.18,"238,411",7.24,"8,170,582",2.88,"784,120",1.75,"175,079",5.48,"1,024,961",3.69,"955,864",0.19,"710,795",4.28,"61,939",1.11,"509,203",2.00,"5,646,751",5.74,"1,040,189",3.40,"335,734",5.60,"261,327",5.22,123,108.53,"1,695",-31.84,244,4.28,"64,314",6.99,"136,349",2.15,"307,099",-5.10,"3,555",8.58,96,-11.93,23,64.29,762,762.00,23,27.78,21,0.00,578,9.47,539,4.26,36,24.14,57,7.55,159,10.42,276,6.15,297,19.28,482,10.30,114,10.68,3,0.00,5,25.00,1,--,19,0.00,64,-37.25,0,-100.00,"13,107",-43.92,366,22.90,48,-14.44,"2,725",24.51,57,-11.74,96,105.43,"1,372",13.30,993,1.30,449,237.59,125,-20.10,363,-11.08,"2,934",-80.10,"2,009",20.64,767,2.17,483,26.95,2,142.35,4,-76.93,12,-,76,-18.47,228,24.77,-,-,"2,117",11.89,36,56.52,19,35.71,490,10.11,9,0.00,9,-30.77,279,17.23,442,8.33,24,-4.00,26,-18.75,102,41.67,104,-6.31,99,4.21,209,16.76,55,34.15,0,--,3,--,0,-100.00,9,50.00,58,26.09,144,7.46,"17,831",24.30,850,447.01,93,-14.67,"6,337",8.53,206,"1,270.76",9,-96.46,"1,166",4.69,"1,413",-31.50,260,-4.58,82,-80.50,695,151.71,"3,442",162.65,874,-0.15,576,-35.51,173,19.93,-,-,4,-,-,-,48,-23.85,"1,027",608.42,576,45.51
2013M11,"619,665",2.39,"10,679",12.20,"3,674",2.74,"178,783",2.09,"2,055",17.29,"3,545",1.14,"93,425",3.52,"120,006",-0.66,"15,560",0.88,"6,219",2.02,"20,621",2.39,"28,708",8.28,"27,786",7.81,"44,963",7.28,"13,944",6.50,61,103.33,285,10.04,57,1.79,"1,897",4.00,"11,666",2.94,"35,731",-6.49,"20,917,859",3.57,"449,785",4.48,"237,922",6.97,"8,176,842",2.64,"782,453",1.74,"175,119",5.47,"1,025,858",3.51,"961,118",0.72,"713,414",4.39,"62,322",4.48,"513,885",3.12,"5,666,292",5.83,"1,044,207",3.38,"335,401",4.95,"262,497",5.01,129,105.32,"1,693",-32.43,244,4.28,"65,643",7.01,"136,778",2.14,"306,258",-5.36,"3,244",4.48,121,80.60,23,187.50,695,695.00,18,20.00,13,-18.75,528,1.93,431,-12.40,34,-27.66,49,0.00,138,15.00,299,6.03,247,15.42,456,16.03,96,-21.31,3,50.00,4,0.00,0,--,23,0.00,65,-14.47,1,-66.67,"12,527",-17.51,437,62.16,79,239.91,"2,158",-9.88,22,-51.76,31,-22.88,"1,358",14.30,947,9.28,153,-75.94,114,-17.08,419,67.84,"3,405",-30.16,"1,947",-26.22,909,-19.80,327,-13.21,1,4.35,7,11.78,-,-,131,-22.08,70,-46.19,15,80.72,"1,978",-3.32,37,-13.95,8,-38.46,469,1.52,9,200.00,9,-35.71,293,0.34,410,-8.48,21,5.00,28,55.56,76,-17.39,106,19.10,91,-19.47,193,-0.52,49,4.26,1,--,4,300.00,0,--,19,35.71,51,-8.93,104,-18.11,"15,589",8.93,300,41.18,750,484.42,"5,348",-13.95,8,14.57,20,-75.13,"1,581",16.29,"1,529",-2.68,205,53.88,132,155.71,259,-25.09,"3,412",298.84,838,-52.05,514,-38.11,196,28.84,1,-,7,600.00,-,-,90,266.26,106,-37.64,293,-31.00
2013M12,"620,401",2.48,"10,802",12.64,"3,687",3.10,"178,902",2.15,"2,093",18.05,"3,556",1.57,"93,614",3.67,"119,718",-0.65,"15,560",0.93,"6,219",2.00,"20,639",2.44,"28,949",8.13,"27,974",8.19,"45,194",7.32,"14,018",6.62,68,100.00,289,10.31,57,1.79,"1,901",3.99,"11,686",2.73,"35,475",-6.38,"20,952,903",3.56,"451,247",4.17,"237,914",6.83,"8,165,301",2.35,"783,449",1.58,"174,813",5.36,"1,028,448",3.34,"967,553",1.46,"713,759",4.31,"62,593",4.62,"514,475",3.32,"5,694,681",6.14,"1,048,996",3.62,"341,239",6.46,"263,357",4.61,132,103.74,"1,677",-33.14,239,2.14,"65,781",6.35,"131,897",-2.00,"305,352",-4.87,"3,399",10.18,143,57.14,27,145.45,683,683.00,25,19.05,26,44.44,492,15.22,465,1.53,44,22.22,46,15.00,140,-4.76,343,-11.83,297,31.42,447,5.18,115,25.00,6,50.00,4,33.33,1,--,22,69.23,73,-7.59,0,--,"14,832",-3.83,279,-16.82,101,9.47,"2,697",-10.43,153,25.07,45,-33.21,"1,349",-41.45,732,-11.89,463,140.63,226,128.34,445,-0.84,"4,200",-14.84,"2,203",30.11,"1,134",53.07,597,57.09,4,322.22,3,92.59,1,-,48,78.47,153,5.29,-,-,"2,651",-8.33,56,40.00,21,5.00,665,-5.14,2,-81.82,11,-38.89,339,-16.30,637,-4.07,36,-2.70,37,5.71,113,-8.13,102,-27.14,118,-19.73,219,-5.19,57,-1.72,0,--,0,--,1,--,16,33.33,62,29.17,159,-21.29,"14,731",-12.18,348,16.65,249,106.24,"6,060",34.02,6,-89.82,80,-32.38,"1,344",-17.16,"1,868",-24.01,143,-39.02,84,-19.28,678,-31.94,"1,252",-45.29,"1,070",-42.76,614,-38.15,172,11.98,-,-,-,-,6,-,44,78.23,170,27.68,542,-30.31
2014M01,"621,532",2.53,"10,896",12.39,"3,698",3.38,"179,120",2.15,"2,118",17.80,"3,556",1.75,"93,822",3.67,"119,707",-0.54,"15,579",0.87,"6,213",1.99,"20,700",2.56,"29,127",8.17,"28,146",8.35,"45,433",7.28,"14,084",6.46,70,105.88,292,7.35,57,1.79,"1,910",3.97,"11,709",2.85,"35,295",-6.20,"21,002,639",3.32,"453,791",4.53,"238,145",6.93,"8,177,040",1.64,"784,874",1.56,"174,934",4.25,"1,032,075",3.23,"970,325",1.78,"717,379",4.36,"62,883",4.59,"515,609",3.38,"5,710,187",6.23,"1,056,648",4.00,"341,943",6.08,"263,794",3.37,133,101.86,"1,698",-32.80,239,2.14,"66,521",6.38,"130,842",-2.94,"303,579",-4.06,"3,173",-5.31,105,0.96,18,63.64,700,700.00,28,21.74,13,-18.75,480,-4.95,454,-12.02,40,-25.93,36,9.09,140,-4.11,279,1.82,260,2.77,424,-7.22,92,-15.60,2,100.00,2,-81.82,0,--,19,0.00,80,5.26,1,0.00,"14,120",-12.54,341,0.92,100,74.58,"3,072",26.66,105,137.73,91,143.58,"1,675",20.31,"1,031",8.03,218,-58.24,123,6.99,573,141.41,"3,753",-38.02,"1,791",-2.00,738,-34.98,319,-46.16,1,901.00,5,-76.00,-,-,28,-71.58,156,-46.67,2,300.00,"2,031",-19.50,34,13.33,14,-22.22,546,-14.42,9,80.00,13,-23.53,301,-13.01,379,-30.71,23,-14.81,34,9.68,80,-22.33,109,-13.49,94,-29.32,183,-14.88,39,-22.00,0,-100.00,1,--,0,--,12,20.00,46,-35.21,114,-26.45,"14,500",-19.45,173,-0.25,118,-67.71,"6,554",26.28,55,22.70,50,-24.56,"1,421",4.44,"1,161",-38.74,161,-17.69,196,131.15,388,-10.01,"1,184",-35.50,736,-50.42,533,-26.61,146,-26.79,-,-,1,-,-,-,37,84.26,840,301.27,748,-79.87
2014M02,"622,599",2.60,"10,979",12.50,"3,713",3.46,"179,408",2.20,"2,139",17.46,"3,561",2.06,"94,035",3.73,"119,722",-0.46,"15,589",1.00,"6,222",2.12,"20,732",2.78,"29,250",8.15,"28,263",8.42,"45,623",7.35,"14,143",6.55,70,105.88,294,8.09,57,1.79,"1,923",4.40,"11,712",2.75,"35,164",-6.21,"21,028,809",3.23,"455,289",4.40,"238,636",7.05,"8,176,440",1.40,"785,927",1.62,"175,978",4.91,"1,033,779",3.11,"972,059",2.02,"717,671",4.09,"62,992",4.72,"529,239",5.47,"5,714,636",6.18,"1,059,674",3.78,"342,830",6.06,"264,974",3.73,146,120.62,"1,699",-32.59,239,2.14,"66,536",4.25,"132,209",-1.80,"297,856",-5.77,"2,467",25.48,81,42.11,18,80.00,527,527.00,17,-15.00,10,11.11,395,32.55,377,36.10,30,11.11,29,38.10,103,53.73,203,13.41,190,17.28,323,14.54,87,33.85,0,--,2,0.00,0,--,19,35.71,54,3.85,2,--,"9,303",2.82,609,108.32,118,171.54,"1,962",13.31,279,183.72,8,-20.62,899,26.92,820,39.26,203,-22.99,67,28.55,195,122.55,"1,818",-28.85,"1,157",-23.65,742,16.72,286,-24.04,-,-,2,-25.00,-,-,30,89.90,103,41.72,6,-,"1,386",6.04,33,73.68,10,11.11,322,19.26,6,500.00,8,-27.27,184,2.22,301,-0.99,15,-37.50,15,7.14,57,-16.18,79,21.54,71,0.00,126,-3.08,32,33.33,0,--,0,-100.00,0,--,6,20.00,52,57.58,69,-11.54,"12,616",59.34,193,115.92,36,-12.20,"3,082",-14.88,14,298.61,23,-26.58,667,-10.36,"1,001",-7.07,86,-10.49,30,-33.43,264,61.60,550,28.32,"1,024",56.62,199,-49.64,75,-12.87,-,-,-,-,-,-,31,415.70,153,-19.63,"5,188","2,041.64"
