期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
1969Q1,"47,558",19.77,-74,--,"47,484",19.84,"2,800",24.28,-,--,"44,684",19.57,-,-,"7,144",--,"37,540",16.50,"44,684",19.57,73,--,"44,757",19.44,"38,080",12.30,"6,677",87.40,"9,477",62.95,19.96,--,"227,050",10.44,-386,--,"226,664",10.51,"8,399",19.17,-,--,"218,265",10.20,"12,382",--,"27,414",--,"203,233",7.35,"230,647",9.89,381,--,"231,028",9.77,"206,522",6.17,"24,506",53.71,"32,905",43.12,14.52,--,20.95,8.49,--,--,20.95,8.44,33.34,4.29,--,--,20.47,8.48,-,-,26.06,--,18.47,8.52,19.37,8.82,--,--,19.37,8.82,18.44,5.79,27.25,21.92,28.80,13.83,--,--
1969Q2,"48,366",17.11,-72,--,"48,294",17.11,"2,935",24.52,-,--,"45,359",16.66,-,-,"9,697",--,"35,662",12.28,"45,359",16.66,-11,--,"45,348",16.18,"36,749",16.31,"8,599",15.66,"11,534",17.79,23.88,--,"221,884",8.98,-375,--,"221,509",8.97,"8,720",18.78,-,--,"212,789",8.60,"19,253",--,"38,526",--,"193,516",7.87,"232,042",11.28,-57,--,"231,985",10.83,"199,700",12.04,"32,285",3.88,"41,005",6.73,18.51,--,21.80,7.50,--,--,21.80,7.44,33.66,4.83,--,--,21.32,7.46,-,-,25.17,--,18.43,4.12,19.55,4.83,--,--,19.55,4.83,18.40,3.78,26.63,11.33,28.13,10.36,--,--
1969Q3,"48,974",14.60,-35,--,"48,939",14.79,"3,055",20.32,-,--,"45,884",14.44,-,-,"7,488",--,"38,396",13.07,"45,884",14.44,155,--,"46,039",14.28,"37,645",12.81,"8,394",21.41,"11,449",21.11,23.39,--,"221,420",8.86,-176,--,"221,244",9.05,"9,114",19.04,-,--,"212,130",8.66,"17,477",--,"27,111",--,"202,496",9.17,"229,607",10.32,779,--,"230,386",10.18,"198,632",8.82,"31,754",19.50,"40,868",19.40,18.47,--,22.12,5.28,--,--,22.12,5.28,33.52,1.09,--,--,21.63,5.31,-,-,27.62,--,18.96,3.55,19.98,3.74,--,--,19.98,3.68,18.95,3.67,26.43,1.58,28.01,1.41,--,--
1969Q4,"54,256",12.85,-66,--,"54,190",13.22,"3,153",20.16,-,--,"51,037",12.82,-,-,"8,019",--,"43,018",11.60,"51,037",12.82,96,--,"51,133",12.53,"39,658",13.28,"11,475",9.99,"14,628",12.03,26.99,--,"241,237",6.59,-316,--,"240,921",6.97,"9,556",18.94,-,--,"231,365",6.53,"19,297",--,"28,670",--,"221,992",8.23,"250,662",9.59,460,--,"251,122",9.29,"208,632",7.41,"42,490",19.56,"52,046",19.44,21.60,--,22.49,5.89,--,--,22.49,5.84,32.99,1.01,--,--,22.06,5.90,-,-,27.97,--,19.38,3.14,20.36,2.93,--,--,20.36,2.93,19.01,5.49,27.01,-8.00,28.11,-6.21,--,--
1970Q1,"53,023",11.49,-25,--,"52,998",11.61,"3,151",12.54,-,--,"49,847",11.55,-,-,"7,860",--,"41,987",11.85,"49,847",11.55,83,--,"49,930",11.56,"42,966",12.83,"6,964",4.30,"10,115",6.73,19.09,--,"243,548",7.27,-125,--,"243,423",7.39,"9,949",18.45,-,--,"233,474",6.97,"17,335",--,"28,623",--,"222,186",9.33,"250,809",8.74,415,--,"251,224",8.74,"224,560",8.73,"26,664",8.81,"36,613",11.27,15.04,--,21.77,3.91,--,--,21.77,3.91,31.67,-5.01,--,--,21.35,4.30,-,-,27.46,--,18.90,2.33,19.87,2.58,--,--,19.87,2.58,19.13,3.74,26.12,-4.15,27.63,-4.06,--,--
1970Q2,"56,693",17.22,-122,--,"56,571",17.14,"3,319",13.08,-,--,"53,252",17.40,-,-,"9,515",--,"43,737",22.64,"53,252",17.40,324,--,"53,576",18.14,"41,563",13.10,"12,013",39.70,"15,332",32.93,27.10,--,"248,851",12.15,-604,--,"248,247",12.07,"10,348",18.67,-,--,"237,899",11.80,"23,914",--,"34,363",--,"227,450",17.54,"261,813",12.83,"1,608",--,"263,421",13.55,"219,932",10.13,"43,489",34.70,"53,837",31.29,21.69,--,22.78,4.50,--,--,22.79,4.54,32.07,-4.72,--,--,22.38,4.97,-,-,27.69,--,19.23,4.34,20.34,4.04,--,--,20.34,4.04,18.90,2.72,27.62,3.72,28.48,1.24,--,--
1970Q3,"56,874",16.13,14,--,"56,888",16.24,"3,477",13.81,-,--,"53,411",16.40,-,-,"8,019",--,"45,392",18.22,"53,411",16.40,180,--,"53,591",16.40,"42,049",11.70,"11,542",37.50,"15,019",31.18,26.40,--,"244,477",10.41,67,--,"244,544",10.53,"10,794",18.43,-,--,"233,750",10.19,"19,203",--,"28,416",--,"224,537",10.88,"252,953",10.17,860,--,"253,813",10.17,"215,201",8.34,"38,612",21.60,"49,406",20.89,20.20,--,23.26,5.15,--,--,23.26,5.15,32.21,-3.91,--,--,22.85,5.64,-,-,28.22,--,20.22,6.65,21.11,5.66,--,--,21.11,5.66,19.54,3.11,29.89,13.09,30.40,8.53,--,--
1970Q4,"62,800",15.75,-279,--,"62,521",15.37,"3,686",16.90,-,--,"58,835",15.28,-,-,"9,338",--,"49,497",15.06,"58,835",15.28,-30,--,"58,805",15.00,"44,779",12.91,"14,026",22.23,"17,712",21.08,28.33,--,"271,371",12.49,"-1,332",--,"270,039",12.09,"11,359",18.87,-,--,"258,680",11.81,"23,443",--,"33,362",--,"248,761",12.06,"282,123",12.55,-144,--,"281,979",12.29,"231,113",10.78,"50,866",19.71,"62,225",19.56,23.04,--,23.14,2.89,--,--,23.15,2.93,32.45,-1.64,--,--,22.74,3.08,-,-,27.99,--,19.90,2.68,20.85,2.41,--,--,20.85,2.41,19.38,1.95,27.57,2.07,28.46,1.25,--,--
1971Q1,"62,396",17.68,19,--,"62,415",17.77,"3,794",20.41,-,--,"58,621",17.60,-,-,"7,894",--,"50,727",20.82,"58,621",17.60,272,--,"58,893",17.95,"48,141",12.04,"10,752",54.39,"14,546",43.81,23.31,--,"274,318",12.63,90,--,"274,408",12.73,"11,832",18.93,-,--,"262,576",12.46,"18,876",--,"27,621",--,"253,831",14.24,"281,452",12.22,"1,296",--,"282,748",12.55,"243,440",8.41,"39,308",47.42,"51,140",39.68,18.64,--,22.75,4.50,--,--,22.75,4.50,32.07,1.26,--,--,22.33,4.59,-,-,28.58,--,19.98,5.71,20.83,4.83,--,--,20.83,4.83,19.78,3.40,27.35,4.71,28.44,2.93,--,--
1971Q2,"66,456",17.22,-142,--,"66,314",17.22,"3,933",18.50,-,--,"62,381",17.14,-,-,"10,543",--,"51,838",18.52,"62,381",17.14,168,--,"62,549",16.75,"46,361",11.54,"16,188",34.75,"20,121",31.24,30.34,--,"286,757",15.23,-680,--,"286,077",15.24,"12,282",18.69,-,--,"273,795",15.09,"23,719",--,"36,468",--,"261,046",14.77,"297,514",13.64,806,--,"298,320",13.25,"240,164",9.20,"58,156",33.73,"70,438",30.84,24.62,--,23.18,1.76,--,--,23.18,1.71,32.02,-0.16,--,--,22.78,1.79,-,-,28.91,--,19.86,3.28,20.97,3.10,--,--,20.97,3.10,19.30,2.12,27.84,0.80,28.57,0.32,--,--
1971Q3,"65,972",16.00,-58,--,"65,914",15.87,"4,090",17.63,-,--,"61,824",15.75,-,-,"8,426",--,"53,398",17.64,"61,824",15.75,37,--,"61,861",15.43,"46,092",9.61,"15,769",36.62,"19,859",32.23,30.13,--,"277,465",13.49,-274,--,"277,191",13.35,"12,836",18.92,-,--,"264,355",13.09,"22,085",--,"27,855",--,"258,585",15.16,"286,440",13.24,175,--,"286,615",12.92,"235,243",9.31,"51,372",33.05,"64,208",29.96,23.16,--,23.78,2.24,--,--,23.78,2.24,31.86,-1.09,--,--,23.39,2.36,-,-,30.25,--,20.65,2.13,21.58,2.23,--,--,21.58,2.23,19.59,0.26,30.70,2.71,30.93,1.74,--,--
1971Q4,"71,770",14.28,59,--,"71,829",14.89,"4,446",20.62,-,--,"67,383",14.53,-,-,"10,620",--,"56,763",14.68,"67,383",14.53,-21,--,"67,362",14.55,"50,078",11.83,"17,284",23.23,"21,730",22.69,30.25,--,"295,278",8.81,276,--,"295,554",9.45,"13,565",19.42,-,--,"281,989",9.01,"29,884",--,"36,684",--,"275,189",10.62,"311,873",10.55,-99,--,"311,774",10.57,"255,179",10.41,"56,595",11.26,"70,160",12.75,23.74,--,24.31,5.06,--,--,24.30,4.97,32.78,1.02,--,--,23.90,5.10,-,-,28.95,--,20.63,3.67,21.61,3.65,--,--,21.61,3.65,19.62,1.24,30.54,10.77,30.97,8.82,--,--
1972Q1,"74,918",20.07,-260,--,"74,658",19.62,"4,762",25.51,-,--,"69,896",19.23,-,-,"10,452",--,"59,444",17.18,"69,896",19.23,274,--,"70,170",19.15,"54,729",13.68,"15,441",43.61,"20,203",38.89,27.06,--,"311,631",13.60,"-1,223",--,"310,408",13.12,"14,277",20.66,-,--,"296,131",12.78,"24,111",--,"33,149",--,"287,093",13.10,"320,242",13.78,"1,290",--,"321,532",13.72,"271,724",11.62,"49,808",26.71,"64,085",25.31,20.65,--,24.04,5.67,--,--,24.05,5.71,33.35,3.99,--,--,23.60,5.69,-,-,31.53,--,20.71,3.65,21.83,4.80,--,--,21.82,4.75,20.14,1.82,31.00,13.35,31.53,10.86,--,--
1972Q2,"79,755",20.01,66,--,"79,821",20.37,"4,984",26.72,-,--,"74,837",19.97,-,-,"11,759",--,"63,078",21.68,"74,837",19.97,88,--,"74,925",19.79,"53,184",14.72,"21,741",34.30,"26,725",32.82,33.48,--,"325,002",13.34,306,--,"325,308",13.71,"14,910",21.40,-,--,"310,398",13.37,"27,622",--,"39,659",--,"298,361",14.29,"338,020",13.61,409,--,"338,429",13.44,"265,603",10.59,"72,826",25.23,"87,736",24.56,26.97,--,24.54,5.87,--,--,24.54,5.87,33.43,4.40,--,--,24.11,5.84,-,-,29.65,--,21.14,6.45,22.14,5.58,--,--,22.14,5.58,20.02,3.73,29.85,7.22,30.46,6.62,--,--
1972Q3,"79,292",20.19,-121,--,"79,171",20.11,"5,269",28.83,-,--,"73,902",19.54,-,-,"11,076",--,"62,826",17.66,"73,902",19.54,109,--,"74,011",19.64,"54,642",18.55,"19,369",22.83,"24,638",24.06,31.12,--,"309,381",11.50,-540,--,"308,841",11.42,"15,610",21.61,-,--,"293,231",10.92,"26,896",--,"34,841",--,"285,286",10.33,"320,127",11.76,487,--,"320,614",11.86,"261,461",11.15,"59,153",15.15,"74,763",16.44,24.21,--,25.63,7.78,--,--,25.63,7.78,33.75,5.93,--,--,25.20,7.74,-,-,31.79,--,22.02,6.63,23.09,7.00,--,--,23.08,6.95,20.90,6.69,32.74,6.64,32.95,6.53,--,--
1972Q4,"85,608",19.28,383,--,"85,991",19.72,"5,701",28.23,-,--,"80,290",19.15,-,-,"12,550",--,"67,740",19.34,"80,290",19.15,227,--,"80,517",19.53,"55,750",11.33,"24,767",43.29,"30,468",40.21,35.43,--,"336,905",14.10,"1,766",--,"338,671",14.59,"16,353",20.55,-,--,"322,318",14.30,"28,633",--,"39,292",--,"311,659",13.25,"350,951",12.53,"1,049",--,"352,000",12.90,"273,079",7.01,"78,921",39.45,"95,274",35.80,28.13,--,25.41,4.52,--,--,25.39,4.49,34.86,6.35,--,--,24.91,4.23,-,-,31.94,--,21.74,5.38,22.88,5.88,--,--,22.87,5.83,20.42,4.08,31.38,2.75,31.98,3.26,--,--
1973Q1,"91,567",22.22,35,--,"91,602",22.70,"6,232",30.87,-,--,"85,370",22.14,-,-,"12,031",--,"73,339",23.37,"85,370",22.14,-16,--,"85,354",21.64,"65,713",20.07,"19,641",27.20,"25,873",28.07,28.25,--,"353,224",13.35,163,--,"353,387",13.85,"17,059",19.49,-,--,"336,328",13.57,"23,878",--,"35,220",--,"324,986",13.20,"360,206",12.48,-75,--,"360,131",12.00,"302,939",11.49,"57,192",14.82,"74,251",15.86,21.01,--,25.92,7.82,--,--,25.92,7.78,36.53,9.54,--,--,25.38,7.54,-,-,34.16,--,22.57,8.98,23.70,8.57,--,--,23.70,8.62,21.69,7.70,34.34,10.77,34.85,10.53,--,--
1973Q2,"97,170",21.84,-20,--,"97,150",21.71,"6,859",37.62,-,--,"90,291",20.65,-,-,"15,966",--,"74,325",17.83,"90,291",20.65,55,--,"90,346",20.58,"65,848",23.81,"24,498",12.68,"31,357",17.33,32.28,--,"355,512",9.39,-91,--,"355,421",9.26,"17,756",19.09,-,--,"337,665",8.78,"36,166",--,"46,494",--,"327,337",9.71,"373,831",10.59,249,--,"374,080",10.53,"301,525",13.52,"72,555",-0.37,"90,311",2.93,25.41,--,27.33,11.37,--,--,27.33,11.37,38.63,15.55,--,--,26.74,10.91,-,-,34.34,--,22.71,7.43,24.15,9.08,--,--,24.15,9.08,21.84,9.09,33.76,13.10,34.72,13.99,--,--
1973Q3,"104,590",31.90,-356,--,"104,234",31.66,"7,874",49.44,-,--,"96,360",30.39,-,-,"14,369",--,"81,991",30.50,"96,360",30.39,-27,--,"96,333",30.16,"66,842",22.33,"29,491",52.26,"37,365",51.66,35.85,--,"352,781",14.03,"-1,505",--,"351,276",13.74,"18,567",18.94,-,--,"332,709",13.46,"30,180",--,"37,216",--,"325,673",14.16,"362,889",13.36,-114,--,"362,775",13.15,"289,281",10.64,"73,494",24.24,"92,061",23.14,26.21,--,29.65,15.68,--,--,29.67,15.76,42.41,25.66,--,--,28.96,14.92,-,-,38.61,--,25.18,14.35,26.55,14.98,--,--,26.55,15.03,23.11,10.57,40.13,22.57,40.59,23.19,--,--
1973Q4,"121,784",42.26,225,--,"122,009",41.89,"8,857",55.36,-,--,"113,152",40.93,-,-,"17,802",--,"95,350",40.76,"113,152",40.93,-2,--,"113,150",40.53,"74,993",34.52,"38,157",54.06,"47,014",54.31,38.53,--,"373,130",10.75,839,--,"373,969",10.42,"19,430",18.82,-,--,"354,539",10.00,"29,957",--,"40,468",--,"344,028",10.39,"384,496",9.56,-7,--,"384,489",9.23,"294,693",7.91,"89,796",13.78,"109,226",14.64,29.21,--,32.64,28.45,--,--,32.63,28.52,45.58,30.75,--,--,31.92,28.14,-,-,43.99,--,27.72,27.51,29.43,28.63,--,--,29.43,28.68,25.45,24.63,42.49,35.40,43.04,34.58,--,--
1974Q1,"137,115",49.74,171,--,"137,286",49.87,"11,342",82.00,-,--,"125,944",47.53,-,-,"18,598",--,"107,346",46.37,"125,944",47.53,-37,--,"125,907",47.51,"94,642",44.02,"31,265",59.18,"42,607",64.68,31.04,--,"374,314",5.97,520,--,"374,834",6.07,"20,169",18.23,-,--,"354,665",5.45,"16,131",--,"33,558",--,"337,238",3.77,"370,796",2.94,-113,--,"370,683",2.93,"312,001",2.99,"58,682",2.61,"78,851",6.20,21.04,--,36.63,41.32,--,--,36.63,41.32,56.23,53.93,--,--,35.51,39.91,-,-,55.42,--,31.83,41.03,33.97,43.33,--,--,33.97,43.33,30.33,39.83,53.28,55.15,54.03,55.04,--,--
