期間,出口-合計_原始值,出口-合計_年增率(%),出口-合計_原始值,出口-合計_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%)
2002M04,"393,081",7.62,"11,243.7",1.13,"3,501",-8.76,100.2,-14.21,"3,030",-11.48,86.7,-16.79,926,5.59,26.5,-0.75,"1,403",-10.58,40.1,-16.11,"6,261",-1.43,179.1,-7.39,"13,447",9.83,384.6,3.19,"26,438",12.78,756.2,5.97,"22,958",13.22,656.7,6.38,"3,480",9.95,99.5,3.32,"3,312",-8.36,94.7,-13.91,930,-6.72,26.6,-12.50,"38,113",-2.98,"1,090.2",-8.83,"29,038",-3.15,830.6,-9.00,"3,438",-12.76,98.3,-18.08,"1,876",-13.07,53.7,-18.26,"2,974",15.50,85.1,8.55,"35,788",7.90,"1,023.7",1.39,"21,437",4.39,613.2,-1.90,"14,351",13.60,410.5,6.73,"214,824",9.65,"6,144.8",3.03,"77,434",11.16,"2,214.9",4.45,"28,748",6.10,822.3,-0.30,"20,066",52.36,574.0,43.18,"47,091",3.43,"1,347.0",-2.81,"1,985",0.00,56.8,-5.96,"12,979",-2.53,371.2,-8.41,"13,598",36.72,388.9,28.43,"10,850",40.51,310.4,32.03,384,2.67,11.0,-3.51,"5,298",6.41,151.5,-0.07,"11,413",3.92,326.4,-2.36,"3,678",-4.07,105.2,-9.85
2002M05,"394,076",15.50,"11,392.8",9.69,"3,497",-2.26,101.1,-7.16,"3,144",-2.24,90.9,-7.15,"1,156",10.73,33.4,5.03,"1,455",-6.49,42.1,-11.18,"4,595",-5.98,132.8,-10.75,"13,523",12.66,390.9,6.98,"25,658",13.75,741.8,8.02,"22,383",14.52,647.1,8.76,"3,275",8.73,94.7,3.27,"3,404",1.58,98.4,-3.53,901,-3.01,26.1,-7.77,"39,513",0.54,"1,142.3",-4.52,"29,604",1.32,855.8,-3.79,"4,042",-14.44,116.9,-18.71,"1,898",-4.67,54.9,-9.41,"2,876",20.79,83.2,14.76,"36,546",15.95,"1,056.6",10.13,"22,003",14.87,636.1,9.09,"14,544",17.64,420.5,11.75,"214,830",19.80,"6,210.8",13.77,"79,722",21.45,"2,304.8",15.34,"29,179",20.09,843.6,14.05,"20,669",69.72,597.5,61.18,"47,646",17.22,"1,377.4",11.32,"2,060",2.85,59.6,-2.30,"13,270",6.29,383.6,0.92,"14,367",57.26,415.3,49.33,"11,278",64.74,326.0,56.43,399,5.56,11.5,0.00,"5,139",11.02,148.6,5.46,"11,450",8.73,331.1,3.31,"3,556",0.51,102.8,-4.55
2002M06,"396,218",10.31,"11,602.3",9.66,"3,537",6.06,103.6,5.50,"3,101",3.75,90.8,3.18,885,-7.33,25.9,-7.83,"1,736",-6.11,50.8,-6.79,"7,126",36.96,208.7,36.14,"12,740",-0.20,373.1,-0.77,"26,145",13.35,765.6,12.69,"22,671",13.60,663.9,12.95,"3,474",11.74,101.7,11.03,"3,155",-8.26,92.4,-8.79,931,-4.12,27.3,-4.55,"39,472",-3.18,"1,155.8",-3.75,"28,733",-0.95,841.4,-1.52,"5,018",-20.02,146.9,-20.51,"1,843",-16.30,54.0,-16.80,"2,856",17.24,83.6,16.43,"36,813",16.00,"1,078.0",15.33,"23,182",20.43,678.8,19.72,"13,631",9.18,399.2,8.54,"213,023",10.49,"6,237.9",9.84,"79,955",18.89,"2,341.3",18.19,"27,804",14.28,814.2,13.62,"18,666",39.09,546.6,38.27,"49,661",1.32,"1,454.2",0.73,"1,919",8.23,56.2,7.66,"15,010",20.03,439.5,19.33,"15,393",55.37,450.7,54.46,"12,432",65.76,364.0,64.78,373,-4.11,10.9,-5.22,"4,686",-2.52,137.2,-3.11,"10,868",3.99,318.2,3.38,"3,286",0.92,96.2,0.31
2002M07,"385,994",11.53,"11,542.8",15.43,"3,898",27.30,116.6,31.75,"3,418",27.49,102.2,31.87,950,-7.14,28.4,-4.05,"1,454",-7.92,43.5,-4.61,"6,672",22.67,199.5,26.91,"13,394",12.85,400.5,16.80,"25,824",13.84,772.2,17.82,"22,450",14.35,671.3,18.35,"3,374",10.55,100.9,14.40,"2,912",-0.41,87.1,3.08,915,-2.56,27.4,1.11,"37,800",0.80,"1,130.4",4.33,"25,736",2.41,769.6,5.99,"6,254",-7.27,187.0,-4.05,"1,900",-4.90,56.8,-1.56,"2,736",16.77,81.8,20.83,"36,239",14.39,"1,083.7",18.40,"22,181",14.87,663.3,18.89,"14,058",13.66,420.4,17.63,"206,992",11.43,"6,190.0",15.33,"79,328",24.89,"2,372.2",29.26,"28,034",11.64,838.3,15.55,"16,987",44.41,508.0,49.46,"43,138",-6.02,"1,290.0",-2.73,"1,552",-5.65,46.4,-2.32,"12,863",4.95,384.7,8.64,"15,436",50.46,461.6,55.74,"12,239",62.11,366.0,67.81,431,-14.31,12.9,-11.03,"5,037",3.79,150.6,7.42,"10,973",10.75,328.1,14.64,"3,271",2.09,97.8,5.62
2002M08,"379,756",12.49,"11,278.8",15.60,"3,506",-0.20,104.1,2.56,"3,131",0.58,93.0,3.33,722,12.46,21.5,15.59,"1,250",-5.59,37.1,-3.13,"4,280",-22.62,127.1,-20.51,"15,416",28.86,457.9,32.42,"26,194",9.18,777.9,12.19,"22,808",8.39,677.3,11.36,"3,386",14.86,100.6,18.08,"2,536",-0.70,75.3,2.03,912,-9.61,27.1,-7.19,"34,890",-5.46,"1,036.2",-2.85,"23,531",-3.70,698.9,-1.03,"5,569",-17.82,165.4,-15.57,"1,818",-1.62,54.0,1.12,"2,722",4.01,80.9,7.01,"35,738",11.58,"1,061.4",14.66,"22,217",16.00,659.8,19.21,"13,521",5.01,401.6,7.93,"206,745",17.32,"6,140.3",20.56,"83,458",30.74,"2,478.7",34.35,"28,036",15.66,832.7,18.86,"14,646",17.28,435.0,20.53,"43,513",9.75,"1,292.3",12.78,"1,476",5.28,43.8,8.15,"13,793",9.09,409.7,12.12,"14,429",44.16,428.5,48.12,"11,957",57.97,355.1,62.29,328,-14.36,9.7,-12.61,"4,714",-7.11,140.0,-4.57,"10,090",3.88,299.7,6.77,"2,982",-1.84,88.6,0.91
2002M09,"400,272",27.23,"11,717.6",28.61,"3,415",-3.80,100.0,-2.72,"2,934",-7.36,85.9,-6.32,666,1.68,19.5,2.63,"1,314",16.70,38.5,18.10,"8,367",55.29,244.9,56.99,"15,512",40.25,454.1,41.77,"24,859",18.57,727.7,19.85,"21,691",19.46,635.0,20.75,"3,168",12.82,92.7,14.02,"2,819",14.04,82.5,15.22,893,6.31,26.1,7.41,"35,693",13.34,"1,044.9",14.57,"24,410",15.91,714.6,17.17,"5,260",0.67,154.0,1.78,"1,847",8.84,54.1,10.18,"2,654",16.30,77.7,17.55,"37,574",26.17,"1,099.9",27.52,"23,379",28.31,684.4,29.69,"14,195",22.78,415.5,24.10,"219,858",29.90,"6,436.1",31.31,"89,345",38.60,"2,615.5",40.10,"27,585",26.93,807.5,28.30,"16,311",48.93,477.5,50.54,"46,316",33.84,"1,355.9",35.29,"1,500",9.73,43.9,10.86,"13,799",18.03,404.0,19.31,"14,955",67.38,437.8,69.17,"12,127",77.35,355.0,79.29,379,-1.30,11.1,0.00,"5,323",15.87,155.8,17.14,"10,725",21.68,314.0,22.99,"3,447",10.48,100.9,11.62
2002M10,"415,144",1.63,"11,881.6",0.38,"4,071",17.93,116.5,16.50,"3,535",19.35,101.2,17.95,564,-18.61,16.1,-19.90,"1,338",-11.33,38.3,-12.36,"6,968",8.93,199.4,7.55,"15,624",11.74,447.2,10.37,"26,851",4.72,768.5,3.43,"23,575",5.53,674.7,4.23,"3,276",-0.79,93.8,-1.99,"2,911",5.89,83.3,4.65,872,-20.66,25.0,-21.38,"36,895",-7.10,"1,055.9",-8.25,"25,970",-6.40,743.3,-7.55,"4,526",-16.68,129.5,-17.73,"1,759",-17.65,50.3,-18.74,"2,676",-7.12,76.6,-8.26,"38,017",5.08,"1,088.1",3.80,"23,646",10.59,676.7,9.22,"14,372",-2.87,411.3,-4.06,"228,971",-0.39,"6,553.2",-1.62,"89,322",9.45,"2,556.4",8.10,"28,974",3.40,829.3,2.13,"16,090",-0.91,460.5,-2.13,"51,053",1.74,"1,461.2",0.50,"1,481",-13.39,42.4,-14.52,"15,779",17.86,451.6,16.39,"15,850",35.56,453.6,33.88,"13,230",44.97,378.6,43.14,396,-13.54,11.3,-15.04,"5,220",-10.12,149.4,-11.23,"10,779",-4.68,308.5,-5.83,"3,449",-15.11,98.7,-16.14
2002M11,"426,871",18.08,"12,319.5",17.43,"4,376",14.11,126.3,13.48,"3,861",12.80,111.4,12.19,590,-5.60,17.0,-6.08,"1,487",21.09,42.9,20.51,"9,754",113.02,281.5,111.81,"15,279",38.41,440.9,37.65,"27,015",29.49,779.7,28.79,"23,637",30.41,682.2,29.72,"3,378",23.37,97.5,22.64,"2,852",10.03,82.3,9.44,827,-5.49,23.9,-5.91,"34,450",7.66,994.2,7.06,"24,520",6.86,707.6,6.26,"3,980",2.90,114.9,2.41,"1,810",-14.98,52.2,-15.53,"2,671",14.49,77.1,13.88,"39,693",35.47,"1,145.5",34.72,"25,600",44.36,738.8,43.57,"14,093",21.83,406.7,21.15,"237,712",11.14,"6,860.4",10.53,"92,967",17.15,"2,683.0",16.51,"28,903",29.90,834.1,29.18,"17,414",18.57,502.6,17.93,"55,054",7.79,"1,588.8",7.20,"1,580",2.86,45.6,2.24,"16,099",44.98,464.6,44.20,"15,949",55.63,460.3,54.77,"12,993",64.47,375.0,63.61,448,9.00,12.9,8.40,"5,516",13.85,159.2,13.23,"10,792",7.42,311.5,6.86,"3,699",4.14,106.7,3.49
2002M12,"422,422",15.53,"12,135.1",14.24,"4,459",21.96,128.1,20.62,"4,068",27.24,116.9,25.83,683,-13.98,19.6,-15.15,"1,419",5.27,40.8,4.08,"8,217",96.63,236.1,94.48,"15,519",32.37,445.8,30.89,"26,623",22.78,764.8,21.40,"23,096",22.58,663.5,21.19,"3,527",24.15,101.3,22.79,"2,859",5.85,82.1,4.59,899,4.53,25.8,3.20,"34,498",7.21,991.0,6.01,"24,080",7.31,691.7,6.11,"4,778",1.27,137.3,0.15,"1,976",-15.48,56.8,-16.35,"2,820",24.12,81.0,22.73,"41,785",31.49,"1,200.4",30.01,"26,810",37.78,770.2,36.25,"14,975",21.54,430.2,20.17,"232,178",10.88,"6,669.9",9.64,"91,656",22.73,"2,633.0",21.36,"31,954",28.58,917.9,27.13,"17,925",11.43,514.9,10.16,"49,189",-3.66,"1,413.1",-4.73,"1,508",8.10,43.3,6.91,"16,662",14.26,478.6,12.96,"15,954",39.84,458.3,38.25,"12,852",45.19,369.2,43.55,458,7.26,13.2,6.45,"5,287",12.99,151.9,11.77,"10,584",5.25,304.0,4.04,"3,451",-4.67,99.1,-5.80
2003M01,"362,878",3.57,"10,469.7",4.41,"4,069",14.27,117.4,15.21,"3,766",15.73,108.6,16.65,694,-4.54,20.0,-3.85,"1,173",-2.98,33.8,-2.31,"8,535",61.74,246.3,63.11,"13,608",15.31,392.6,16.26,"24,714",6.50,713.0,7.35,"21,378",5.97,616.7,6.81,"3,336",9.99,96.3,10.94,"2,212",10.10,63.8,10.96,748,-17.71,21.6,-16.92,"27,698",-4.65,799.1,-3.89,"19,297",-4.87,556.7,-4.10,"3,640",-6.74,105.0,-6.00,"1,781",-15.95,51.4,-15.32,"2,501",-0.87,72.2,0.00,"38,991",16.81,"1,125.0",17.76,"25,582",21.52,738.1,22.51,"13,409",8.78,386.9,9.67,"193,538",-1.10,"5,583.9",-0.30,"78,701",9.92,"2,270.7",10.81,"26,056",2.43,751.7,3.26,"16,401",0.89,473.2,1.70,"37,114",-7.51,"1,070.8",-6.76,"1,261",-13.69,36.4,-12.92,"14,178",7.52,409.1,8.40,"14,459",35.42,417.2,36.52,"11,998",43.17,346.2,44.37,340,-8.36,9.8,-7.55,"4,596",1.21,132.6,2.00,"9,383",-10.71,270.7,-10.01,"3,394",-8.79,97.9,-8.08
2003M02,"352,698",21.58,"10,178.9",22.84,"3,234",15.29,93.3,16.48,"2,936",18.58,84.7,19.80,581,9.01,16.8,10.53,928,6.91,26.8,8.06,"10,125",129.18,292.2,131.54,"13,441",47.15,387.9,48.68,"25,098",39.32,724.3,40.78,"22,195",41.16,640.5,42.62,"2,903",26.71,83.8,28.13,"1,823",27.22,52.6,28.61,697,12.06,20.1,12.92,"27,257",17.94,786.7,19.18,"18,986",19.40,547.9,20.63,"3,227",-1.65,93.1,-0.64,"1,435",-7.00,41.4,-6.12,"2,207",9.53,63.7,10.59,"32,842",32.82,947.8,34.19,"21,781",43.03,628.6,44.51,"11,061",16.44,319.2,17.66,"192,487",12.78,"5,555.2",13.96,"77,230",22.33,"2,228.9",23.61,"22,485",31.61,648.9,32.97,"14,626",4.68,422.1,5.76,"42,312",4.07,"1,221.1",5.15,"1,147",3.61,33.1,4.75,"14,467",53.06,417.5,54.63,"13,511",43.35,389.9,44.84,"11,424",51.98,329.7,53.56,291,-11.82,8.4,-10.64,"3,790",4.35,109.4,5.50,"8,773",14.02,253.2,15.25,"2,898",3.43,83.6,4.50
2003M03,"456,214",9.64,"13,177.8",10.84,"4,028",9.72,116.4,10.96,"3,642",14.46,105.2,15.73,"1,082",28.05,31.3,29.88,"1,545",7.67,44.6,8.78,"10,630",75.96,307.0,77.87,"17,208",25.35,497.0,26.72,"30,416",7.04,878.6,8.22,"26,318",6.37,760.2,7.54,"4,098",11.57,118.4,12.76,"3,169",6.27,91.5,7.39,"1,006",5.89,29.1,7.38,"37,547",2.65,"1,084.6",3.79,"27,416",-0.07,791.9,1.02,"3,934",22.40,113.6,23.75,"1,926",-11.77,55.6,-10.90,"3,139",8.62,90.7,9.81,"45,892",21.02,"1,325.6",22.34,"30,077",26.61,868.8,28.01,"15,815",11.65,456.8,12.87,"240,056",3.72,"6,934.0",4.86,"97,603",19.65,"2,819.3",20.96,"33,213",15.56,959.3,16.82,"18,106",-11.72,523.0,-10.75,"45,247",-17.36,"1,307.0",-16.45,"1,921",6.49,55.5,7.77,"19,168",27.60,553.7,29.01,"21,628",45.17,624.7,46.75,"18,323",59.08,529.3,60.83,442,3.76,12.8,4.92,"5,439",-0.48,157.1,0.64,"12,334",6.03,356.3,7.19,"4,180",1.48,120.7,2.55
2003M04,"417,357",6.18,"12,017.2",6.88,"4,263",21.77,122.7,22.46,"3,894",28.51,112.1,29.30,"1,017",9.83,29.3,10.57,"1,442",2.78,41.5,3.49,"9,267",48.01,266.8,48.97,"14,998",11.53,431.8,12.27,"27,439",3.79,790.1,4.48,"23,722",3.33,683.1,4.02,"3,717",6.81,107.0,7.54,"3,084",-6.88,88.8,-6.23,900,-3.23,25.9,-2.63,"36,168",-5.10,"1,041.4",-4.48,"26,782",-7.77,771.2,-7.15,"3,387",-1.48,97.5,-0.81,"1,784",-4.90,51.4,-4.28,"2,977",0.10,85.7,0.71,"41,498",15.96,"1,194.9",16.72,"26,696",24.53,768.7,25.36,"14,802",3.14,426.2,3.82,"217,016",1.02,"6,248.6",1.69,"90,571",16.97,"2,607.9",17.74,"30,906",7.51,889.9,8.22,"15,898",-20.77,457.8,-20.24,"39,828",-15.42,"1,146.8",-14.86,"2,066",4.08,59.5,4.75,"16,106",24.09,463.8,24.95,"22,707",66.99,653.8,68.12,"18,187",67.62,523.7,68.72,367,-4.43,10.6,-3.64,"5,039",-4.89,145.1,-4.22,"11,653",2.10,335.6,2.82,"3,611",-1.82,104.0,-1.14
2003M05,"406,188",3.07,"11,688.9",2.60,"4,115",17.67,118.4,17.11,"3,757",19.50,108.1,18.92,"1,005",-13.06,28.9,-13.47,"1,578",8.45,45.4,7.84,"7,943",72.86,228.6,72.14,"15,456",14.29,444.8,13.79,"28,287",10.25,814.0,9.73,"24,544",9.65,706.3,9.15,"3,743",14.29,107.7,13.73,"3,345",-1.73,96.3,-2.13,855,-5.11,24.6,-5.75,"36,010",-8.87,"1,036.3",-9.28,"27,053",-8.62,778.5,-9.03,"3,489",-13.68,100.4,-14.11,"1,711",-9.85,49.2,-10.38,"2,706",-5.91,77.9,-6.37,"40,405",10.56,"1,162.7",10.04,"26,040",18.35,749.4,17.81,"14,365",-1.23,413.4,-1.69,"209,991",-2.25,"6,042.9",-2.70,"90,872",13.99,"2,615.0",13.46,"29,677",1.71,854.0,1.23,"15,596",-24.54,448.8,-24.89,"35,518",-25.45,"1,022.1",-25.79,"2,002",-2.82,57.6,-3.36,"15,239",14.84,438.5,14.31,"21,777",51.58,626.7,50.90,"18,939",67.93,545.0,67.18,279,-30.08,8.0,-30.43,"4,584",-10.80,131.9,-11.24,"11,180",-2.36,321.7,-2.84,"3,435",-3.40,98.8,-3.89
2003M06,"418,088",5.52,"12,080.0",4.12,"3,813",7.80,110.2,6.37,"3,333",7.48,96.3,6.06,968,9.38,28.0,8.11,"1,370",-21.08,39.6,-22.05,"9,370",31.49,270.7,29.71,"18,862",48.05,545.0,46.07,"28,774",10.06,831.4,8.59,"24,717",9.02,714.2,7.58,"4,057",16.78,117.2,15.24,"2,948",-6.56,85.2,-7.79,882,-5.26,25.5,-6.59,"37,171",-5.83,"1,074.0",-7.08,"26,761",-6.86,773.2,-8.11,"4,516",-10.00,130.5,-11.16,"1,725",-6.40,49.8,-7.78,"2,960",3.64,85.5,2.27,"39,350",6.89,"1,136.9",5.46,"25,762",11.13,744.3,9.65,"13,588",-0.32,392.6,-1.65,"213,999",0.46,"6,183.2",-0.88,"91,114",13.96,"2,632.6",12.44,"30,280",8.91,874.9,7.46,"15,608",-16.38,451.0,-17.49,"38,024",-23.43,"1,098.6",-24.45,"1,708",-11.00,49.3,-12.28,"18,356",22.29,530.4,20.68,"21,623",40.47,624.8,38.63,"18,442",48.34,532.9,46.40,316,-15.28,9.1,-16.51,"4,731",0.96,136.7,-0.36,"11,187",2.94,323.3,1.60,"3,363",2.34,97.2,1.04
2003M07,"417,927",8.27,"12,159.6",5.34,"4,134",6.05,120.3,3.17,"3,722",8.89,108.3,5.97,999,5.16,29.1,2.46,"1,317",-9.42,38.3,-11.95,"10,853",62.66,315.8,58.30,"17,110",27.74,497.8,24.29,"27,938",8.19,812.9,5.27,"24,105",7.37,701.4,4.48,"3,833",13.60,111.5,10.51,"2,514",-13.67,73.1,-16.07,833,-8.96,24.2,-11.68,"35,164",-6.97,"1,023.1",-9.49,"23,477",-8.78,683.1,-11.24,"5,537",-11.46,161.1,-13.85,"1,775",-6.58,51.7,-8.98,"2,786",1.83,81.1,-0.86,"40,848",12.72,"1,188.5",9.67,"27,071",22.05,787.6,18.74,"13,776",-2.01,400.8,-4.66,"216,187",4.44,"6,290.0",1.62,"95,350",20.20,"2,774.2",16.95,"29,416",4.93,855.9,2.10,"16,096",-5.25,468.3,-7.81,"35,755",-17.11,"1,040.3",-19.36,"1,429",-7.93,41.6,-10.34,"17,748",37.98,516.4,34.23,"22,112",43.25,643.4,39.38,"19,287",57.59,561.2,53.33,317,-26.45,9.2,-28.68,"4,788",-4.94,139.3,-7.50,"10,820",-1.39,314.8,-4.05,"3,231",-1.22,94.0,-3.89
