期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
2009M09,"751,305",0.78,"4,037",5.54,"1,965",-1.85,"41,482",-0.53,158,-0.63,"2,812",5.04,"56,606",2.00,"456,533",0.07,"29,476",-1.59,"49,508",7.39,"5,482",-0.90,"2,497",-4.07,"2,439",2.78,"13,840",1.85,"19,956",1.19,-,-,177,9.26,3,-25.00,"14,481",0.40,"49,853",1.84,...,...,"140,868",1.17,"2,557",0.94,"1,206",-4.79,"9,775",-1.95,51,2.97,"1,225",2.42,"28,369",2.35,"64,225",1.45,"6,557",-2.09,"7,211",4.17,"1,763",0.34,"4,425",-1.77,585,-10.28,"2,806",1.56,"5,008",1.64,-,-,37,7.55,1,-60.42,"1,651",5.14,"3,418",1.53,...,...,"3,903",41.77,27,50.00,5,66.67,90,109.30,-,-,21,0.00,330,0.30,"1,871",28.06,14,133.33,871,95.73,41,46.43,6,20.00,28,12.00,111,58.57,102,25.93,-,-,2,0.00,-,-,74,19.35,310,103.95,...,...,570,19.22,4,-62.92,1,-30.36,13,59.97,-,-,6,-42.49,94,-10.74,257,9.75,2,86.67,103,116.30,7,80.93,2,7.42,4,-0.66,20,63.81,15,-19.88,-,-,0,17.24,-,-,9,78.08,34,160.53,...,...,"2,833",-13.65,6,-53.85,3,-85.00,59,-28.05,1,-,8,-87.30,197,-59.47,"1,620",-6.52,54,22.73,398,27.16,53,0.00,7,-58.82,21,31.25,68,33.33,100,-15.25,-,-,1,-66.67,-,-,86,26.47,151,-10.12,...,...,683,-0.58,2,-73.58,4,-38.22,43,80.74,0,-,2,-91.97,100,-40.46,305,-1.90,16,126.22,102,102.45,14,-19.24,1,-26.70,4,-20.14,10,6.73,25,32.98,-,-,0,93.55,-,-,13,52.11,41,162.27,...,...
2009M10,"752,730",1.00,"4,064",5.75,"1,966",-1.70,"41,539",-0.36,159,1.27,"2,825",4.63,"56,837",2.26,"456,935",0.21,"29,430",-1.60,"49,959",8.32,"5,481",-0.72,"2,499",-3.74,"2,456",3.76,"13,871",2.02,"20,014",1.36,-,-,181,10.37,3,-25.00,"14,486",0.85,"50,025",2.20,...,...,"141,412",1.48,"2,554",0.21,"1,208",-4.95,"9,864",-1.10,52,4.94,"1,227",1.76,"28,492",2.48,"64,427",1.68,"6,558",-1.60,"7,296",5.34,"1,769",0.40,"4,427",-1.66,588,-9.57,"2,805",1.79,"5,022",2.21,-,-,37,9.25,1,-60.42,"1,655",6.41,"3,431",1.84,...,...,"3,947",23.42,36,50.00,8,33.33,107,122.92,1,-,21,-32.26,391,20.31,"1,836",5.64,16,100.00,824,70.95,30,15.38,1,-66.67,30,150.00,98,12.64,137,9.60,-,-,4,300.00,-,-,78,32.20,329,47.53,...,...,618,12.07,11,20.04,1,-8.85,32,74.55,0,-,5,3.27,113,10.82,268,-6.34,4,317.79,95,69.18,4,-61.21,0,-90.00,5,282.54,15,3.00,24,24.22,-,-,1,500.00,-,-,9,31.05,34,46.54,...,...,"2,603",-8.89,12,50.00,8,-11.11,61,15.09,-,-,8,-46.67,167,-30.99,"1,484",-9.73,30,-21.05,413,7.27,38,2.70,2,-66.67,15,7.14,62,-1.59,83,-12.63,-,-,-,-,-,-,78,4.00,142,-13.41,...,...,472,-21.12,8,76.15,3,-32.93,10,-25.66,-,-,2,-38.09,56,-14.41,270,-21.78,5,-83.20,52,-0.88,7,10.61,0,-91.50,3,-8.79,14,-14.45,16,-30.74,-,-,-,-,-,-,10,100.96,15,-12.87,...,...
2009M11,"753,482",1.09,"4,088",5.93,"1,961",-1.90,"41,476",-0.47,159,2.58,"2,837",3.96,"56,934",2.18,"457,042",0.30,"29,414",-1.69,"50,293",8.75,"5,486",-0.80,"2,501",-3.32,"2,462",4.10,"13,925",2.18,"20,067",1.45,-,-,180,9.09,3,-25.00,"14,479",1.14,"50,175",2.44,...,...,"141,785",1.64,"2,577",0.86,"1,205",-5.24,"9,872",-0.89,51,5.76,"1,226",1.35,"28,623",2.66,"64,548",1.79,"6,560",-1.55,"7,319",5.88,"1,771",0.20,"4,430",-1.47,595,-8.60,"2,823",1.74,"5,033",2.22,-,-,37,7.82,1,-60.42,"1,672",7.41,"3,441",1.84,...,...,"3,715",31.41,33,37.50,4,-33.33,85,93.18,1,-,22,-40.54,355,8.23,"1,743",23.35,22,100.00,774,73.15,31,-6.06,2,100.00,19,5.56,100,14.94,128,4.07,-,-,-,-,-,-,77,75.00,319,51.90,...,...,622,23.99,15,144.77,1,-45.58,16,72.98,0,-,3,-63.33,127,7.00,254,18.56,22,949.52,94,53.69,6,47.30,0,100.00,6,78.90,15,2.10,19,-26.18,-,-,-,-,-,-,11,-16.22,33,76.18,...,...,"2,924",9.39,9,0.00,9,50.00,107,105.77,1,-50.00,9,-18.18,257,41.21,"1,653",-1.61,22,-26.67,446,50.68,30,15.38,4,0.00,12,-33.33,45,-22.41,81,-3.57,-,-,2,-,-,-,79,33.90,158,5.33,...,...,598,13.62,2,-49.50,4,351.98,13,-48.44,0,-64.29,2,-45.82,101,13.21,316,12.55,7,32.77,85,39.60,7,16.33,2,181.82,2,-34.10,7,-39.64,21,27.95,-,-,0,-,-,-,8,9.41,22,88.95,...,...
2009M12,"753,448",1.23,"4,090",5.33,"1,955",-2.01,"41,493",-0.22,158,1.94,"2,854",3.90,"56,965",2.33,"456,692",0.41,"29,376",-1.59,"50,573",9.12,"5,477",-0.56,"2,501",-3.25,"2,470",4.31,"13,900",2.20,"20,065",1.61,-,-,181,9.70,3,-25.00,"14,433",1.00,"50,262",2.68,...,...,"143,161",2.68,"2,589",0.78,"1,200",-5.72,"11,225",12.84,51,3.62,"1,237",1.81,"28,676",2.79,"64,448",1.68,"6,587",-0.99,"7,351",6.63,"1,768",0.50,"4,430",-1.55,590,-5.62,"2,816",1.48,"5,040",2.30,-,-,37,8.43,1,-60.42,"1,663",7.37,"3,449",2.28,...,...,"3,971",18.40,35,20.69,4,-42.86,131,129.82,-,-,27,-28.95,347,16.05,"1,960",10.11,10,11.11,821,40.34,30,0.00,3,-40.00,33,32.00,85,-9.57,113,4.63,-,-,4,100.00,-,-,67,-17.28,301,46.83,...,...,634,16.82,13,132.85,1,-75.98,23,45.22,-,-,3,-61.71,101,5.79,296,11.91,11,4.64,100,51.52,4,-13.91,1,-64.77,5,79.60,15,-2.75,24,34.78,-,-,1,46.59,-,-,6,-49.25,30,75.48,...,...,"3,936",7.72,18,80.00,12,9.09,97,-10.19,1,-,13,-13.33,324,0.00,"2,318",3.95,21,-61.82,524,41.62,46,15.00,4,0.00,22,10.00,115,27.78,124,-8.15,-,-,3,50.00,-,-,102,45.71,192,13.61,...,...,871,19.21,8,14.39,7,86.13,30,-4.89,0,-,6,131.99,124,-4.76,484,29.79,5,-60.16,84,42.93,12,61.95,1,15.87,10,-65.07,30,28.85,28,-3.36,-,-,0,-8.00,-,-,15,124.46,27,89.15,...,...
2010M01,"752,108",1.05,"4,070",4.36,"1,952",-2.11,"41,378",-0.35,156,0.00,"2,881",4.80,"57,080",2.54,"455,675",0.20,"29,336",-1.66,"50,545",8.79,"5,476",-0.42,"2,505",-3.21,"2,475",4.87,"13,886",1.97,"20,073",1.67,0,-,183,10.91,3,-25.00,"14,396",0.66,"50,038",2.16,...,...,"143,171",2.63,"2,588",0.44,"1,200",-3.85,"11,249",13.34,52,5.02,"1,244",1.53,"28,698",2.87,"64,426",1.57,"6,574",-0.98,"7,359",6.60,"1,767",0.55,"4,436",-1.44,589,-5.97,"2,773",-0.11,"5,080",2.48,-,-,37,8.25,1,-60.42,"1,658",5.05,"3,439",2.16,...,...,"3,436",46.28,38,40.74,5,150.00,97,273.08,1,0.00,25,127.27,380,76.74,"1,648",26.87,5,66.67,637,71.24,29,3.57,6,0.00,21,110.00,92,31.43,97,42.65,0,-,4,100.00,0,-,75,7.14,276,98.56,...,...,573,48.31,6,-31.07,1,-65.67,19,164.40,0,100.00,4,88.88,120,39.58,252,40.67,1,40.17,90,101.87,5,42.90,1,19.56,4,138.75,14,30.11,24,30.02,-,-,0,11.54,-,-,6,6.38,26,89.85,...,...,"4,539",97.01,27,200.00,7,250.00,163,103.75,1,-,7,-50.00,252,1.20,"2,822",107.65,26,-21.21,630,170.39,33,13.79,4,-20.00,15,7.14,92,113.95,101,46.38,0,-100.00,2,0.00,0,-,88,69.23,269,153.77,...,...,729,47.60,6,22.48,1,192.75,16,-52.91,1,-,2,-69.91,114,10.63,389,54.26,9,159.39,109,228.45,7,68.86,2,420.96,4,-3.61,20,188.09,20,9.56,-,-,1,25.00,-,-,8,69.35,21,31.50,...,...
2010M02,"751,741",1.00,"4,070",4.12,"1,945",-2.26,"41,303",-0.41,156,0.65,"2,883",-0.86,"57,190",2.92,"455,359",0.17,"29,296",-1.82,"50,600",8.81,"5,474",-0.33,"2,507",-3.02,"2,489",5.47,"13,894",1.96,"20,127",1.74,0,-,185,11.45,3,-25.00,"14,364",0.30,"49,896",1.84,...,...,"143,316",2.66,"2,617",2.33,"1,192",-4.25,"11,262",13.41,52,5.95,"1,231",-2.74,"28,754",2.87,"64,499",1.65,"6,562",-1.10,"7,355",6.46,"1,772",0.91,"4,440",-1.27,593,-4.18,"2,774",-0.43,"5,073",2.28,-,-,37,8.37,1,-60.42,"1,656",5.08,"3,446",2.22,...,...,"2,236",-20.62,25,19.05,0,-100.00,61,52.50,1,-,10,-44.44,250,-22.60,"1,057",-29.67,2,-87.50,393,1.29,19,-36.67,3,-25.00,26,8.33,65,-19.75,93,-16.22,0,-,2,100.00,0,-,56,-40.43,173,8.81,...,...,379,-21.85,35,651.89,-,-,10,22.67,0,-,1,-77.23,82,-43.53,150,-27.51,0,-88.25,44,-7.00,3,-46.01,2,143.24,5,43.48,10,-19.87,10,-56.79,-,-,0,50.00,-,-,5,-39.13,24,66.40,...,...,"2,628",-5.64,12,20.00,6,-25.00,103,58.46,0,-,10,-76.74,137,-41.95,"1,581",-5.16,23,-14.81,333,2.15,29,-6.45,4,-50.00,9,-60.87,56,-18.84,64,-22.89,0,-,0,-,0,-,63,21.15,198,44.53,...,...,415,-21.87,5,-79.14,6,24.34,23,44.82,-,-,14,-12.18,55,-43.63,195,-23.08,15,205.76,51,7.16,5,-21.83,1,-81.39,2,-84.67,10,-5.65,18,-28.63,-,-,-,-,-,-,6,31.58,12,19.90,...,...
2010M03,"752,445",1.05,"4,086",4.23,"1,939",-2.02,"41,325",-0.22,160,3.23,"2,895",-1.33,"57,413",3.03,"455,450",0.19,"29,267",-1.91,"50,833",9.00,"5,485",-0.40,"2,506",-3.24,"2,508",6.09,"13,935",2.24,"20,192",1.91,0,-,184,10.18,3,-25.00,"14,346",0.11,"49,918",1.82,...,...,"143,592",2.69,"2,653",4.06,"1,194",-3.27,"11,300",13.56,69,39.21,"1,230",-3.54,"28,809",2.70,"64,579",1.69,"6,533",-1.59,"7,396",6.56,"1,773",1.14,"4,442",-1.29,607,-2.01,"2,782",-0.39,"5,080",2.13,-,-,35,2.65,1,-60.42,"1,649",4.61,"3,460",2.21,...,...,"4,411",26.64,49,122.73,4,33.33,138,294.29,4,300.00,27,-15.63,543,29.59,"2,070",12.50,20,81.82,796,50.76,42,5.00,11,57.14,44,100.00,113,36.14,151,11.85,0,-,1,-50.00,0,-,73,-17.05,325,51.16,...,...,761,28.66,49,"1,208.95",1,4.35,23,123.32,1,512.50,8,73.57,150,0.17,324,20.93,5,-30.99,100,52.47,8,68.90,4,52.64,10,133.54,16,-9.99,23,-0.19,-,-,0,0.00,-,-,7,-13.96,33,53.04,...,...,"3,740",36.75,11,-21.43,10,25.00,108,74.19,0,-100.00,17,112.50,309,54.50,"2,119",28.97,33,-13.16,549,56.86,63,173.91,9,125.00,23,64.29,89,32.84,124,36.26,0,-100.00,3,200.00,0,-,86,45.76,187,24.67,...,...,800,44.88,8,-50.99,4,-64.62,31,66.05,-,-,2,25.30,155,101.16,381,24.93,28,304.00,86,69.05,18,328.88,3,368.57,4,23.56,19,3.00,27,43.27,-,-,2,"4,306.00",-,-,10,7.24,22,106.38,...,...
2010M04,"752,044",0.81,"4,110",4.29,"1,945",-1.62,"41,170",-0.62,163,5.16,"2,905",5.03,"57,513",2.54,"454,778",-0.06,"29,218",-1.94,"51,140",8.53,"5,480",-0.44,"2,508",-3.13,"2,527",6.31,"13,934",1.80,"20,211",1.82,0,-,190,9.83,3,0.00,"14,287",-0.63,"49,962",1.60,...,...,"142,845",2.17,"2,647",3.84,"1,198",-1.90,"11,261",15.67,94,90.24,"1,245",2.65,"28,877",2.48,"63,807",0.30,"6,408",-3.21,"7,445",6.60,"1,760",0.25,"4,447",-1.13,608,4.72,"2,790",-0.55,"5,112",2.60,-,-,35,0.07,1,0.00,"1,634",3.41,"3,475",2.10,...,...,"3,027",-27.48,23,-30.30,2,-71.43,73,2.82,0,-,20,-25.93,282,-26.56,"1,407",-32.49,10,-28.57,657,-16.62,24,-40.00,2,-50.00,29,-6.45,75,-35.90,60,-57.45,0,-,6,-,0,-,64,-47.97,293,-5.48,...,...,462,-31.64,4,-61.51,0,-86.69,14,-14.84,-,-,2,-36.83,86,-34.30,201,-37.29,2,-67.26,85,-0.64,4,-55.54,0,-59.02,4,-6.58,14,-30.87,10,-56.50,-,-,0,-,-,-,6,-46.75,28,-4.33,...,...,"2,598",-6.01,8,-27.27,1,-90.00,101,48.53,0,-,10,-41.18,191,-6.83,"1,476",-8.15,17,-72.58,397,25.63,34,-12.82,3,0.00,11,-8.33,60,-1.64,75,-24.24,0,-,0,-100.00,0,-,66,-16.46,148,-13.95,...,...,495,-16.45,5,-10.46,0,-99.94,29,45.13,-,-,1,-87.64,63,-25.46,264,-14.17,4,-82.12,58,10.23,18,183.89,1,-67.06,4,53.30,12,-6.06,13,-38.96,-,-,-,-,-,-,5,-46.33,18,11.41,...,...
2010M05,"752,366",0.67,"4,131",4.08,"1,943",-1.67,"41,195",-0.59,163,3.82,"2,913",4.97,"57,685",2.56,"454,468",-0.23,"29,194",-1.92,"51,488",8.22,"5,470",-0.31,"2,482",-3.57,"2,534",6.07,"13,964",1.91,"20,195",1.69,0,-,191,10.40,3,0.00,"14,319",-0.65,"50,028",1.45,...,...,"142,961",2.07,"2,647",3.45,"1,199",-2.20,"11,270",15.52,94,85.30,"1,246",2.61,"28,954",2.62,"63,803",0.10,"6,373",-3.63,"7,484",6.37,"1,750",0.02,"4,435",-1.30,624,7.15,"2,816",0.66,"5,077",1.89,-,-,35,0.63,1,0.00,"1,662",4.49,"3,490",2.08,...,...,"3,999",19.44,46,35.29,6,50.00,115,76.92,1,0.00,19,0.00,405,41.11,"1,878",13.41,9,0.00,807,17.13,32,3.23,2,0.00,34,41.67,117,51.95,111,7.77,0,-,1,-,0,-,107,17.58,309,20.70,...,...,621,28.00,7,-35.37,3,230.12,24,25.75,0,-80.00,3,-3.40,109,35.79,274,19.81,1,6.32,94,23.52,5,-0.90,0,60.00,10,139.61,32,181.92,18,16.56,-,-,0,-,-,-,10,48.95,32,40.53,...,...,"3,668",76.52,18,200.00,8,100.00,83,66.00,0,-,15,114.29,238,54.55,"2,210",94.54,37,117.65,456,64.03,51,8.51,29,262.50,27,107.69,88,33.33,126,32.63,0,-,0,-,0,-,77,13.24,205,58.91,...,...,737,76.57,11,156.50,2,10.22,34,196.62,-,-,3,130.86,79,-14.63,391,98.45,41,796.64,70,70.64,11,9.30,12,949.57,4,85.30,20,87.10,31,37.17,-,-,-,-,-,-,8,24.25,22,90.46,...,...
2010M06,"753,298",0.61,"4,143",3.52,"1,938",-1.62,"41,286",-0.38,164,4.46,"2,921",4.88,"57,831",2.65,"454,552",-0.31,"29,158",-1.90,"51,868",7.69,"5,482",0.00,"2,481",-0.48,"2,547",6.21,"13,995",1.82,"20,234",1.54,0,-,192,9.71,3,0.00,"14,363",-0.77,"50,140",1.33,...,...,"143,182",1.98,"2,650",0.33,"1,202",-0.96,"11,291",15.55,94,86.29,"1,242",2.26,"28,957",2.45,"63,908",0.00,"6,369",-3.40,"7,522",5.96,"1,746",-0.76,"4,440",0.52,621,5.89,"2,835",1.91,"5,090",1.55,-,-,35,-1.16,1,0.00,"1,663",3.15,"3,516",2.36,...,...,"4,219",-1.01,30,-16.67,4,-20.00,150,82.93,0,-,26,4.00,434,30.72,"1,972",-5.92,18,12.50,824,-10.92,43,48.28,4,0.00,36,16.13,125,8.70,122,-13.48,0,-,4,0.00,0,-,98,0.00,329,1.86,...,...,649,-0.55,4,-25.12,2,64.16,38,162.33,-,-,3,-5.46,110,7.69,286,-9.71,3,-20.44,96,-6.67,7,65.69,5,58.91,6,-32.31,22,35.98,21,-20.72,-,-,0,-47.62,-,-,9,-41.01,37,31.77,...,...,"3,433",17.65,9,28.57,8,-20.00,70,-23.91,0,-,16,33.33,287,-1.03,"1,987",20.42,42,35.48,495,36.74,41,-4.65,8,100.00,26,13.04,94,20.51,91,-6.19,0,-,3,200.00,0,-,55,-1.79,201,24.07,...,...,740,13.61,2,128.94,1,-92.67,28,-1.44,-,-,6,69.83,133,5.10,384,17.23,6,-50.62,87,61.15,18,87.67,4,377.03,12,127.58,17,-18.25,14,-48.87,-,-,0,125.00,-,-,6,13.18,22,47.56,...,...
2010M07,"754,506",0.59,"4,158",3.59,"1,937",-1.42,"41,371",-0.25,163,3.16,"2,935",5.23,"57,998",2.77,"454,956",-0.30,"29,123",-1.93,"52,224",7.21,"5,492",0.05,"2,487",-0.44,"2,557",5.75,"14,022",1.57,"20,245",1.43,0,-,193,10.29,3,0.00,"14,359",-1.05,"50,283",1.25,...,...,"143,583",2.15,"2,648",3.48,"1,207",-0.15,"11,332",15.73,93,83.87,"1,244",2.42,"29,080",2.91,"64,038",0.03,"6,365",-3.35,"7,582",5.92,"1,754",-0.83,"4,444",0.51,625,7.17,"2,843",1.67,"5,097",1.51,-,-,36,0.46,1,0.00,"1,663",1.92,"3,531",2.30,...,...,"3,969",-3.31,22,-18.52,8,100.00,134,28.85,1,0.00,24,4.35,396,11.24,"1,926",-0.41,10,-37.50,791,-10.92,32,-20.00,6,50.00,30,-30.23,94,-25.40,91,-31.58,0,-,2,0.00,0,-,88,-2.22,314,0.00,...,...,623,0.33,2,-36.85,2,186.49,30,48.57,0,-13.04,4,34.78,112,-5.99,285,7.07,7,-3.82,87,-17.02,10,54.28,2,198.13,9,-1.62,13,-21.50,21,-14.43,-,-,1,13.64,-,-,9,7.29,30,-1.86,...,...,"2,790",4.77,9,28.57,7,-12.50,61,-3.17,1,-,7,-61.11,241,0.42,"1,531",-0.07,27,-12.90,449,29.39,27,-6.90,2,0.00,20,-23.08,61,-11.59,83,-9.78,0,-,1,-50.00,0,-,97,64.41,166,20.29,...,...,526,-12.99,2,-89.30,1,-30.18,16,-26.77,0,-,1,-83.06,84,-24.43,276,-9.75,4,14.62,62,11.23,6,11.85,0,-50.54,6,-56.21,13,-12.82,23,-4.91,-,-,0,-62.26,-,-,11,67.78,22,24.95,...,...
