期間,勞動力參與率_合計,勞動力參與率_國小以下,勞動力參與率_國中,勞動力參與率_高中,勞動力參與率_高職,勞動力參與率_專科,勞動力參與率_大學以上,勞動力參與率_合計,勞動力參與率_國小以下,勞動力參與率_國中,勞動力參與率_高中,勞動力參與率_高職,勞動力參與率_專科,勞動力參與率_大學以上,勞動力參與率_合計,勞動力參與率_國小以下,勞動力參與率_國中,勞動力參與率_高中,勞動力參與率_高職,勞動力參與率_專科,勞動力參與率_大學以上,失業率_合計,失業率_國小以下,失業率_國中,失業率_高中,失業率_高職,失業率_專科,失業率_大學以上,失業率_合計,失業率_國小以下,失業率_國中,失業率_高中,失業率_高職,失業率_專科,失業率_大學以上,失業率_合計,失業率_國小以下,失業率_國中,失業率_高中,失業率_高職,失業率_專科,失業率_大學以上
1984M05,58.87,55.43,64.81,50.22,61.39,70.47,64.46,75.28,79.25,79.44,61.85,70.22,76.45,69.17,42.42,36.79,46.29,34.75,52.53,61.61,55.72,2.11,0.88,2.32,3.14,4.22,3.13,2.39,2.12,1.05,2.41,3.51,4.02,2.94,1.43,2.10,0.60,2.12,2.25,4.49,3.48,4.59
1984M06,59.71,56.31,64.89,51.67,62.54,71.85,64.34,75.46,79.02,79.34,61.25,71.66,77.05,69.62,43.92,38.67,46.36,38.21,53.75,63.71,54.54,2.23,0.87,2.24,3.01,4.61,4.04,2.90,2.21,1.09,2.28,2.83,4.18,4.05,2.36,2.26,0.52,2.15,3.42,5.17,4.02,4.19
1984M07,60.64,56.15,65.87,53.00,66.48,74.38,65.28,76.76,79.03,80.43,63.06,76.79,79.35,69.02,44.48,38.23,47.33,39.14,56.54,66.46,58.32,2.52,0.89,2.47,3.49,4.94,4.60,4.63,2.38,1.14,2.51,3.52,4.10,4.03,3.10,2.76,0.47,2.39,3.42,6.03,5.69,7.99
1984M08,60.13,55.38,70.13,50.26,63.97,70.82,64.73,76.69,79.25,85.79,60.40,74.21,75.73,68.14,43.52,36.70,50.17,36.83,53.95,63.80,57.97,3.02,1.16,3.46,4.74,5.14,4.71,5.07,2.87,1.50,3.76,4.04,4.43,3.69,3.22,3.27,0.58,2.81,6.24,6.09,6.44,9.39
1984M09,59.68,54.89,71.24,50.09,62.32,70.58,62.36,76.27,79.46,86.54,60.80,71.18,74.48,66.08,43.04,35.66,51.53,36.44,53.51,64.84,55.23,3.03,1.19,3.37,4.56,4.95,5.59,5.05,2.91,1.42,3.62,3.67,4.36,4.64,4.53,3.23,0.79,2.81,6.46,5.74,7.18,6.23
1984M10,59.62,55.54,69.93,49.58,61.92,70.06,61.72,76.47,79.75,86.38,61.49,70.80,74.71,66.89,42.73,36.52,48.93,33.86,53.26,63.10,52.10,2.77,1.30,2.80,4.54,4.98,4.63,3.04,2.83,1.54,3.02,4.25,4.60,4.71,3.06,2.67,0.90,2.32,5.24,5.47,4.49,2.97
1984M11,59.69,55.86,70.30,49.28,61.39,67.99,62.02,76.14,79.39,85.40,60.35,70.94,74.47,68.39,43.20,37.51,50.81,34.59,52.13,58.64,49.98,2.25,0.82,2.49,4.10,3.51,4.60,3.55,2.29,1.02,2.60,3.88,2.87,5.08,3.44,2.17,0.48,2.25,4.61,4.35,3.72,3.83
1984M12,59.87,55.84,71.01,49.93,60.51,69.64,62.84,76.21,79.06,85.58,60.32,70.72,76.46,68.86,43.50,37.67,52.23,36.77,50.63,59.66,50.79,2.21,0.86,2.33,4.06,3.59,3.90,3.52,2.20,1.14,2.46,3.34,2.91,4.01,3.30,2.21,0.39,2.06,5.56,4.51,3.71,4.11
1985M01,60.58,56.90,69.97,52.03,61.64,68.85,63.67,76.21,79.13,85.22,62.55,71.15,74.43,68.88,44.91,39.40,50.90,37.74,52.37,61.41,53.86,2.03,0.85,2.30,3.75,3.44,3.01,2.30,1.88,1.16,2.15,3.13,2.59,2.40,1.82,2.28,0.37,2.61,5.16,4.56,3.98,3.47
1985M02,60.18,56.35,69.27,52.41,61.69,70.01,61.58,76.16,78.78,84.17,62.76,71.62,77.76,67.21,44.16,38.73,50.06,37.88,52.19,59.93,51.03,2.15,0.99,2.70,3.71,3.51,2.49,2.65,2.14,1.21,2.82,3.00,3.30,1.83,2.55,2.16,0.63,2.44,5.35,3.79,3.60,2.92
1985M03,58.90,55.24,67.10,51.00,59.85,70.22,61.20,74.92,78.23,81.65,61.60,69.14,77.54,66.13,42.84,37.12,48.62,36.60,50.91,60.02,52.23,2.49,1.34,2.98,3.67,3.84,3.46,3.01,2.56,1.63,3.05,3.52,3.59,3.23,2.82,2.37,0.85,2.83,4.01,4.16,3.87,3.45
1985M04,58.79,55.14,65.88,50.82,60.46,70.57,61.81,74.79,78.00,80.63,61.30,69.98,76.45,66.63,42.73,37.09,47.52,36.67,51.22,61.87,52.79,2.28,1.18,2.52,3.96,3.57,4.19,1.81,2.39,1.60,2.73,3.73,3.40,3.43,1.48,2.08,0.49,2.08,4.48,3.78,5.56,2.59
1985M05,59.01,55.36,65.74,51.47,61.08,70.50,62.35,75.01,78.44,80.06,61.99,70.67,75.72,66.32,42.96,37.21,47.63,37.31,51.75,62.73,54.49,2.57,1.40,3.24,3.91,4.01,3.09,2.79,2.75,1.85,3.56,3.46,3.94,2.83,2.41,2.24,0.64,2.57,4.93,4.11,3.55,3.69
1985M06,59.38,55.88,64.85,51.53,62.29,70.50,63.83,74.82,78.03,78.61,61.07,71.86,75.63,69.58,43.90,38.43,47.49,38.72,52.88,63.00,53.24,2.53,1.29,2.98,3.95,3.60,4.27,3.62,2.75,1.77,3.43,3.53,3.24,4.68,2.91,2.16,0.51,2.05,4.85,4.08,3.53,5.31
1985M07,60.18,55.68,65.68,51.58,65.37,72.63,66.09,76.03,78.30,79.88,61.65,75.76,77.55,70.74,44.29,37.91,47.60,38.17,55.38,65.31,57.27,3.44,1.41,3.38,4.76,5.87,6.77,5.85,3.44,1.89,3.57,4.80,4.71,7.11,4.42,3.44,0.63,2.98,4.66,7.39,6.17,9.21
1985M08,59.46,54.04,70.15,49.04,62.80,72.75,63.55,75.71,77.61,85.34,59.42,73.13,77.15,66.65,43.15,35.68,50.02,35.77,52.93,66.42,57.73,4.10,1.77,4.21,5.68,7.11,6.62,5.82,3.85,2.25,4.03,4.58,5.84,6.26,4.77,4.55,0.96,4.61,8.03,8.79,7.24,8.09
1985M09,58.98,53.51,70.65,49.30,61.33,72.42,61.18,75.26,77.16,86.63,59.15,70.84,77.35,65.52,42.64,35.28,49.93,37.11,51.74,64.96,53.45,3.62,1.56,3.57,5.60,6.48,5.89,3.95,3.48,2.02,3.51,4.33,5.55,5.81,3.47,3.86,0.77,3.71,8.10,7.76,6.03,5.01
1985M10,59.29,54.03,70.59,49.84,61.88,71.61,61.32,75.60,78.01,85.89,60.12,71.36,77.46,65.27,42.93,35.57,51.24,36.43,52.32,63.01,53.85,3.45,1.50,3.54,5.33,6.01,5.39,4.20,3.43,1.99,3.68,4.42,5.24,5.72,3.23,3.49,0.68,3.25,7.27,7.06,4.81,6.42
1985M11,59.23,54.73,70.51,49.63,61.04,68.63,60.50,75.37,78.12,85.11,60.78,70.89,75.95,65.31,43.02,36.48,52.32,34.97,51.26,58.35,51.06,3.28,1.67,3.22,4.92,5.53,4.82,4.12,3.24,2.27,3.43,4.43,4.45,4.31,3.08,3.35,0.68,2.80,6.04,7.00,5.75,6.72
1985M12,59.90,55.77,70.18,49.46,60.97,71.69,61.27,75.75,78.42,84.92,59.41,70.89,78.56,66.83,44.00,37.95,51.40,36.94,51.62,61.20,50.43,2.91,1.09,2.92,4.50,5.29,5.45,3.66,2.87,1.59,3.07,3.97,4.04,5.37,3.18,2.99,0.27,2.59,5.58,6.90,5.59,4.91
1986M01,60.83,56.92,69.86,51.16,62.29,70.90,63.00,75.65,78.30,84.33,61.36,71.29,76.45,68.14,45.94,40.22,51.49,38.17,53.86,62.73,53.02,2.53,0.95,2.69,4.62,4.33,4.05,2.94,2.60,1.37,2.96,4.31,3.48,4.23,2.79,2.41,0.31,2.12,5.27,5.38,3.74,3.31
1986M02,60.04,56.01,68.39,51.47,61.90,70.82,62.03,74.88,77.22,82.70,61.80,71.22,76.83,66.45,45.14,39.29,50.59,38.29,52.94,61.89,54.00,3.33,1.68,4.07,5.81,5.11,4.51,2.69,3.55,2.35,4.47,5.06,4.67,4.86,2.07,2.96,0.63,3.24,7.37,5.68,3.85,4.08
1986M03,59.23,55.52,66.81,50.59,61.23,69.85,61.47,74.50,77.38,81.51,60.18,70.50,76.35,65.97,43.88,38.23,48.25,38.37,52.30,59.75,53.46,2.79,1.14,3.23,4.32,4.83,4.42,3.20,2.96,1.61,3.46,3.67,4.74,4.80,2.55,2.50,0.39,2.74,5.62,4.93,3.66,4.63
1986M04,59.14,55.43,66.29,50.09,61.40,68.84,62.96,74.36,77.17,80.77,59.28,71.28,74.67,67.50,43.86,38.25,48.40,38.03,51.87,59.76,54.53,2.34,1.16,2.50,3.65,4.01,3.46,2.42,2.58,1.63,2.93,3.54,4.00,3.44,1.88,1.94,0.40,1.63,3.87,4.02,3.51,3.68
1986M05,59.43,55.53,67.25,50.11,61.71,69.05,63.06,74.61,76.83,81.18,60.59,71.35,75.96,67.25,44.19,38.65,49.70,36.36,52.46,58.78,55.49,2.34,1.11,2.71,4.02,3.84,2.92,2.93,2.44,1.46,3.20,3.66,3.22,3.06,2.20,2.15,0.56,1.70,4.81,4.63,2.66,4.54
1986M06,60.24,56.10,66.88,51.08,64.63,70.05,62.57,74.58,76.36,79.97,61.25,73.70,76.43,66.61,45.84,40.03,50.04,37.66,56.02,61.31,55.20,2.72,1.05,2.98,4.00,4.95,3.35,4.79,2.78,1.38,3.45,3.87,4.12,3.41,4.19,2.61,0.57,2.03,4.29,5.99,3.26,6.10
1986M07,61.56,56.59,67.19,51.98,68.17,73.66,65.13,75.73,76.32,80.94,61.21,78.34,78.91,68.25,47.33,41.01,49.61,40.28,58.66,66.23,59.02,2.93,1.04,2.87,3.74,5.40,5.07,4.86,2.96,1.42,3.38,3.85,4.58,4.60,3.88,2.87,0.49,1.83,3.54,6.42,5.87,7.07
1986M08,60.83,55.06,70.43,50.29,65.26,75.08,64.31,75.40,76.08,84.91,59.24,74.41,79.91,67.65,46.19,38.66,51.68,38.85,56.71,67.97,58.07,3.11,1.25,3.31,4.06,4.97,5.41,4.72,3.03,1.61,3.48,3.64,4.48,4.70,3.55,3.24,0.71,2.95,4.87,5.57,6.64,7.28
1986M09,60.25,54.34,71.71,50.25,63.88,72.01,62.95,75.07,75.68,86.24,59.38,72.59,78.18,67.93,45.36,37.81,52.46,38.63,55.37,63.56,54.39,2.96,1.22,2.78,4.67,5.05,4.55,4.03,2.91,1.65,3.05,3.69,4.30,4.27,3.53,3.05,0.55,2.20,6.60,6.00,5.02,5.11
1986M10,60.88,55.06,72.60,52.08,64.07,72.15,62.26,75.62,76.33,86.80,61.35,72.97,78.87,66.32,46.07,38.54,54.16,40.18,55.43,62.84,54.97,2.61,1.10,2.51,4.89,4.20,3.61,3.76,2.67,1.51,2.87,4.05,3.69,3.38,3.52,2.53,0.46,1.76,6.52,4.84,4.00,4.29
1986M11,60.70,55.23,71.53,52.31,63.57,71.66,61.95,75.36,76.62,86.32,61.07,72.16,77.59,65.84,45.95,38.57,52.67,40.94,55.31,63.02,55.00,2.33,1.02,2.64,3.43,3.80,3.22,2.76,2.38,1.38,2.96,3.02,3.39,3.22,1.96,2.24,0.46,1.96,4.20,4.32,3.24,4.48
1986M12,61.23,55.74,71.30,52.50,64.28,72.12,64.32,76.05,77.39,85.85,61.77,73.27,76.84,68.48,46.32,38.74,53.04,40.92,55.50,65.10,56.71,1.98,0.68,2.00,3.40,3.41,3.12,2.76,2.11,0.89,2.38,3.43,3.59,3.16,1.72,1.78,0.36,1.22,3.34,3.17,3.06,5.07
1987M01,61.56,56.66,71.24,51.94,63.96,72.02,64.16,75.96,77.59,85.51,61.53,72.84,78.11,67.22,47.07,40.28,53.24,39.77,55.28,63.49,58.53,1.92,0.73,1.89,3.77,3.31,3.21,1.62,2.04,0.90,2.26,4.08,3.14,3.09,1.49,1.72,0.46,1.14,3.16,3.53,3.42,1.88
