期間,資產合計=負債淨值合計_原始值,資產合計=負債淨值合計_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他貨幣機構_原始值,資產--對金融機構債權-其他貨幣機構_年增率(%),資產--對金融機構債權-人壽保險公司等_原始值,資產--對金融機構債權-人壽保險公司等_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),資產--其他資產_原始值,資產--其他資產_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--企業及個人存款-計_原始值,負債與淨值--企業及個人存款-計_年增率(%),負債與淨值--企業及個人存款-支票存款_原始值,負債與淨值--企業及個人存款-支票存款_年增率(%),負債與淨值--企業及個人存款-活期存款_原始值,負債與淨值--企業及個人存款-活期存款_年增率(%),負債與淨值--企業及個人存款-活期儲蓄存款_原始值,負債與淨值--企業及個人存款-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-定期存款_原始值,負債與淨值--企業及個人存款-定期存款_年增率(%),負債與淨值--企業及個人存款-可轉讓定期存單_原始值,負債與淨值--企業及個人存款-可轉讓定期存單_年增率(%),負債與淨值--企業及個人存款-定期儲蓄存款_原始值,負債與淨值--企業及個人存款-定期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-外匯存款_原始值,負債與淨值--企業及個人存款-外匯存款_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-中央銀行_原始值,負債與淨值--對金融機構負債-中央銀行_年增率(%),負債與淨值--對金融機構負債-其他貨幣機構_原始值,負債與淨值--對金融機構負債-其他貨幣機構_年增率(%),負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_原始值,負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--其他負債_原始值,負債與淨值--其他負債_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%)
2000M06,"999,765",14.21,"194,874",-1.85,"398,509",2.93,-,-,"3,930",-52.55,"394,579",4.14,"10,427",-5.25,-,-,"76,178",23.04,634,-39.68,"70,265",131.64,"27,501",-12.42,84,-62.67,"1,470",28.83,"219,823",44.08,"297,221",11.03,"422,228",17.85,"7,961",6.69,"61,327",31.45,529,337.19,"173,432",24.91,"24,360",-2.35,2,100.00,"154,617",10.25,-,-,-,-,"17,754",-53.44,308,-65.93,"8,502",4.00,-,-,"213,630",34.30,"40,430",-6.40
2000M07,"1,010,657",17.27,"217,688",7.53,"395,960",0.53,-,-,"4,549",-31.38,"391,411",1.07,"8,864",-6.59,-,-,"80,453",52.41,619,-66.47,"71,534",156.39,"22,155",-26.41,54,-94.53,"1,442",38.12,"211,888",49.92,"301,356",20.46,"426,911",14.83,"8,334",15.13,"58,548",24.17,550,304.41,"170,130",17.47,"23,887",-7.08,2,100.00,"165,460",12.77,-,-,-,-,"32,821",-19.77,214,-74.40,"7,069",-29.45,-,-,"202,374",39.53,"40,126",-7.87
2000M08,"988,939",13.82,"222,574",16.71,"403,452",2.72,-,-,"2,582",-52.60,"400,870",3.50,"4,697",-50.31,-,-,"71,889",25.36,449,-77.32,"64,634",74.27,"23,378",-31.74,73,-92.72,"1,186",-10.69,"196,607",37.57,"278,758",4.99,"424,416",16.67,"7,927",8.16,"59,899",23.72,55,-73.68,"169,175",12.52,"24,536",-7.03,4,300.00,"162,820",24.20,-,-,-,-,"38,737",1.67,198,-75.88,"9,043",11.90,-,-,"196,829",30.97,"41,156",-4.47
2000M09,"1,031,410",12.82,"263,464",11.54,"416,121",4.27,-,-,"3,313",-40.25,"412,808",4.90,"4,969",-40.87,-,-,"68,726",18.28,88,-92.54,"66,402",104.06,"21,161",-12.62,789,250.67,"1,157",-3.18,"188,533",23.22,"293,552",1.99,"451,671",19.41,"7,151",-8.68,"61,561",21.59,50,-75.12,"171,266",7.69,"22,861",-16.30,4,300.00,"188,778",41.67,-,-,-,-,"45,275",15.39,270,-68.68,"10,732",16.39,-,-,"188,561",18.89,"41,619",1.45
2000M10,"1,157,480",34.09,"334,507",61.68,"420,260",6.90,-,-,"2,789",-47.45,"417,471",7.64,"4,928",-37.64,-,-,"65,589",9.79,587,-73.91,"50,819",52.85,"20,255",-12.41,901,275.42,"1,210",-6.35,"258,424",90.88,"284,924",15.48,"491,318",26.90,"7,422",-17.55,"61,515",26.72,37,-83.33,"182,876",10.44,"23,383",-10.12,4,300.00,"216,081",56.81,-,-,-,-,"73,910",95.31,920,-13.45,"11,725",31.21,-,-,"252,279",76.39,"43,324",9.65
2000M11,"1,206,829",36.19,"385,486",87.32,"415,798",5.06,-,-,"2,038",-73.80,"413,760",6.64,"6,813",-10.66,-,-,"55,674",-10.18,"1,088",-61.81,"58,559",71.02,"18,584",-24.81,930,304.35,"1,446",-10.69,"262,451",73.44,"293,179",14.02,"514,424",30.50,"6,845",-7.36,"64,853",27.61,44,-82.95,"193,085",13.93,"22,181",-16.43,4,300.00,"227,412",62.79,-,-,-,-,"77,243",173.94,255,-79.30,"23,004",178.94,-,-,"255,101",59.97,"43,878",12.67
2000M12,"1,217,741",35.24,"439,064",129.03,"399,262",2.65,-,-,"3,608",-52.15,"395,654",3.74,"6,784",-2.67,-,-,"53,547",-24.20,599,-77.00,"61,439",20.31,"12,739",-52.55,740,89.26,"1,508",-49.82,"242,059",52.95,"264,785",1.80,"546,979",33.93,"8,436",-15.46,"67,097",24.68,29,-90.03,"199,976",13.54,"19,818",-27.36,4,300.00,"251,619",78.56,-,-,-,-,"90,758",286.07,"3,774",306.24,"25,983",190.25,-,-,"247,088",53.98,"42,148",8.13
2001M01,"1,276,967",32.50,"423,427",129.90,"400,687",-0.10,-,-,"4,903",-38.17,"395,784",0.67,"12,566",23.22,-,-,"54,679",-30.22,699,-43.17,"71,237",19.41,"14,655",-52.51,682,51.56,"1,707",-24.47,"296,628",51.73,"267,017",-10.89,"547,279",36.21,"7,666",-12.54,"72,650",32.65,47,-86.14,"199,331",15.60,"20,247",-21.48,4,300.00,"247,334",77.05,-,-,-,-,"96,228",316.61,"5,777",560.23,"27,361",223.76,-,-,"295,345",52.27,"43,737",18.72
2001M02,"1,255,179",30.36,"418,001",132.22,"396,622",-1.28,-,-,"3,349",-58.32,"393,273",-0.11,"12,147",12.55,-,-,"58,352",-21.08,"1,193",-21.46,"77,756",7.49,"19,863",-33.57,994,165.07,"1,206",-21.43,"269,045",41.06,"291,824",-0.70,"526,161",31.82,"8,617",5.28,"67,865",21.61,56,-84.27,"193,418",14.90,"19,491",-25.52,4,300.00,"236,710",68.72,-,-,-,-,"98,183",292.34,"1,182",58.02,"24,054",187.04,-,-,"271,002",36.17,"43,955",17.43
2001M03,"1,267,502",26.91,"424,725",92.41,"380,481",-2.83,-,-,"2,282",-54.79,"378,199",-2.15,"13,058",37.32,-,-,"59,946",-12.66,"1,937",133.66,"80,128",25.38,"17,772",-41.81,"1,041",189.97,"1,134",-25.44,"287,280",36.03,"293,768",0.50,"505,289",23.44,"9,074",11.41,"67,771",22.07,44,-88.72,"180,633",5.70,"18,042",-28.48,4,300.00,"229,721",54.02,-,-,-,-,"114,103",226.17,"2,678",420.00,"21,293",129.57,-,-,"290,920",34.85,"42,129",13.42
2001M04,"1,224,033",18.37,"425,401",124.88,"385,464",-5.07,-,-,"1,751",-58.68,"383,713",-4.51,"12,214",3.31,-,-,"48,150",-33.08,677,14.55,"74,568",-14.61,"19,105",-57.48,132,-56.44,"1,178",-8.26,"257,144",16.56,"296,697",-15.20,"487,024",22.16,"8,146",-3.79,"64,673",16.58,47,-88.99,"185,099",7.19,"17,775",-28.51,4,300.00,"211,280",54.49,-,-,-,-,"117,247",486.44,"1,648",303.92,"21,015",139.82,-,-,"259,305",18.62,"42,745",12.07
