期間,中東_原始值,中東_年增率(%),中東_原始值,中東_年增率(%),中東_原始值,中東_年增率(%),中東_原始值,中東_年增率(%),阿富汗_原始值,阿富汗_年增率(%),阿富汗_原始值,阿富汗_年增率(%),阿富汗_原始值,阿富汗_年增率(%),阿富汗_原始值,阿富汗_年增率(%),巴林_原始值,巴林_年增率(%),巴林_原始值,巴林_年增率(%),巴林_原始值,巴林_年增率(%),巴林_原始值,巴林_年增率(%),塞普勒斯_原始值,塞普勒斯_年增率(%),塞普勒斯_原始值,塞普勒斯_年增率(%),塞普勒斯_原始值,塞普勒斯_年增率(%),塞普勒斯_原始值,塞普勒斯_年增率(%),伊朗_原始值,伊朗_年增率(%),伊朗_原始值,伊朗_年增率(%),伊朗_原始值,伊朗_年增率(%),伊朗_原始值,伊朗_年增率(%),伊拉克_原始值,伊拉克_年增率(%),伊拉克_原始值,伊拉克_年增率(%),伊拉克_原始值,伊拉克_年增率(%),伊拉克_原始值,伊拉克_年增率(%),以色列_原始值,以色列_年增率(%),以色列_原始值,以色列_年增率(%),以色列_原始值,以色列_年增率(%),以色列_原始值,以色列_年增率(%),約旦_原始值,約旦_年增率(%),約旦_原始值,約旦_年增率(%),約旦_原始值,約旦_年增率(%),約旦_原始值,約旦_年增率(%),科威特_原始值,科威特_年增率(%),科威特_原始值,科威特_年增率(%),科威特_原始值,科威特_年增率(%),科威特_原始值,科威特_年增率(%),黎巴嫩_原始值,黎巴嫩_年增率(%),黎巴嫩_原始值,黎巴嫩_年增率(%),黎巴嫩_原始值,黎巴嫩_年增率(%),黎巴嫩_原始值,黎巴嫩_年增率(%),阿曼_原始值,阿曼_年增率(%),阿曼_原始值,阿曼_年增率(%),阿曼_原始值,阿曼_年增率(%),阿曼_原始值,阿曼_年增率(%),卡達_原始值,卡達_年增率(%),卡達_原始值,卡達_年增率(%),卡達_原始值,卡達_年增率(%),卡達_原始值,卡達_年增率(%),沙烏地阿拉伯_原始值,沙烏地阿拉伯_年增率(%),沙烏地阿拉伯_原始值,沙烏地阿拉伯_年增率(%),沙烏地阿拉伯_原始值,沙烏地阿拉伯_年增率(%),沙烏地阿拉伯_原始值,沙烏地阿拉伯_年增率(%),敘利亞_原始值,敘利亞_年增率(%),敘利亞_原始值,敘利亞_年增率(%),敘利亞_原始值,敘利亞_年增率(%),敘利亞_原始值,敘利亞_年增率(%),土耳其_原始值,土耳其_年增率(%),土耳其_原始值,土耳其_年增率(%),土耳其_原始值,土耳其_年增率(%),土耳其_原始值,土耳其_年增率(%),阿拉伯聯合大公國_原始值,阿拉伯聯合大公國_年增率(%),阿拉伯聯合大公國_原始值,阿拉伯聯合大公國_年增率(%),阿拉伯聯合大公國_原始值,阿拉伯聯合大公國_年增率(%),阿拉伯聯合大公國_原始值,阿拉伯聯合大公國_年增率(%),葉門_原始值,葉門_年增率(%),葉門_原始值,葉門_年增率(%),葉門_原始值,葉門_年增率(%),葉門_原始值,葉門_年增率(%)
2001M09,"6,434",-0.83,"186,313",-10.85,"21,427",28.42,"618,770",15.52,0,--,6,--,0,--,0,--,35,59.09,"1,028",42.78,319,19.03,"9,223",7.29,"1,209","1,984.48","35,000","1,765.67",2,0.00,65,-10.96,637,145.95,"18,452",121.06,"2,721",-12.82,"78,562",-21.58,10,--,277,--,0,-100.00,0,-100.00,612,-51.35,"17,725",-56.24,621,-54.07,"17,945",-58.65,154,13.24,"4,449",1.23,1,-98.88,42,-98.54,117,-45.33,"3,391",-50.68,"3,147",-23.32,"90,876",-31.02,97,-40.49,"2,813",-46.35,2,0.00,45,-19.64,17,-74.63,481,-77.70,14,-17.65,404,-26.41,33,-25.00,953,-33.31,140,-28.93,"4,042",-36.12,955,2.47,"27,666",-7.82,"11,711",85.48,"338,168",66.82,243,-39.40,"7,040",-45.49,0,--,2,-60.00,423,-53.21,"12,240",-57.97,322,253.85,"9,291",216.99,"1,865",-6.09,"54,014",-15.57,"2,427",198.52,"70,098",168.60,27,-38.64,778,-44.55,0,-100.00,7,-99.93
2001M10,"7,156",2.79,"207,387",-6.89,"18,536",8.46,"535,574",-1.73,0,--,0,--,0,--,0,--,39,2.63,"1,117",-8.37,344,35.97,"9,951",23.45,75,-14.77,"2,170",-22.94,6,500.00,167,297.62,526,63.86,"15,251",48.43,425,-79.08,"12,286",-81.04,0,--,0,--,"3,229",--,"93,295",--,803,-30.11,"23,256",-36.71,868,-11.52,"25,091",-19.80,278,118.90,"8,063",98.55,2,-94.44,64,-94.46,233,39.52,"6,763",26.39,"3,622",143.41,"104,645",120.56,166,28.68,"4,811",16.60,0,-100.00,1,-99.39,59,20.41,"1,722",9.96,116,792.31,"3,356",697.15,57,39.02,"1,653",26.38,111,455.00,"3,210",397.67,"1,272",21.03,"36,864",9.60,"6,036",-40.69,"174,399",-46.26,432,45.95,"12,517",32.22,1,--,21,--,754,-38.20,"21,858",-43.98,121,-72.12,"3,485",-74.80,"2,402",7.23,"69,612",-2.87,"3,653",121.39,"105,548",100.60,60,30.43,"1,730",16.66,2,--,55,323.08
2001M11,"5,612",-15.72,"162,832",-21.49,"14,424",-28.46,"417,370",-33.35,0,--,0,--,0,--,0,--,40,21.21,"1,162",13.92,157,-61.23,"4,554",-63.83,60,-25.00,"1,737",-30.24,3,-57.14,96,-56.95,502,81.23,"14,571",68.94,"2,318",-48.76,"67,072",-52.26,0,-100.00,0,-100.00,0,--,0,--,715,-37.83,"20,741",-42.09,771,-49.11,"22,318",-52.57,203,65.04,"5,900",54.01,13,-82.89,385,-83.76,202,20.96,"5,868",12.61,"4,049",9.70,"117,161",2.21,156,41.82,"4,525",32.16,2,0.00,49,-7.55,37,-17.78,"1,086",-21.98,12,-77.78,340,-79.82,29,-50.00,847,-52.94,103,-30.87,"2,968",-36.05,882,-14.37,"25,582",-20.27,"5,136",-2.19,"148,609",-8.87,268,-26.37,"7,773",-31.42,0,--,8,700.00,794,-36.02,"23,026",-40.45,158,-41.91,"4,562",-46.08,"1,682",-11.89,"48,807",-17.92,"1,701",-59.63,"49,206",-62.40,42,-10.64,"1,207",-18.22,1,0.00,42,133.33
2001M12,"6,479",-3.67,"188,210",-7.71,"18,340",-9.90,"531,277",-13.66,0,--,0,--,0,--,0,--,44,-20.00,"1,269",-24.06,242,-18.52,"7,011",-21.93,73,8.96,"2,125",5.15,4,300.00,123,355.56,520,30.98,"15,095",25.30,"2,434",43.60,"70,505",37.61,0,-100.00,0,-100.00,"1,107",--,"32,057",--,944,-32.67,"27,431",-35.46,954,-18.11,"27,637",-21.51,204,61.90,"5,930",55.07,124,96.83,"3,599",89.42,247,26.67,"7,178",21.17,"2,681",-47.53,"77,652",-49.73,144,-4.00,"4,172",-8.53,0,-100.00,14,-86.00,26,-59.38,751,-61.05,"1,333","1,157.55","38,614","1,109.71",49,68.97,"1,429",61.83,135,-12.34,"3,923",-15.67,942,3.74,"27,383",-0.53,"7,340",-31.74,"212,621",-34.59,285,-20.39,"8,281",-23.63,3,--,78,"3,800.00",858,-8.24,"24,921",-12.10,467,49.20,"13,525",42.91,"2,118",9.34,"61,523",4.74,"1,514",118.16,"43,868",109.06,25,-32.43,722,-35.82,2,100.00,50,78.57
2002M01,"6,539",5.20,"187,156",-0.95,"13,294",-21.69,"379,367",-26.26,0,--,4,-20.00,0,--,0,--,44,25.71,"1,248",16.20,116,-73.76,"3,306",-75.31,63,-7.35,"1,797",-13.23,10,900.00,290,"1,060.00",679,67.24,"19,441",57.37,"1,675",-27.86,"47,807",-32.06,0,--,0,--,"1,025",--,"29,242",--,768,-26.79,"21,990",-31.04,826,-37.71,"23,586",-41.31,218,78.69,"6,235",68.65,18,20.00,513,11.52,225,16.58,"6,429",9.82,609,-67.62,"17,369",-69.53,128,-11.11,"3,663",-16.45,0,--,7,250.00,35,52.17,997,44.70,"1,117",-40.20,"31,874",-43.69,40,14.29,"1,145",6.12,65,-63.28,"1,850",-65.46,937,6.48,"26,819",0.26,"6,359",1.47,"181,466",-4.45,436,15.96,"12,487",9.32,5,400.00,133,565.00,846,-3.75,"24,226",-9.30,133,-74.27,"3,792",-75.81,"2,065",5.30,"59,109",-0.85,"1,333",-38.26,"38,036",-41.87,55,22.22,"1,566",15.49,3,200.00,96,182.35
2002M02,"5,349",-8.49,"152,803",-15.39,"11,155",-27.37,"317,738",-32.85,0,--,11,--,0,--,0,--,30,-51.61,860,-55.18,175,-31.64,"4,987",-36.82,55,-27.63,"1,572",-32.96,2,100.00,67,294.12,454,29.34,"12,972",19.44,980,-47.31,"27,904",-51.31,0,--,0,--,"1,260",--,"35,893",--,590,-41.81,"16,844",-46.23,488,-43.19,"13,888",-47.52,245,91.41,"6,992",76.39,5,--,141,984.62,168,13.51,"4,792",4.97,"2,577",41.05,"73,386",30.36,99,-41.07,"2,821",-45.57,1,--,37,236.36,22,-15.38,625,-21.48,"1,370","1,156.88","39,030","1,065.42",32,-54.93,925,-57.76,46,-83.75,"1,303",-85.04,757,-11.77,"21,628",-18.46,"2,268",-65.04,"64,599",-67.68,252,16.67,"7,211",8.11,0,-100.00,13,-51.85,864,10.91,"24,678",2.53,281,56.11,"8,004",44.50,"1,751",-8.47,"50,024",-15.36,"1,702",-51.27,"48,480",-54.95,30,-14.29,848,-21.04,0,-100.00,6,-66.67
2002M03,"7,294",14.61,"208,433",6.13,"20,689",23.00,"589,435",13.89,0,--,0,--,0,--,0,-100.00,38,8.57,"1,100",1.48,247,-35.51,"7,041",-40.20,98,13.95,"2,809",5.68,1,-66.67,22,-72.84,466,45.63,"13,320",34.83,810,-80.84,"23,069",-82.27,0,--,0,--,"4,713",--,"134,274",--,930,-6.81,"26,557",-13.76,743,-25.63,"21,180",-31.11,376,41.89,"10,748",31.47,3,-88.89,84,-89.72,205,38.51,"5,861",28.03,"3,406",83.91,"97,040",70.25,155,-9.36,"4,441",-15.94,0,-100.00,6,-97.10,28,-81.82,799,-83.15,61,-63.03,"1,750",-65.46,33,-62.07,949,-64.72,103,-66.23,"2,937",-68.66,"1,002",17.47,"28,625",8.79,"7,597",-8.20,"216,431",-15.01,379,41.95,"10,822",31.40,16,--,447,"3,963.64","1,230",106.72,"35,148",91.52,356,-8.48,"10,141",-15.31,"2,325",-1.02,"66,431",-8.37,"2,630","1,313.98","74,931","1,211.82",29,-19.44,823,-25.92,3,200.00,82,156.25
2002M04,"7,301",14.76,"208,867",7.85,"21,615",-8.30,"616,524",-13.82,0,--,14,--,0,--,0,--,50,-5.66,"1,445",-10.69,555,-35.69,"15,831",-39.56,96,-25.00,"2,741",-29.48,5,150.00,141,88.00,432,6.67,"12,365",0.32,878,-69.65,"25,042",-71.47,0,--,0,--,"5,757",--,"164,218",--,814,-22.92,"23,280",-27.61,"1,223",38.04,"34,895",29.74,375,43.13,"10,727",34.66,7,-83.33,189,-85.00,203,29.30,"5,810",21.68,"6,428",34.25,"183,346",26.19,164,-12.77,"4,702",-17.88,3,50.00,82,54.72,29,-61.84,837,-63.88,68,-90.77,"1,940",-91.33,66,100.00,"1,878",88.55,511,45.17,"14,562",36.16,"1,048",12.69,"29,985",5.88,"4,728",-40.14,"134,868",-43.74,345,77.84,"9,857",66.76,7,--,201,"6,600.00","1,190",242.94,"34,050",222.35,766,493.80,"21,841",456.03,"2,450",2.13,"70,070",-4.06,669,-83.30,"19,078",-84.31,39,-70.90,"1,106",-72.81,10,-98.97,290,-99.02
2002M05,"7,160",25.04,"207,010",18.76,"21,730",23.96,"626,385",17.75,0,--,0,--,0,--,0,-100.00,63,26.00,"1,823",19.78,349,4.18,"10,066",-0.87,90,-16.67,"2,615",-20.30,0,-100.00,14,-65.00,593,11.47,"17,134",5.71,464,-79.55,"13,377",-80.57,5,--,154,--,0,-100.00,0,-100.00,752,-7.62,"21,736",-12.26,"1,288",8.42,"37,117",2.93,396,78.38,"11,447",69.76,17,325.00,476,344.86,154,-3.75,"4,463",-8.19,"3,553",38.46,"102,409",31.49,150,-12.28,"4,325",-16.84,1,-66.67,21,-75.00,37,37.04,"1,081",33.62,"1,502","6,727.27","43,308","6,392.95",43,-20.37,"1,252",-24.08,128,-7.25,"3,700",-11.53,983,3.36,"28,408",-1.89,"12,142",77.67,"350,017",68.77,301,57.59,"8,694",49.25,0,-100.00,7,-99.90,"1,232",204.20,"35,603",188.49,978,482.14,"28,179",454.16,"2,334",17.23,"67,487",11.35,"1,306",69.61,"37,638",60.98,27,-46.00,788,-48.40,2,-99.86,56,-99.87
2002M06,"6,667",3.77,"195,303",3.20,"17,022",-6.12,"497,005",-6.66,0,--,0,--,0,--,0,--,50,-35.90,"1,470",-35.67,204,-10.92,"5,958",-11.47,65,-19.75,"1,917",-20.06,1,-50.00,31,-46.55,569,27.01,"16,675",26.32,"2,027",8.40,"59,180",7.78,0,--,0,--,0,--,0,--,825,9.56,"24,160",9.00,"1,079",26.64,"31,514",26.01,382,69.78,"11,193",68.72,133,31.68,"3,869",30.53,168,1.20,"4,932",0.86,"3,875",-21.78,"113,153",-22.23,154,-13.48,"4,522",-13.72,4,100.00,112,138.30,41,-42.25,"1,190",-42.79,59,742.86,"1,708",754.00,42,-64.41,"1,235",-64.55,313,286.42,"9,141",284.24,891,-17.88,"26,090",-18.35,"5,149",-37.21,"150,340",-37.58,328,11.56,"9,604",10.84,0,--,10,900.00,"1,136",100.35,"33,268",99.15,552,169.27,"16,128",168.22,"1,985",-13.66,"58,132",-14.16,"2,057",26.51,"60,063",25.79,31,-50.00,915,-49.92,"1,569","78,350.00","45,798","73,767.74"
2002M07,"7,136",12.82,"213,370",16.75,"18,839",-21.47,"561,719",-18.73,0,--,0,-100.00,0,--,0,--,54,0.00,"1,604",2.30,324,-0.61,"9,661",2.91,75,-18.48,"2,243",-15.58,4,100.00,126,125.00,858,89.40,"25,656",96.15,235,-93.81,"7,013",-93.58,0,--,0,--,"3,119",--,"92,994",--,772,-0.90,"23,089",2.60,"1,619",51.03,"48,275",56.38,317,53.14,"9,484",58.28,2,100.00,60,150.00,228,27.37,"6,813",32.09,"3,891",-27.31,"116,003",-24.79,109,-32.30,"3,252",-30.26,0,-100.00,15,-31.82,36,-21.74,"1,063",-19.95,"1,507","37,575.00","44,944","35,012.50",49,-19.67,"1,478",-16.54,296,-17.78,"8,835",-14.91,"1,126",15.02,"33,670",19.06,"4,828",-56.11,"143,947",-54.58,224,-36.54,"6,703",-34.34,0,-100.00,2,-92.59,"1,090",88.58,"32,590",95.09,"1,117",398.66,"33,294",416.35,"2,150",-7.73,"64,280",-4.50,"1,893",2.27,"56,436",5.83,48,-9.43,"1,445",-4.87,4,--,114,"1,166.67"
2002M08,"7,523",15.08,"223,432",18.28,"22,011",19.81,"651,805",23.09,1,--,23,283.33,0,--,0,--,42,27.27,"1,241",31.74,216,-71.54,"6,398",-70.76,"1,207","1,675.00","35,845","1,735.38",2,-50.00,47,-58.77,500,16.28,"14,842",19.54,"1,911",-33.02,"56,602",-31.17,6,--,191,--,"4,058",144.61,"120,157",151.30,704,-11.22,"20,917",-8.75,662,11.45,"19,607",14.55,312,87.95,"9,259",93.30,3,-94.12,86,-94.18,195,10.80,"5,797",14.23,"2,540",56.21,"75,229",60.53,121,-18.79,"3,588",-16.56,5,400.00,145,339.39,26,-56.67,780,-54.86,"2,865","5,995.74","84,834","6,119.50",45,2.27,"1,346",5.07,266,205.75,"7,884",213.60,949,-10.98,"28,194",-8.48,"7,231",-6.52,"214,137",-3.94,222,-45.59,"6,596",-44.10,0,--,1,-80.00,"1,255",114.90,"37,259",120.56,803,610.62,"23,771",627.16,"1,905",-24.07,"56,569",-21.98,"1,448",-49.05,"42,884",-47.64,33,-35.29,985,-33.36,1,0.00,23,-23.33
2002M09,"6,779",5.36,"198,560",6.57,"35,079",63.71,"1,023,969",65.48,0,--,0,-100.00,0,--,0,--,41,17.14,"1,214",18.09,"1,120",251.10,"32,705",254.60,69,-94.29,"2,032",-94.19,3,50.00,90,38.46,455,-28.57,"13,329",-27.76,"7,113",161.41,"207,630",164.29,0,-100.00,0,-100.00,0,--,0,--,685,11.93,"20,046",13.09,773,24.48,"22,570",25.77,287,86.36,"8,399",88.78,17,"1,600.00",493,"1,073.81",248,111.97,"7,255",113.95,"4,717",49.89,"137,672",51.49,121,24.74,"3,556",26.41,0,-100.00,4,-91.11,25,47.06,746,55.09,"7,394","52,714.29","215,829","53,323.02",44,33.33,"1,301",36.52,143,2.14,"4,185",3.54,"1,073",12.36,"31,413",13.54,"11,076",-5.42,"323,280",-4.40,207,-14.81,"6,071",-13.76,0,--,9,350.00,"1,284",203.55,"37,603",207.21,"1,286",299.38,"37,544",304.09,"2,204",18.18,"64,533",19.47,445,-81.66,"12,996",-81.46,36,33.33,"1,062",36.50,992,--,"28,962","413,642.86"
2002M10,"6,975",-2.53,"199,662",-3.72,"28,380",53.11,"809,884",51.22,0,--,7,--,0,--,0,--,57,46.15,"1,636",46.46,270,-21.51,"7,707",-22.55,86,14.67,"2,458",13.27,4,-33.33,105,-37.13,572,8.75,"16,382",7.42,"3,659",760.94,"104,412",749.85,4,--,113,--,"3,136",-2.88,"89,489",-4.08,740,-7.85,"21,169",-8.97,"1,170",34.79,"33,384",33.05,348,25.18,"9,974",23.70,95,"4,650.00","2,721","4,151.56",261,12.02,"7,463",10.35,"6,558",81.06,"187,160",78.85,123,-25.90,"3,532",-26.58,0,--,4,300.00,35,-40.68,"1,012",-41.23,7,-93.97,192,-94.28,38,-33.33,"1,074",-35.03,305,174.77,"8,692",170.78,912,-28.30,"26,112",-29.17,"9,098",50.73,"259,636",48.87,276,-36.11,"7,902",-36.87,4,300.00,107,409.52,"1,308",73.47,"37,429",71.24,245,102.48,"6,980",100.29,"2,175",-9.45,"62,243",-10.59,"3,826",4.74,"109,203",3.46,40,-33.33,"1,156",-33.18,3,50.00,92,67.27
2002M11,"7,046",25.55,"203,354",24.89,"22,978",59.30,"661,245",58.43,0,--,0,--,0,--,0,--,36,-10.00,"1,052",-9.47,263,67.52,"7,565",66.12,69,15.00,"1,979",13.93,1,-66.67,29,-69.79,568,13.15,"16,380",12.42,"4,218",81.97,"121,387",80.98,0,--,0,--,"1,345",--,"38,710",--,791,10.63,"22,826",10.05,"1,112",44.23,"31,993",43.35,355,74.88,"10,254",73.80,4,-69.23,123,-68.05,305,50.99,"8,807",50.09,"2,626",-35.14,"75,564",-35.50,91,-41.67,"2,625",-41.99,0,-100.00,8,-83.67,41,10.81,"1,178",8.47,"1,859","15,391.67","53,485","15,630.88",57,96.55,"1,651",94.92,224,117.48,"6,457",117.55,941,6.69,"27,161",6.17,"7,322",42.56,"210,710",41.79,278,3.73,"8,034",3.36,5,--,144,"1,700.00","1,432",80.35,"41,322",79.46,"2,092","1,224.05","60,193","1,219.44","2,055",22.18,"59,295",21.49,"1,905",11.99,"54,810",11.39,27,-35.71,790,-34.55,2,100.00,67,59.52
2002M12,"7,370",13.75,"211,700",12.48,"18,140",-1.09,"519,667",-2.19,0,--,0,--,0,--,0,--,40,-9.09,"1,135",-10.56,383,58.26,"10,981",56.63,92,26.03,"2,643",24.38,4,0.00,118,-4.07,649,24.81,"18,651",23.56,"2,437",0.12,"69,806",-0.99,0,--,0,--,"2,650",139.39,"75,897",136.76,871,-7.73,"25,022",-8.78,979,2.62,"28,056",1.52,303,48.53,"8,697",46.66,4,-96.77,118,-96.72,227,-8.10,"6,519",-9.18,"3,857",43.86,"110,481",42.28,133,-7.64,"3,822",-8.39,1,--,36,157.14,30,15.38,854,13.72,2,-99.85,56,-99.85,77,57.14,"2,220",55.35,526,289.63,"15,078",284.35,980,4.03,"28,150",2.80,"5,510",-24.93,"157,839",-25.77,420,47.37,"12,053",45.55,15,400.00,437,460.26,"1,305",52.10,"37,500",50.48,158,-66.17,"4,525",-66.54,"2,185",3.16,"62,773",2.03,"1,613",6.54,"46,212",5.34,58,132.00,"1,661",130.06,1,-50.00,27,-46.00
2003M01,"6,523",-0.24,"188,186",0.55,"31,750",138.83,"913,429",140.78,0,--,1,-75.00,0,--,0,--,104,136.36,"2,999",140.30,548,372.41,"15,773",377.10,75,19.05,"2,162",20.31,1,-90.00,29,-90.00,715,5.30,"20,618",6.05,"5,824",247.70,"167,559",250.49,0,--,0,--,"2,943",187.12,"84,661",189.52,678,-11.72,"19,553",-11.08,900,8.96,"25,883",9.74,276,26.61,"7,975",27.91,4,-77.78,121,-76.41,185,-17.78,"5,335",-17.02,"5,966",879.64,"171,628",888.13,90,-29.69,"2,611",-28.72,0,--,2,-71.43,38,8.57,"1,087",9.03,2,-99.82,70,-99.78,56,40.00,"1,614",40.96,365,461.54,"10,507",467.95,928,-0.96,"26,774",-0.17,"12,395",94.92,"356,589",96.50,221,-49.31,"6,373",-48.96,0,-100.00,1,-99.25,"1,181",39.60,"34,080",40.68,616,363.16,"17,711",367.06,"1,937",-6.20,"55,873",-5.47,"2,184",63.84,"62,831",65.19,39,-29.09,"1,131",-27.78,2,-33.33,64,-33.33
2003M02,"5,630",5.25,"162,479",6.33,"28,992",159.90,"834,304",162.58,0,--,0,-100.00,0,--,0,--,49,63.33,"1,409",63.84,219,25.14,"6,307",26.47,60,9.09,"1,734",10.31,1,-50.00,31,-53.73,621,36.78,"17,909",38.06,"6,416",554.69,"184,632",561.67,0,--,0,--,"1,610",27.78,"46,336",29.09,622,5.42,"17,959",6.62,820,68.03,"23,611",70.01,237,-3.27,"6,834",-2.26,0,-100.00,14,-90.07,249,48.21,"7,178",49.79,"4,901",90.18,"141,027",92.17,88,-11.11,"2,550",-9.61,0,-100.00,1,-97.30,27,22.73,792,26.72,2,-99.85,54,-99.86,37,15.63,"1,068",15.46,36,-21.74,"1,034",-20.64,665,-12.15,"19,193",-11.26,"13,295",486.20,"382,586",492.25,182,-27.78,"5,256",-27.11,0,--,2,-84.62,"1,311",51.74,"37,840",53.33,573,103.91,"16,483",105.93,"1,463",-16.45,"42,213",-15.61,"1,117",-34.37,"32,140",-33.70,19,-36.67,544,-35.85,2,--,46,666.67
2003M03,"7,471",2.43,"215,795",3.53,"27,491",32.88,"791,741",34.32,0,--,0,--,0,--,0,--,68,78.95,"1,950",77.27,293,18.62,"8,427",19.68,98,0.00,"2,839",1.07,2,100.00,45,104.55,638,36.91,"18,425",38.33,"5,489",577.65,"158,102",585.34,1,--,28,--,0,-100.00,0,-100.00,852,-8.39,"24,621",-7.29,780,4.98,"22,467",6.08,415,10.37,"11,983",11.49,83,"2,666.67","2,390","2,745.24",238,16.10,"6,862",17.08,"2,903",-14.77,"83,601",-13.85,141,-9.03,"4,070",-8.35,1,--,32,433.33,52,85.71,"1,493",86.86,4,-93.44,104,-94.06,46,39.39,"1,330",40.15,183,77.67,"5,258",79.03,"1,068",6.59,"30,861",7.81,"13,755",81.06,"396,174",83.05,216,-43.01,"6,232",-42.41,0,-100.00,2,-99.55,"1,508",22.60,"43,572",23.97,753,111.52,"21,680",113.79,"2,078",-10.62,"60,037",-9.63,"3,242",23.27,"93,380",24.62,52,79.31,"1,492",81.29,3,0.00,79,-3.66
2003M04,"7,034",-3.66,"202,535",-3.03,"28,022",29.64,"804,531",30.49,0,--,0,-100.00,0,--,5,--,34,-32.00,982,-32.04,362,-34.77,"10,391",-34.36,100,4.17,"2,874",4.85,2,-60.00,51,-63.83,682,57.87,"19,630",58.75,"4,731",438.84,"135,823",442.38,3,--,94,--,0,-100.00,0,-100.00,911,11.92,"26,237",12.70,712,-41.78,"20,442",-41.42,461,22.93,"13,262",23.63,76,985.71,"2,187","1,057.14",239,17.73,"6,876",18.35,"7,498",16.65,"215,272",17.41,119,-27.44,"3,436",-26.92,3,0.00,77,-6.10,40,37.93,"1,161",38.71,48,-29.41,"1,388",-28.45,32,-51.52,921,-50.96,562,9.98,"16,149",10.90,858,-18.13,"24,697",-17.64,"11,227",137.46,"322,325",138.99,169,-51.01,"4,865",-50.64,0,-100.00,1,-99.50,"1,503",26.30,"43,270",27.08,148,-80.68,"4,253",-80.53,"1,845",-24.69,"53,136",-24.17,"2,652",296.41,"76,151",299.16,38,-2.56,"1,094",-1.08,1,-90.00,16,-94.48
2003M05,"7,555",5.52,"217,409",5.02,"29,778",37.04,"854,460",36.41,0,--,0,--,0,--,0,--,48,-23.81,"1,376",-24.52,943,170.20,"27,068",168.91,76,-15.56,"2,200",-15.87,3,--,74,428.57,701,18.21,"20,159",17.65,"4,408",850.00,"126,475",845.47,0,-100.00,0,-100.00,0,--,0,--,810,7.71,"23,301",7.20,818,-36.49,"23,461",-36.79,460,16.16,"13,242",15.68,14,-17.65,402,-15.55,178,15.58,"5,107",14.43,"6,955",95.75,"199,573",94.88,97,-35.33,"2,792",-35.45,0,-100.00,11,-47.62,29,-21.62,831,-23.13,944,-37.15,"27,101",-37.42,37,-13.95,"1,059",-15.42,190,48.44,"5,451",47.32,"1,080",9.87,"31,082",9.41,"12,573",3.55,"360,778",3.07,192,-36.21,"5,538",-36.30,0,--,1,-85.71,"1,384",12.34,"39,833",11.88,754,-22.90,"21,642",-23.20,"2,430",4.11,"69,936",3.63,"2,173",66.39,"62,351",65.66,33,22.22,953,20.94,3,50.00,72,28.57
2003M06,"8,772",31.57,"253,440",29.77,"26,254",54.24,"756,400",52.19,2,--,59,--,0,--,5,--,38,-24.00,"1,090",-25.85,502,146.08,"14,470",142.87,81,24.62,"2,344",22.27,2,100.00,51,64.52,686,20.56,"19,813",18.82,"5,846",188.41,"168,432",184.61,0,--,0,--,0,--,0,--,853,3.39,"24,656",2.05,785,-27.25,"22,626",-28.20,392,2.62,"11,318",1.12,16,-87.97,459,-88.14,246,46.43,"7,113",44.22,"6,660",71.87,"191,884",69.58,127,-17.53,"3,669",-18.86,2,-50.00,64,-42.86,44,7.32,"1,259",5.80,39,-33.90,"1,124",-34.19,30,-28.57,855,-30.77,348,11.18,"10,019",9.61,"1,231",38.16,"35,580",36.37,"9,254",79.72,"266,599",77.33,289,-11.89,"8,346",-13.10,9,--,254,"2,440.00","1,932",70.07,"55,813",67.77,152,-72.46,"4,373",-72.89,"2,772",39.65,"80,099",37.79,"2,638",28.25,"76,013",26.56,49,58.06,"1,426",55.85,1,-99.94,27,-99.94
2003M07,"8,193",14.81,"238,388",11.73,"23,251",23.42,"674,548",20.09,0,--,1,--,0,--,0,--,41,-24.07,"1,185",-26.12,308,-4.94,"8,935",-7.51,87,16.00,"2,543",13.37,1,-75.00,31,-75.40,826,-3.73,"24,023",-6.36,"4,702","1,900.85","136,422","1,845.27",0,--,4,--,0,-100.00,0,-100.00,886,14.77,"25,781",11.66,"1,014",-37.37,"29,408",-39.08,353,11.36,"10,273",8.32,3,50.00,92,53.33,230,0.88,"6,698",-1.69,"2,018",-48.14,"58,551",-49.53,135,23.85,"3,939",21.13,2,--,52,246.67,43,19.44,"1,248",17.40,56,-96.28,"1,635",-96.36,39,-20.41,"1,124",-23.95,382,29.05,"11,073",25.33,"1,280",13.68,"37,243",10.61,"11,415",136.43,"331,161",130.06,378,68.75,"10,987",63.91,9,--,254,"12,600.00","1,680",54.13,"48,884",50.00,272,-75.65,"7,884",-76.32,"2,170",0.93,"63,147",-1.76,"3,067",62.02,"88,981",57.67,45,-6.25,"1,308",-9.48,2,-50.00,69,-39.47
