期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
1982Q3,"113,203",-1.06,"55,212",0.87,"38,389",5.14,"16,823",-7.69,"57,991",-2.82,"52,250",1.85,"21,066",-2.08,"7,142",9.02,"13,924",-6.94,"31,184",4.68,"10,921",75.75,"6,446",292.33,"5,962",429.48,484,-6.38,"4,475",-2.10,"49,335",-12.39,"27,146",-12.58,"24,794",-12.57,"2,352",-12.73,"22,189",-12.16,697,20.17,554,4.92,491,2.94,63,23.53,143,175.00,"160,677",1.45,"74,334",1.51,"44,108",7.05,"30,226",-5.62,"86,343",1.40,"100,889",3.88,"41,321",-0.13,"13,743",11.32,"27,578",-5.00,"59,568",6.86,"13,411",74.71,"6,970",311.94,"6,537",420.88,433,-0.92,"6,441",7.64,"45,388",-13.89,"25,198",-14.07,"23,030",-14.05,"2,168",-14.21,"20,190",-13.66,989,12.00,845,0.60,798,-1.12,47,42.42,144,234.88,70.45,-2.48,74.28,-0.63,87.03,-1.78,55.66,-2.20,67.16,-4.17,51.79,-1.95,50.98,-1.94,51.97,-2.05,50.49,-2.04,52.35,-2.04,81.43,0.59,92.48,-4.76,91.20,1.65,111.78,-5.52,69.48,-9.05,108.70,1.73,107.73,1.73,107.66,1.73,108.49,1.73,109.90,1.73,70.48,7.29,65.56,4.30,61.53,4.09,134.04,-13.27,99.31,-17.88
1982Q4,"131,072",2.32,"60,146",-0.17,"42,708",4.59,"17,438",-10.19,"70,926",4.53,"55,796",-4.20,"21,228",-14.57,"6,737",-23.50,"14,491",-9.67,"34,568",3.51,"16,973",42.51,"5,971",115.87,"5,478",143.79,493,-5.01,"11,002",20.32,"57,558",0.41,"32,363",0.88,"29,972",2.38,"2,391",-14.76,"25,195",-0.19,745,20.16,584,5.42,521,3.37,63,26.00,161,143.94,"184,409",1.80,"79,707",-3.19,"48,040",0.64,"31,667",-8.48,"104,702",5.96,"108,587",-2.56,"42,072",-12.93,"13,102",-22.11,"28,970",-8.03,"66,515",5.38,"21,255",40.97,"6,523",120.45,"6,091",142.86,432,-4.21,"14,732",21.56,"53,513",-0.33,"30,219",0.14,"28,001",1.61,"2,218",-15.38,"23,294",-0.93,"1,054",11.65,893,1.48,846,-0.35,47,51.61,161,151.56,71.08,0.52,75.46,3.13,88.90,3.93,55.07,-1.85,67.74,-1.34,51.38,-1.70,50.46,-1.87,51.42,-1.78,50.02,-1.79,51.97,-1.78,79.85,1.09,91.54,-2.08,89.94,0.39,114.12,-0.83,74.68,-1.02,107.56,0.74,107.09,0.73,107.04,0.75,107.80,0.73,108.16,0.75,70.68,7.61,65.40,3.89,61.58,3.74,134.04,-16.90,100.00,-3.04
1983Q1,"103,710",-6.56,"53,275",-6.72,"35,546",-2.98,"17,729",-13.42,"50,435",-6.39,"45,343",-12.09,"19,033",-24.01,"4,492",-46.44,"14,541",-12.72,"26,310",-0.83,"13,299",-2.13,"4,747",88.82,"4,224",117.28,523,-8.25,"8,552",-22.77,"44,074",-2.40,"28,786",-0.80,"26,239",1.50,"2,547",-19.55,"15,288",-5.28,994,47.92,709,32.03,591,29.89,118,43.90,285,111.11,"146,251",-6.29,"70,415",-9.60,"38,685",-8.90,"31,730",-10.44,"75,836",-3.00,"87,568",-9.19,"37,473",-21.23,"8,645",-44.65,"28,828",-9.78,"50,095",2.52,"16,689",-3.30,"5,168",91.76,"4,707",115.52,461,-9.78,"11,521",-20.89,"40,663",-1.82,"26,756",-0.23,"24,404",2.07,"2,352",-19.12,"13,907",-4.74,"1,331",38.36,"1,018",26.15,929,23.70,89,58.93,313,101.94,70.91,-0.30,75.66,3.18,91.89,6.50,55.87,-3.34,66.51,-3.48,51.78,-3.18,50.79,-3.53,51.96,-3.24,50.44,-3.26,52.52,-3.26,79.69,1.22,91.85,-1.53,89.74,0.82,113.45,1.70,74.23,-2.38,108.39,-0.59,107.59,-0.56,107.52,-0.55,108.29,-0.53,109.93,-0.57,74.68,6.91,69.65,4.67,63.62,5.00,132.58,-9.46,91.05,4.54
1983Q2,"136,020",-7.27,"71,994",-10.56,"46,177",-10.01,"25,817",-11.53,"64,026",-3.28,"65,461",-5.04,"30,526",-9.20,"9,292",-3.04,"21,234",-11.65,"34,935",-1.09,"15,213",19.17,"8,087",49.01,"7,482",56.99,605,-8.47,"7,126",-2.90,"54,313",-15.47,"32,566",-20.21,"28,755",-21.09,"3,811",-12.91,"21,747",-7.21,"1,033",40.35,815,28.75,648,23.66,167,53.21,218,111.65,"196,905",-5.38,"100,173",-8.83,"54,098",-6.66,"46,075",-11.25,"96,732",-1.52,"126,041",-4.85,"59,650",-8.98,"17,777",-2.74,"41,873",-11.39,"66,391",-0.81,"19,073",18.44,"8,894",49.50,"8,363",56.08,531,-10.15,"10,179",0.24,"50,379",-13.83,"30,491",-18.60,"26,944",-19.48,"3,547",-11.15,"19,888",-5.33,"1,412",32.21,"1,138",22.37,"1,014",18.32,124,69.86,274,98.55,69.08,-2.00,71.87,-1.90,85.36,-3.58,56.03,-0.32,66.19,-1.78,51.94,-0.19,51.18,-0.23,52.27,-0.31,50.71,-0.29,52.62,-0.28,79.76,0.62,90.93,-0.33,89.47,0.58,113.94,1.88,70.01,-3.13,107.81,-1.90,106.81,-1.98,106.72,-1.99,107.44,-1.99,109.35,-1.99,73.16,6.17,71.62,5.23,63.91,4.53,134.68,-9.80,79.56,6.59
1983Q3,"115,309",1.86,"49,251",-10.80,"31,986",-16.68,"17,265",2.63,"66,058",13.91,"56,452",8.04,"19,768",-6.16,"5,521",-22.70,"14,247",2.32,"36,684",17.64,"12,457",14.06,"5,926",-8.07,"5,460",-8.42,466,-3.72,"6,531",45.94,"45,429",-7.92,"22,878",-15.72,"20,440",-17.56,"2,438",3.66,"22,551",1.63,971,39.31,679,22.56,565,15.07,114,80.95,292,104.20,"166,530",3.64,"67,282",-9.49,"36,690",-16.82,"30,592",1.21,"99,248",14.95,"107,303",6.36,"38,270",-7.38,"10,466",-23.84,"27,804",0.82,"69,033",15.89,"15,456",15.25,"6,429",-7.76,"6,020",-7.91,409,-5.54,"9,027",40.15,"42,464",-6.44,"21,595",-14.30,"19,310",-16.15,"2,285",5.40,"20,869",3.36,"1,307",32.15,988,16.92,894,12.03,94,100.00,319,121.53,69.24,-1.72,73.20,-1.45,87.18,0.17,56.44,1.40,66.56,-0.89,52.61,1.58,51.65,1.31,52.75,1.50,51.24,1.49,53.14,1.51,80.60,-1.02,92.18,-0.32,90.70,-0.55,113.94,1.93,72.35,4.13,106.98,-1.58,105.94,-1.66,105.85,-1.68,106.70,-1.65,108.06,-1.67,74.29,5.41,68.72,4.82,63.20,2.71,121.28,-9.52,91.54,-7.82
1983Q4,"142,396",8.64,"57,076",-5.10,"38,958",-8.78,"18,118",3.90,"85,320",20.29,"59,335",6.34,"21,202",-0.12,"6,135",-8.94,"15,067",3.97,"38,133",10.31,"20,915",23.23,"3,723",-37.65,"3,169",-42.15,554,12.37,"17,192",56.26,"61,117",6.18,"31,407",-2.95,"29,023",-3.17,"2,384",-0.29,"29,710",17.92,"1,029",38.12,744,27.40,631,21.11,113,79.37,285,77.02,"199,844",8.37,"76,535",-3.98,"43,801",-8.82,"32,734",3.37,"123,309",17.77,"114,631",5.57,"41,761",-0.74,"11,848",-9.57,"29,913",3.26,"72,870",9.55,"26,281",23.65,"3,991",-38.82,"3,505",-42.46,486,12.50,"22,290",51.30,"57,533",7.51,"29,709",-1.69,"27,468",-1.90,"2,241",1.04,"27,824",19.45,"1,399",32.73,"1,074",20.27,980,15.84,94,100.00,325,101.86,71.25,0.24,74.58,-1.17,88.94,0.04,55.35,0.51,69.19,2.14,51.76,0.74,50.77,0.61,51.78,0.70,50.37,0.70,52.33,0.69,79.58,-0.34,93.28,1.90,90.41,0.52,113.99,-0.11,77.13,3.28,106.23,-1.24,105.72,-1.28,105.66,-1.29,106.38,-1.32,106.78,-1.28,73.55,4.06,69.27,5.92,64.39,4.56,120.21,-10.32,87.69,-12.31
1984Q1,"112,314",8.30,"49,308",-7.45,"30,813",-13.32,"18,495",4.32,"63,006",24.93,"55,002",21.30,"21,301",11.92,"6,512",44.97,"14,789",1.71,"33,701",28.09,"13,019",-2.11,"2,609",-45.04,"1,902",-54.97,707,35.18,"10,410",21.73,"43,065",-2.29,"24,670",-14.30,"21,837",-16.78,"2,833",11.23,"18,395",20.32,"1,228",23.54,728,2.68,562,-4.91,166,40.68,500,75.44,"162,972",11.43,"68,350",-2.93,"35,892",-7.22,"32,458",2.29,"94,622",24.77,"105,065",19.98,"41,478",10.69,"12,423",43.70,"29,055",0.79,"63,587",26.93,"16,278",-2.46,"2,722",-47.33,"2,099",-55.41,623,35.14,"13,556",17.66,"40,084",-1.42,"23,174",-13.39,"20,529",-15.88,"2,645",12.46,"16,910",21.59,"1,545",16.08,976,-4.13,841,-9.47,135,51.69,569,81.79,68.92,-2.81,72.14,-4.65,85.85,-6.57,56.98,1.99,66.59,0.12,52.35,1.10,51.35,1.10,52.42,0.89,50.90,0.91,53.00,0.91,79.98,0.36,95.85,4.35,90.61,0.97,113.48,0.03,76.79,3.45,107.44,-0.88,106.46,-1.05,106.37,-1.07,107.11,-1.09,108.78,-1.05,79.48,6.43,74.59,7.09,66.83,5.05,122.96,-7.26,87.87,-3.49
1984Q2,"145,480",6.95,"69,201",-3.88,"43,275",-6.28,"25,926",0.42,"76,279",19.14,"69,954",6.86,"29,120",-4.61,"8,634",-7.08,"20,486",-3.52,"40,834",16.89,"21,038",38.29,"13,749",70.01,"12,765",70.61,984,62.64,"7,289",2.29,"53,152",-2.14,"25,473",-21.78,"21,246",-26.11,"4,227",10.92,"27,679",27.28,"1,336",29.33,859,5.40,630,-2.78,229,37.13,477,118.81,"210,987",7.15,"96,678",-3.49,"51,480",-4.84,"45,198",-1.90,"114,309",18.17,"133,882",6.22,"56,647",-5.03,"16,439",-7.53,"40,208",-3.98,"77,235",16.33,"26,132",37.01,"14,997",68.62,"14,135",69.02,862,62.34,"11,135",9.39,"49,275",-2.19,"23,900",-21.62,"19,957",-25.93,"3,943",11.16,"25,375",27.59,"1,698",20.25,"1,134",-0.35,949,-6.41,185,49.19,564,105.84,68.95,-0.19,71.58,-0.40,84.06,-1.52,57.36,2.37,66.73,0.82,52.25,0.60,51.41,0.45,52.52,0.48,50.95,0.47,52.87,0.48,80.51,0.94,91.68,0.82,90.31,0.94,114.15,0.18,65.46,-6.50,107.87,0.06,106.58,-0.22,106.46,-0.24,107.20,-0.22,109.08,-0.25,78.68,7.55,75.75,5.77,66.39,3.88,123.78,-8.09,84.57,6.30
1984Q3,"122,854",6.54,"46,337",-5.92,"27,292",-14.68,"19,045",10.31,"76,517",15.83,"60,248",6.72,"19,981",1.08,"4,255",-22.93,"15,726",10.38,"40,267",9.77,"10,359",-16.84,"3,717",-37.28,"3,321",-39.18,396,-15.02,"6,642",1.70,"51,043",12.36,"21,932",-4.13,"19,172",-6.20,"2,760",13.21,"29,111",29.09,"1,204",24.00,707,4.12,544,-3.72,163,42.98,497,70.21,"181,742",9.13,"66,332",-1.41,"31,622",-13.81,"34,710",13.46,"115,410",16.28,"117,609",9.60,"39,798",3.99,"8,283",-20.86,"31,515",13.35,"77,811",12.72,"12,966",-16.11,"4,000",-37.78,"3,647",-39.42,353,-13.69,"8,966",-0.68,"49,661",16.95,"21,578",-0.08,"18,881",-2.22,"2,697",18.03,"28,083",34.57,"1,506",15.23,956,-3.24,811,-9.28,145,54.26,550,72.41,67.60,-2.37,69.86,-4.56,86.31,-1.00,54.87,-2.78,66.30,-0.39,51.23,-2.62,50.21,-2.79,51.37,-2.62,49.90,-2.62,51.75,-2.62,79.89,-0.88,92.93,0.81,91.06,0.40,112.18,-1.54,74.08,2.39,102.78,-3.93,101.64,-4.06,101.54,-4.07,102.34,-4.09,103.66,-4.07,79.95,7.62,73.95,7.61,67.08,6.14,112.41,-7.31,90.36,-1.29
1984Q4,"142,392",0.00,"48,833",-14.44,"28,253",-27.48,"20,580",13.59,"93,559",9.66,"64,514",8.73,"22,249",4.94,"5,235",-14.67,"17,014",12.92,"42,265",10.84,"16,887",-19.26,"4,227",13.54,"3,665",15.65,562,1.44,"12,660",-26.36,"59,724",-2.28,"21,590",-31.26,"18,754",-35.38,"2,836",18.96,"38,134",28.35,"1,267",23.13,767,3.09,599,-5.07,168,48.67,500,75.44,"204,192",2.18,"70,134",-8.36,"32,834",-25.04,"37,300",13.95,"134,058",8.72,"125,472",9.46,"44,178",5.79,"10,177",-14.10,"34,001",13.67,"81,294",11.56,"21,121",-19.63,"4,539",13.73,"4,051",15.58,488,0.41,"16,582",-25.61,"55,990",-2.68,"20,364",-31.46,"17,706",-35.54,"2,658",18.61,"35,626",28.04,"1,609",15.01,"1,053",-1.96,900,-8.16,153,62.77,556,71.08,69.73,-2.13,69.63,-6.64,86.05,-3.25,55.17,-0.33,69.79,0.87,51.42,-0.66,50.36,-0.81,51.44,-0.66,50.04,-0.66,51.99,-0.65,79.95,0.46,93.13,-0.16,90.47,0.07,115.16,1.03,76.35,-1.01,106.67,0.41,106.02,0.28,105.92,0.25,106.70,0.30,107.04,0.24,78.74,7.06,72.84,5.15,66.56,3.37,109.80,-8.66,89.93,2.55
1985Q1,"111,949",-0.32,"47,612",-3.44,"28,650",-7.02,"18,962",2.53,"64,337",2.11,"58,266",5.93,"20,618",-3.21,"5,865",-9.94,"14,753",-0.24,"37,648",11.71,"15,136",16.26,"4,592",76.01,"4,069",113.93,523,-26.03,"10,544",1.29,"36,986",-14.12,"21,616",-12.38,"18,132",-16.97,"3,484",22.98,"15,370",-16.44,"1,561",27.12,786,7.97,584,3.91,202,21.69,775,55.00,"167,051",2.50,"66,718",-2.39,"33,744",-5.98,"32,974",1.59,"100,333",6.04,"111,527",6.15,"40,291",-2.86,"11,221",-9.68,"29,070",0.05,"71,236",12.03,"19,001",16.73,"4,985",83.14,"4,533",115.96,452,-27.45,"14,016",3.39,"34,655",-13.54,"20,431",-11.84,"17,157",-16.43,"3,274",23.78,"14,224",-15.88,"1,868",20.91,"1,011",3.59,833,-0.95,178,31.85,857,50.62,67.01,-2.77,71.36,-1.08,84.90,-1.11,57.51,0.93,64.12,-3.71,52.24,-0.21,51.17,-0.35,52.27,-0.29,50.75,-0.29,52.85,-0.28,79.66,-0.40,92.12,-3.89,89.76,-0.94,115.71,1.97,75.23,-2.03,106.73,-0.66,105.80,-0.62,105.68,-0.65,106.41,-0.65,108.06,-0.66,83.57,5.15,77.74,4.22,70.11,4.91,113.48,-7.71,90.43,2.91
1985Q2,"136,877",-5.91,"60,933",-11.95,"33,986",-21.47,"26,947",3.94,"75,944",-0.44,"73,097",4.49,"28,569",-1.89,"7,838",-9.22,"20,731",1.20,"44,528",9.05,"12,581",-40.20,"3,678",-73.25,"2,837",-77.78,841,-14.53,"8,903",22.14,"49,596",-6.69,"27,792",9.10,"22,676",6.73,"5,116",21.03,"21,804",-21.23,"1,603",19.99,894,4.07,635,0.79,259,13.10,709,48.64,"205,298",-2.70,"87,395",-9.60,"40,527",-21.28,"46,868",3.69,"117,903",3.14,"141,306",5.55,"56,199",-0.79,"15,082",-8.25,"41,117",2.26,"85,107",10.19,"15,732",-39.80,"3,868",-74.21,"3,143",-77.76,725,-15.89,"11,864",6.55,"46,292",-6.05,"26,204",9.64,"21,407",7.27,"4,797",21.66,"20,088",-20.84,"1,968",15.90,"1,124",-0.88,895,-5.69,229,23.78,844,49.65,66.67,-3.31,69.72,-2.60,83.86,-0.24,57.50,0.24,64.41,-3.48,51.73,-1.00,50.84,-1.11,51.97,-1.05,50.42,-1.04,52.32,-1.04,79.97,-0.67,95.09,3.72,90.26,-0.06,116.00,1.62,75.04,14.63,107.14,-0.68,106.06,-0.49,105.93,-0.50,106.65,-0.51,108.54,-0.50,81.45,3.52,79.54,5.00,70.95,6.87,113.10,-8.63,84.00,-0.67
1985Q3,"120,105",-2.24,"48,677",5.05,"27,506",0.78,"21,171",11.16,"71,428",-6.65,"62,952",4.49,"22,704",13.63,"5,072",19.20,"17,632",12.12,"40,248",-0.05,"11,765",13.57,"2,425",-34.76,"2,171",-34.63,254,-35.86,"9,340",40.62,"43,855",-14.08,"22,773",3.83,"19,666",2.58,"3,107",12.57,"21,082",-27.58,"1,533",27.33,775,9.62,597,9.74,178,9.20,758,52.52,"181,391",-0.19,"70,806",6.74,"32,093",1.49,"38,713",11.53,"110,585",-4.18,"122,981",4.57,"45,207",13.59,"9,872",19.18,"35,335",12.12,"77,774",-0.05,"14,581",12.46,"2,585",-35.38,"2,366",-35.12,219,-37.96,"11,996",33.79,"41,940",-15.55,"21,984",1.88,"19,005",0.66,"2,979",10.46,"19,956",-28.94,"1,889",25.43,"1,030",7.74,850,4.81,180,24.14,859,56.18,66.21,-2.06,68.75,-1.59,85.71,-0.70,54.69,-0.33,64.59,-2.58,51.19,-0.08,50.22,0.02,51.38,0.02,49.90,0.00,51.75,0.00,80.69,1.00,93.81,0.95,91.76,0.77,115.98,3.39,77.86,5.10,104.57,1.74,103.59,1.92,103.48,1.91,104.30,1.92,105.64,1.91,81.15,1.50,75.24,1.74,70.24,4.71,98.89,-12.03,88.24,-2.35
1985Q4,"132,185",-7.17,"48,875",0.09,"25,659",-9.18,"23,216",12.81,"83,310",-10.95,"67,822",5.13,"24,650",10.79,"5,435",3.82,"19,215",12.94,"43,172",2.15,"11,453",-32.18,"1,592",-62.34,"1,090",-70.26,502,-10.68,"9,861",-22.11,"51,357",-14.01,"21,832",1.12,"18,520",-1.25,"3,312",16.78,"29,525",-22.58,"1,553",22.57,801,4.43,614,2.50,187,11.31,752,50.40,"198,179",-2.94,"72,950",4.02,"30,421",-7.35,"42,529",14.02,"125,229",-6.59,"133,267",6.21,"49,438",11.91,"10,667",4.81,"38,771",14.03,"83,829",3.12,"14,321",-32.20,"1,633",-64.02,"1,201",-70.35,432,-11.48,"12,688",-23.48,"48,682",-13.05,"20,807",2.18,"17,670",-0.20,"3,137",18.02,"27,875",-21.76,"1,909",18.65,"1,072",1.80,883,-1.89,189,23.53,837,50.54,66.70,-4.35,67.00,-3.78,84.35,-1.98,54.59,-1.05,66.53,-4.67,50.89,-1.03,49.86,-0.99,50.95,-0.95,49.56,-0.96,51.50,-0.94,79.97,0.03,97.49,4.68,90.76,0.32,116.20,0.90,77.72,1.79,105.49,-1.11,104.93,-1.03,104.81,-1.05,105.58,-1.05,105.92,-1.05,81.35,3.31,74.72,2.58,69.54,4.48,98.94,-9.89,89.84,-0.10
1986Q1,"116,219",3.81,"50,209",5.45,"28,907",0.90,"21,302",12.34,"66,010",2.60,"65,692",12.74,"25,390",23.14,"8,342",42.23,"17,048",15.56,"40,302",7.05,"10,503",-30.61,"1,685",-63.31,"1,170",-71.25,515,-1.53,"8,818",-16.37,"37,945",2.59,"22,125",2.35,"18,622",2.70,"3,503",0.55,"15,820",2.93,"2,079",33.18,"1,009",28.37,773,32.36,236,16.83,"1,070",38.06,"180,205",7.87,"74,577",11.78,"36,358",7.75,"38,219",15.91,"105,628",5.28,"128,313",15.05,"50,540",25.44,"16,280",45.09,"34,260",17.85,"77,773",9.18,"13,652",-28.15,"1,739",-65.12,"1,306",-71.19,433,-4.20,"11,913",-15.00,"35,645",2.86,"20,966",2.62,"17,666",2.97,"3,300",0.79,"14,679",3.20,"2,595",38.92,"1,332",31.75,"1,106",32.77,226,26.97,"1,263",47.37,64.49,-3.76,67.33,-5.65,79.51,-6.35,55.74,-3.08,62.49,-2.54,51.20,-1.99,50.24,-1.82,51.24,-1.97,49.76,-1.95,51.82,-1.95,76.93,-3.43,96.89,5.18,89.59,-0.19,118.94,2.79,74.02,-1.61,106.45,-0.26,105.53,-0.26,105.41,-0.26,106.15,-0.24,107.77,-0.27,80.12,-4.13,75.75,-2.56,69.89,-0.31,104.42,-7.98,84.72,-6.31
1986Q2,"141,527",3.40,"64,286",5.50,"33,808",-0.52,"30,478",13.10,"77,241",1.71,"74,807",2.34,"32,321",13.13,"8,178",4.34,"24,143",16.46,"42,486",-4.59,"12,890",2.46,"2,687",-26.94,"1,866",-34.23,821,-2.38,"10,203",14.60,"51,747",4.34,"28,171",1.36,"22,938",1.16,"5,233",2.29,"23,576",8.13,"2,083",29.94,"1,107",23.83,826,30.08,281,8.49,976,37.66,"213,556",4.02,"95,249",8.99,"40,813",0.71,"54,436",16.15,"118,307",0.34,"146,900",3.96,"64,531",14.83,"15,963",5.84,"48,568",18.12,"82,369",-3.22,"15,621",-0.71,"2,668",-31.02,"1,994",-36.56,674,-7.03,"12,953",9.18,"48,356",4.46,"26,603",1.52,"21,689",1.32,"4,914",2.44,"21,753",8.29,"2,679",36.13,"1,447",28.74,"1,167",30.39,280,22.27,"1,232",45.97,66.27,-0.60,67.49,-3.20,82.84,-1.22,55.99,-2.63,65.29,1.37,50.92,-1.57,50.09,-1.48,51.23,-1.42,49.71,-1.41,51.58,-1.41,82.52,3.19,100.71,5.91,93.58,3.68,121.81,5.01,78.77,4.97,107.01,-0.12,105.89,-0.16,105.76,-0.16,106.49,-0.15,108.38,-0.15,77.75,-4.54,76.50,-3.82,70.78,-0.24,100.36,-11.26,79.22,-5.69
1986Q3,"139,913",16.49,"53,833",10.59,"31,589",14.84,"22,244",5.07,"86,080",20.51,"69,237",9.98,"24,732",8.93,"6,411",26.40,"18,321",3.91,"44,505",10.58,"11,842",0.65,"4,959",104.49,"4,579",110.92,380,49.61,"6,883",-26.31,"56,861",29.66,"23,195",1.85,"19,858",0.98,"3,337",7.40,"33,666",59.69,"1,973",28.70,947,22.19,741,24.12,206,15.73,"1,026",35.36,"207,603",14.45,"78,412",10.74,"37,421",16.60,"40,991",5.88,"129,191",16.83,"137,425",11.74,"50,006",10.62,"12,685",28.49,"37,321",5.62,"87,419",12.40,"14,635",0.37,"5,249",103.06,"4,938",108.71,311,42.01,"9,386",-21.76,"53,020",26.42,"21,879",-0.48,"18,752",-1.33,"3,127",4.97,"31,141",56.05,"2,523",33.56,"1,278",24.08,"1,046",23.06,232,28.89,"1,245",44.94,67.39,1.78,68.65,-0.15,84.42,-1.51,54.27,-0.77,66.63,3.16,50.38,-1.58,49.46,-1.51,50.54,-1.63,49.09,-1.62,50.91,-1.62,80.92,0.29,94.48,0.71,92.73,1.06,122.19,5.35,73.33,-5.82,107.24,2.55,106.01,2.34,105.90,2.34,106.72,2.32,108.11,2.34,78.20,-3.64,74.10,-1.52,70.84,0.85,88.79,-10.21,82.41,-6.61
1986Q4,"163,222",23.48,"58,764",20.23,"33,440",30.32,"25,324",9.08,"104,458",25.38,"74,899",10.43,"27,711",12.42,"6,523",20.02,"21,188",10.27,"47,188",9.30,"12,733",11.18,"3,404",113.82,"2,942",169.91,462,-7.97,"9,329",-5.39,"73,508",43.13,"26,648",22.06,"23,187",25.20,"3,461",4.50,"46,860",58.71,"2,082",34.06,"1,001",24.97,788,28.34,213,13.90,"1,081",43.75,"236,757",19.47,"86,518",18.60,"39,184",28.81,"47,334",11.30,"150,239",19.97,"149,624",12.27,"56,478",14.24,"13,015",22.01,"43,463",12.10,"93,146",11.11,"15,410",7.60,"3,503",114.51,"3,125",160.20,378,-12.50,"11,907",-6.16,"69,087",41.91,"25,202",21.12,"21,949",24.22,"3,253",3.70,"43,885",57.43,"2,636",38.08,"1,335",24.53,"1,095",24.01,240,26.98,"1,301",55.44,68.94,3.36,67.92,1.37,85.34,1.17,53.50,-2.00,69.53,4.51,50.06,-1.63,49.07,-1.58,50.12,-1.63,48.75,-1.63,50.66,-1.63,82.63,3.33,97.17,-0.33,94.14,3.72,122.22,5.18,78.35,0.81,106.40,0.86,105.74,0.77,105.64,0.79,106.39,0.77,106.78,0.81,78.98,-2.91,74.98,0.35,71.96,3.48,88.75,-10.30,83.09,-7.51
