期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
1991M09,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,029",55.98,11,37.50,5,-28.57,923,148.79,6,200.00,315,215.00,"2,050",14.59,43,7.50,582,321.74,...,...,94,-26.56,"87,741",45.97,113,-19.86,"2,287",125.32,"20,985",-3.39,80,280.95,"5,290",166.36,"31,819",69.73,"8,404",470.15,"16,549",30.27,...,...,"2,214",-3.70,700,-20.36,9,50.00,2,-50.00,156,-17.46,1,--,24,9.09,405,-30.41,17,70.00,74,76.19,...,...,12,-50.00,"7,889",55.05,113,213.89,30,100.00,913,-21.70,2,--,168,18.31,"3,597",30.14,131,125.86,"2,888",311.40,...,--,47,-77.07
1991M10,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,147",65.75,12,20.00,3,-50.00,964,138.61,5,150.00,342,312.05,"1,977",13.69,36,0.00,687,507.96,...,...,121,11.01,"92,967",42.38,178,-67.87,36,-72.52,"25,383",-3.99,218,"1,881.82","5,940",346.95,"33,034",47.59,"3,428",-12.51,"23,536",172.34,...,...,"1,214",-35.70,815,-15.81,9,-25.00,4,0.00,170,-28.87,1,--,35,20.69,494,-16.69,15,7.14,68,47.83,...,...,19,-38.71,"18,341",164.81,94,59.32,11,-21.43,"1,126",-59.35,6,--,171,-27.54,"7,921",159.11,319,459.65,"8,652","1,620.08",...,--,41,-82.17
1991M11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,241",53.94,14,-17.65,13,85.71,930,127.94,5,66.67,391,258.72,"1,993",2.89,39,-9.30,747,512.30,...,...,109,0.00,"86,392",27.12,800,78.57,164,-69.69,"22,744",-11.64,205,230.65,"6,814",265.75,"28,772",22.51,944,-64.01,"23,623",185.27,...,...,"2,326",-52.70,"3,567",253.87,21,200.00,9,80.00,184,-2.13,-,--,138,411.11,"2,744",290.88,36,140.00,322,666.67,...,...,113,438.10,"25,387",200.72,99,83.33,85,142.86,"1,517",4.84,-,--,387,50.58,"16,651",196.44,778,648.08,"5,299",524.88,...,--,571,632.05
1991M12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,684",59.48,11,-26.67,6,0.00,"1,029",126.15,14,75.00,392,186.13,"2,273",16.92,56,47.37,798,276.42,...,...,105,-13.93,"153,673",47.44,134,-79.64,"1,171",822.05,"30,179",-14.14,94,32.39,"7,130",132.93,"32,344",-11.50,"2,680",119.67,"77,622",221.40,...,...,"2,319",-28.43,895,-6.28,11,-21.43,6,50.00,223,5.69,1,--,45,80.00,507,-11.52,12,33.33,78,-12.36,...,...,12,-60.00,"13,478",62.76,77,-32.46,"2,066","6,160.61","4,160",215.39,11,--,294,169.72,"4,284",14.91,716,795.00,"1,783",-34.66,...,--,87,-48.52
1992M01,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,480",70.34,12,-25.00,10,100.00,987,62.34,6,-25.00,382,329.21,"2,050",41.18,57,216.67,868,215.64,...,...,108,-32.08,"238,399",207.05,166,4.40,954,143.99,"44,767",149.89,80,-33.33,"7,053",253.89,"31,481",-23.92,972,79.01,"150,095","1,167.27",...,...,"2,831",-14.08,"1,142",11.52,15,200.00,4,-33.33,278,52.75,1,0.00,41,20.59,616,-7.78,57,307.14,106,13.98,...,...,24,14.29,"14,475",44.40,112,300.00,7,-94.02,"3,077",185.70,6,-33.33,286,91.95,"4,942",-28.99,398,332.61,"5,437",262.95,...,--,210,123.40
1992M02,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,201",12.91,8,-42.86,11,22.22,752,-13.76,7,-30.00,241,66.21,"1,423",-1.73,41,70.83,658,178.81,...,...,60,-22.08,"87,738",112.11,"1,202",579.10,162,-31.93,"14,586",4.63,86,-31.75,"3,401",176.50,"19,827",54.66,"2,746",445.92,"44,958",298.25,...,...,770,-26.03,512,-26.96,5,400.00,1,0.00,130,-45.83,-,--,26,-10.34,286,-17.82,9,12.50,44,-26.67,...,...,11,-21.43,"7,245",-48.25,54,"5,300.00",2,100.00,860,-42.47,7,--,389,277.67,"4,602",181.64,258,416.00,538,-94.96,...,--,535,"1,088.89"
1992M03,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,839",56.35,11,-21.43,13,-13.33,"1,158",54.40,4,-20.00,426,121.88,"2,085",17.53,67,148.15,"1,004",296.84,...,...,71,9.23,"120,925",194.97,134,-95.95,254,-63.87,"9,348",10.57,69,-6.76,"5,871",228.36,"35,431",144.00,740,40.15,"67,652",545.04,...,...,"1,426",25.75,677,3.04,10,0.00,1,0.00,161,40.00,-,--,30,36.36,370,-12.11,15,150.00,80,14.29,...,...,10,-16.67,"7,161",28.04,49,-61.42,6,200.00,559,-37.54,-,--,200,98.02,"2,326",-26.60,114,216.67,"3,776",214.14,...,--,131,114.75
1992M04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"5,914",57.92,20,5.26,12,9.09,"1,372",48.65,12,50.00,502,102.42,"2,521",24.37,75,177.78,"1,296",240.16,...,...,104,2.97,"118,836",53.32,240,-17.81,185,2.21,"28,777",117.32,170,8.28,"7,205",220.79,"26,269",-44.41,"1,310",-7.75,"52,906",414.50,...,...,"1,774",-27.03,812,33.99,14,133.33,1,-50.00,168,26.32,-,--,43,115.00,443,23.06,13,0.00,109,98.18,...,...,21,23.53,"8,533",-68.96,225,423.26,2,-83.33,"1,035",107.41,-,--,551,533.33,"3,099",-19.30,121,105.08,"3,360",-85.32,...,--,140,150.00
1992M05,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"6,098",48.59,25,78.57,23,53.33,"1,337",18.74,17,13.33,403,33.89,"3,229",52.38,34,9.68,952,150.53,...,...,78,-24.27,"72,530",13.53,431,-61.52,291,-67.99,"11,780",-19.75,"1,131",664.19,"7,847",144.00,"32,281",70.69,"1,585",-44.48,"15,209",28.91,...,...,"1,975",-80.73,"2,992",378.72,21,425.00,-,--,269,80.54,1,-50.00,30,0.00,"2,288",533.80,3,-25.00,289,416.07,...,...,91,468.75,"17,656",238.30,43,48.28,-,--,"1,761",49.11,6,20.00,351,344.30,"11,234",328.94,20,-9.09,"3,867",317.15,...,--,374,7.47
1992M06,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"5,947",34.94,19,18.75,21,40.00,"1,394",26.96,9,80.00,546,68.52,"2,701",16.32,94,113.64,"1,035",124.51,...,...,128,4.92,"77,004",36.21,245,107.63,344,109.76,"13,948",-4.70,139,-31.53,"7,509",156.28,"29,014",31.40,"5,335",180.20,"19,075",50.87,...,...,"1,395",-24.80,972,15.85,14,133.33,5,150.00,238,40.00,-,--,53,47.22,531,2.12,10,11.11,96,20.00,...,...,25,56.25,"9,514",11.35,83,50.91,34,385.71,"1,854",-21.77,-,--,346,130.67,"3,725",-15.21,958,778.90,"1,901",38.46,...,--,613,604.60
1992M07,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,608",11.74,19,58.33,12,20.00,960,-1.64,8,-33.33,398,29.64,"2,185",3.36,92,119.05,807,52.84,...,...,127,3.25,"100,864",73.86,211,-33.86,175,52.17,"24,376",92.59,124,-66.76,"7,097",93.70,"36,209",92.94,"1,471",107.18,"30,073",53.42,...,...,"1,128",-37.58,"1,034",6.93,9,-10.00,3,-57.14,235,8.29,1,--,49,48.48,575,-0.86,14,-6.67,125,56.25,...,...,23,-8.00,"14,968",15.39,130,11.11,36,-12.20,"2,631",-59.09,1,--,479,17.40,"5,971",55.58,256,106.45,"4,749",184.03,...,--,715,109.68
1992M08,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"5,312",23.97,19,-17.39,22,120.00,"1,111",-0.45,15,400.00,461,37.61,"2,590",23.33,86,126.32,878,58.20,...,...,130,23.81,"98,681",47.88,263,-36.78,714,-6.30,"18,484",21.57,124,342.86,"5,131",13.54,"24,941",-10.15,"3,584",297.34,"43,539",175.23,...,...,"1,901",43.69,"1,000",13.77,3,-72.73,1,-66.67,223,10.40,1,0.00,44,4.76,571,7.13,15,66.67,119,95.08,...,...,23,35.29,"9,570",59.37,34,-69.09,8,-42.86,"2,134",85.40,4,-20.00,773,171.23,"2,921",-21.29,379,180.74,"3,068",482.16,...,--,249,271.64
1992M09,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,642",-9.61,12,9.09,17,240.00,783,-15.17,10,66.67,320,1.59,"1,803",-12.05,60,39.53,541,-7.04,...,...,96,2.13,"74,823",-14.72,413,265.49,"1,142",-50.07,"22,648",7.92,152,90.00,"5,015",-5.20,"25,788",-18.95,"1,962",-76.65,"15,340",-7.31,...,...,"2,363",6.73,895,27.86,7,-22.22,2,0.00,208,33.33,1,0.00,45,87.50,507,25.19,11,-35.29,90,21.62,...,...,24,100.00,"7,696",-2.45,84,-25.66,10,-66.67,"1,493",63.53,5,150.00,"1,094",551.19,"2,890",-19.66,106,-19.08,"1,650",-42.87,...,--,364,674.47
1992M10,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,242",2.29,25,108.33,20,566.67,917,-4.88,2,-60.00,371,8.48,"2,033",2.83,63,75.00,677,-1.46,...,...,134,10.74,"90,993",-2.12,293,64.61,736,"1,944.44","25,153",-0.91,152,-30.28,"3,835",-35.44,"29,373",-11.08,"3,738",9.04,"25,953",10.27,...,...,"1,760",44.98,"3,074",277.18,18,100.00,12,200.00,237,39.41,4,300.00,154,340.00,"2,255",356.48,28,86.67,278,308.82,...,...,88,363.16,"18,739",2.17,130,38.30,49,345.45,"1,347",19.63,31,416.67,639,273.68,"10,656",34.53,139,-56.43,"5,164",-40.31,...,--,584,"1,324.39"
1992M11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,181",-1.41,17,21.43,25,92.31,910,-2.15,14,180.00,356,-8.95,"2,038",2.26,57,46.15,642,-14.06,...,...,122,11.93,"86,584",0.22,733,-8.38,299,82.32,"21,391",-5.95,251,22.44,"5,550",-18.55,"31,829",10.62,"4,359",361.76,"20,639",-12.63,...,...,"1,533",-34.09,851,-76.14,19,-9.52,4,-55.56,169,-8.15,-,--,42,-69.57,469,-82.91,9,-75.00,108,-66.46,...,...,31,-72.57,"12,277",-51.64,187,88.89,13,-84.71,"1,366",-9.95,-,--,286,-26.10,"5,923",-64.43,47,-93.96,"3,352",-36.74,...,--,"1,103",93.17
1992M12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,341",-7.32,16,45.45,28,366.67,946,-8.07,11,-21.43,361,-7.91,"2,105",-7.39,69,23.21,663,-16.92,...,...,142,35.24,"98,679",-35.79,348,159.70,546,-53.37,"28,029",-7.12,130,38.30,"4,951",-30.56,"33,913",4.85,"3,604",34.48,"25,218",-67.51,...,...,"1,940",-16.34,"1,011",12.96,13,18.18,5,-16.67,269,20.63,-,--,50,11.11,540,6.51,6,-50.00,100,28.21,...,...,28,133.33,"13,041",-3.24,136,76.62,74,-96.42,"2,029",-51.23,-,--,"1,255",326.87,"5,855",36.67,23,-96.79,"3,205",79.75,...,--,464,433.33
1993M01,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,875",-35.83,19,58.33,15,50.00,621,-37.08,4,-33.33,249,-34.82,"1,441",-29.71,57,0.00,400,-53.92,...,...,69,-36.11,"63,615",-73.32,135,-18.67,201,-78.93,"14,001",-68.72,50,-37.50,"3,367",-52.26,"21,771",-30.84,"1,120",15.23,"21,835",-85.45,...,...,"1,135",-59.91,"1,016",-11.03,10,-33.33,2,-50.00,246,-11.51,-,--,33,-19.51,582,-5.52,14,-75.44,100,-5.66,...,...,29,20.83,"11,908",-17.73,98,-12.50,10,42.86,"2,269",-26.26,-,--,298,4.20,"5,713",15.60,445,11.81,"2,653",-51.20,...,--,422,100.95
1993M02,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,800",18.71,4,-50.00,16,45.45,867,15.29,6,-14.29,312,29.46,"1,861",30.78,58,41.46,582,-11.55,...,...,94,56.67,"89,181",1.64,103,-91.43,280,72.84,"28,788",97.37,396,360.47,"3,712",9.14,"18,811",-5.12,"6,401",133.10,"25,038",-44.31,...,...,"5,652",634.03,896,75.00,5,0.00,2,100.00,196,50.77,-,--,42,61.54,503,75.87,10,11.11,114,159.09,...,...,24,118.18,"16,292",124.87,186,244.44,7,250.00,"1,514",76.05,-,--,286,-26.48,"3,536",-23.16,361,39.92,"8,944","1,562.45",...,--,"1,458",172.52
1993M03,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,262",-11.92,22,100.00,23,76.92,"1,000",-13.64,8,100.00,434,1.88,"2,051",-1.63,67,0.00,578,-42.43,...,...,79,11.27,"103,937",-14.05,264,97.01,295,16.14,"38,548",312.37,66,-4.35,"5,094",-13.23,"40,498",14.30,"1,342",81.35,"16,046",-76.28,...,...,"1,784",25.11,"1,158",71.05,10,0.00,2,100.00,172,6.83,2,--,51,70.00,741,100.27,6,-60.00,133,66.25,...,...,41,310.00,"8,773",22.51,391,697.96,18,200.00,929,66.19,3,--,505,152.50,"4,232",81.94,50,-56.14,"2,471",-34.56,...,--,174,32.82
1993M04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,733",-19.97,14,-30.00,24,100.00,"1,087",-20.77,9,-25.00,465,-7.37,"2,280",-9.56,82,9.33,669,-48.38,...,...,103,-0.96,"69,623",-41.41,195,-18.75,"10,393","5,517.84","12,400",-56.91,171,0.59,"5,258",-27.02,"20,616",-21.52,"2,078",58.63,"17,731",-66.49,...,...,781,-55.98,"1,008",24.14,12,-14.29,1,0.00,246,46.43,-,--,44,2.33,560,26.41,10,-23.08,113,3.67,...,...,22,4.76,"9,431",10.52,125,-44.44,1,-50.00,"1,467",41.74,-,--,"1,217",120.87,"3,758",21.26,63,-47.93,"2,677",-20.33,...,--,123,-12.14
1993M05,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"5,046",-17.25,14,-44.00,23,0.00,"1,107",-17.20,10,-41.18,524,30.02,"2,395",-25.83,100,194.12,766,-19.54,...,...,107,37.18,"111,458",53.67,172,-60.09,460,58.08,"12,949",9.92,"43,674","3,761.54","4,735",-39.66,"28,316",-12.28,"2,307",45.55,"17,334",13.97,...,...,"1,511",-23.49,992,-66.84,6,-71.43,3,--,243,-9.67,2,100.00,56,86.67,525,-77.05,8,166.67,132,-54.33,...,...,17,-81.32,"8,758",-50.40,34,-20.93,10,--,"1,208",-31.40,6,0.00,401,14.25,"4,879",-56.57,123,515.00,"2,008",-48.07,...,--,89,-76.20
1993M06,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,783",-19.57,16,-15.79,19,-9.52,"1,065",-23.60,7,-22.22,502,-8.06,"2,234",-17.29,87,-7.45,734,-29.08,...,...,119,-7.03,"70,600",-8.32,190,-22.45,162,-52.91,"9,406",-32.56,40,-71.22,"5,481",-27.01,"19,205",-33.81,"3,161",-40.75,"32,031",67.92,...,...,924,-33.76,"4,008",312.35,20,42.86,4,-20.00,275,15.55,1,--,223,320.75,"2,888",443.88,47,370.00,431,348.96,...,...,119,376.00,"23,229",144.16,120,44.58,52,52.94,"3,448",85.98,10,--,"1,138",228.90,"13,066",250.77,365,-61.90,"4,600",141.98,...,--,430,-29.85
1993M07,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"5,048",9.55,8,-57.89,30,150.00,"1,082",12.71,13,62.50,527,32.41,"2,374",8.65,111,20.65,774,-4.09,...,...,129,1.57,"50,127",-50.30,119,-43.60,273,56.00,"10,641",-56.35,90,-27.42,"5,501",-22.49,"14,362",-60.34,"2,164",47.11,"15,981",-46.86,...,...,996,-11.70,"1,502",45.26,17,88.89,2,-33.33,258,9.79,-,--,81,65.31,897,56.00,7,-50.00,196,56.80,...,...,44,91.30,"11,196",-25.20,144,10.77,13,-63.89,"2,076",-21.09,-,--,490,2.30,"3,979",-33.36,91,-64.45,"4,187",-11.83,...,--,216,-69.79
1993M08,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,674",-12.01,11,-42.11,13,-40.91,"1,023",-7.92,10,-33.33,444,-3.69,"2,214",-14.52,80,-6.98,756,-13.90,...,...,123,-5.38,"46,943",-52.43,182,-30.80,106,-85.15,"13,534",-26.78,65,-47.58,"4,492",-12.45,"13,798",-44.68,"1,664",-53.57,"12,103",-72.20,...,...,999,-47.45,977,-2.30,10,233.33,2,100.00,238,6.73,1,0.00,63,43.18,540,-5.43,6,-60.00,98,-17.65,...,...,19,-17.39,"5,651",-40.95,120,252.94,7,-12.50,"1,683",-21.13,6,50.00,472,-38.94,"2,304",-21.12,48,-87.34,951,-69.00,...,--,60,-75.90
1993M09,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,551",-2.50,17,41.67,12,-29.41,701,-10.47,9,-10.00,401,25.31,"1,694",-6.05,58,-3.33,567,4.81,...,...,92,-4.17,"47,890",-36.00,226,-45.28,158,-86.16,"20,516",-9.41,78,-48.68,"3,381",-32.58,"11,214",-56.51,"1,461",-25.54,"9,687",-36.85,...,...,"1,169",-50.53,"1,000",11.73,8,14.29,1,-50.00,213,2.40,1,0.00,51,13.33,509,0.39,15,36.36,172,91.11,...,...,30,25.00,"11,992",55.82,124,47.62,1,-90.00,"2,426",62.49,6,20.00,264,-75.87,"3,077",6.47,892,741.51,"4,510",173.33,...,--,692,90.11
1993M10,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,338",2.26,11,-56.00,13,-35.00,850,-7.31,10,400.00,502,35.31,"2,118",4.18,66,4.76,646,-4.58,...,...,122,-8.96,"49,012",-46.14,134,-54.27,196,-73.37,"15,367",-38.91,82,-46.05,"4,912",28.08,"13,410",-54.35,"3,692",-1.23,"9,921",-61.77,...,...,"1,298",-26.25,918,-70.14,5,-72.22,4,-66.67,234,-1.27,-,--,37,-75.97,450,-80.04,14,-50.00,149,-46.40,...,...,25,-71.59,"9,466",-49.49,45,-65.38,13,-73.47,"2,573",91.02,-,--,464,-27.39,"2,559",-75.99,84,-39.57,"3,583",-30.62,...,--,145,-75.17
1993M11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,970",-5.05,13,-23.53,12,-52.00,763,-16.15,16,14.29,397,11.52,"2,001",-1.82,57,0.00,596,-7.17,...,...,115,-5.74,"63,670",-26.46,140,-80.90,176,-41.14,"15,825",-26.02,61,-75.70,"4,021",-27.55,"25,534",-19.78,"1,813",-58.41,"14,741",-28.58,...,...,"1,359",-11.35,819,-3.76,16,-15.79,1,-75.00,185,9.47,-,--,48,14.29,415,-11.51,14,55.56,123,13.89,...,...,17,-45.16,"8,600",-29.95,156,-16.58,5,-61.54,"1,898",38.95,-,--,422,47.55,"2,402",-59.45,356,657.45,"3,247",-3.13,...,--,114,-89.66
1993M12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,636",6.80,7,-56.25,22,-21.43,971,2.64,8,-27.27,471,30.47,"2,332",10.78,73,5.80,648,-2.26,...,...,104,-26.76,"51,183",-48.13,113,-67.53,298,-45.42,"16,147",-42.39,65,-50.00,"4,444",-10.24,"17,530",-48.31,"1,288",-64.26,"10,327",-59.05,...,...,971,-49.95,"4,865",381.21,22,69.23,6,20.00,327,21.56,-,--,232,364.00,"3,550",557.41,56,833.33,520,420.00,...,...,152,442.86,"27,720",112.56,136,0.00,19,-74.32,"3,272",61.26,-,--,"1,097",-12.59,"14,446",146.73,434,"1,786.96","7,526",134.82,...,--,790,70.26
