期間,勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%)
1989M06,31.39,10.37,76.23,-0.35,89.70,28.34,33.21,-3.85,31.16,10.85,74.94,-3.10,66.47,-5.38,53.83,18.10,278.14,20.39,143.91,-3.30,158.61,-11.81,54.68,15.53,63.12,8.45,25.68,10.93,19.34,2.11,39.74,-4.77,71.51,4.20,99.76,33.30,78.69,18.67,52.57,12.67,39.21,5.92,94.61,2.68,12.64,5.33,24.68,12.08,51.37,23.93,64.58,0.34,70.06,23.06,77.88,17.15,112.48,6.64,51.68,4.34,36.27,0.92,35.99,9.46,115.74,2.37,47.15,5.53,28.49,-12.58,154.52,14.97,116.86,2.04,58.00,13.55,49.73,4.98,84.27,-6.33,13.62,-7.03,23.58,19.33,24.43,23.57,84.87,-4.99,70.84,-8.19,134.13,13.21,201.32,21.50,82.58,6.87,51.15,13.84,48.54,-14.45,52.30,-5.36,83.31,-2.01,95.45,3.06,50.32,8.61,246.07,11.10,118.88,3.63,82.44,-9.39,69.41,12.40,58.15,-13.22,54.11,-1.94,41.26,-0.72,65.55,15.59,86.82,6.80,94.01,36.50
1989M07,29.56,7.65,75.52,6.52,92.43,37.79,31.75,-0.69,29.10,7.98,71.83,0.41,59.40,-9.35,50.19,14.75,262.37,14.79,134.80,-8.85,144.66,-10.53,51.37,8.49,56.57,0.52,22.16,-13.64,21.97,14.73,36.14,-9.49,68.77,11.30,75.60,11.05,73.00,13.14,51.27,10.42,36.87,8.31,84.83,-4.09,11.63,-3.73,21.96,12.27,47.15,18.86,57.05,-0.54,66.93,26.31,72.54,10.58,107.22,11.62,50.93,5.03,38.67,-0.82,38.84,6.27,122.46,5.06,52.48,8.32,34.85,2.05,161.16,8.97,124.56,6.11,59.93,13.53,60.22,26.75,86.36,-1.62,14.63,-0.61,24.65,15.62,26.88,21.90,91.19,5.13,85.17,8.03,181.78,61.51,152.97,-4.14,91.16,25.00,63.76,23.59,64.34,2.71,54.66,-0.51,84.28,-1.07,102.34,5.65,55.09,18.88,270.06,23.09,136.79,7.16,88.58,-7.29,79.79,18.14,60.78,-10.45,61.64,8.18,43.33,-1.52,64.76,9.67,82.80,-34.89,74.41,-11.96
1989M08,29.75,9.01,74.66,2.05,87.01,22.03,33.07,5.59,29.37,9.30,71.20,-5.14,63.98,-8.53,50.62,13.93,247.93,19.19,125.60,-5.60,156.99,-3.53,50.69,8.36,56.33,3.74,26.10,10.17,21.68,12.68,37.87,-6.05,66.43,14.38,74.56,15.40,77.15,19.50,51.06,10.35,34.98,-1.33,87.23,4.07,11.41,-6.40,22.77,13.57,44.56,9.83,54.99,-1.68,70.26,20.74,76.33,18.21,114.96,19.79,50.86,0.75,36.70,1.69,37.43,8.18,120.29,4.86,48.95,6.11,30.26,-5.08,155.72,5.17,122.14,4.46,63.96,23.09,54.09,22.02,84.74,-3.18,15.15,-5.25,26.33,17.23,24.21,11.82,90.63,5.22,86.90,15.31,126.90,-8.72,159.49,-4.22,82.35,12.98,48.98,-1.23,63.79,-3.77,51.15,-5.40,85.57,1.83,108.76,9.97,53.89,9.51,263.18,23.91,124.28,6.20,90.84,2.10,81.05,17.36,59.36,-6.96,63.92,11.94,40.38,-10.54,64.55,15.21,84.99,21.47,73.75,3.23
1989M09,31.17,8.04,76.10,5.84,90.28,27.91,31.66,7.98,30.87,8.05,75.33,-7.62,64.12,-9.89,57.85,25.76,249.75,14.58,127.65,-8.81,164.91,-2.85,50.51,1.86,55.22,1.79,33.07,10.90,21.31,6.13,40.03,-2.41,75.37,11.81,75.26,22.27,75.40,10.51,52.07,6.16,37.31,3.04,90.76,4.97,12.05,-2.90,23.80,9.93,48.27,12.13,54.64,-3.03,69.14,13.23,83.75,15.50,117.23,20.01,55.10,1.75,37.88,2.63,42.18,6.19,125.51,4.75,50.06,2.18,28.96,-9.05,174.48,0.30,126.96,4.56,71.53,23.88,58.04,22.78,80.37,-13.10,15.71,-2.36,27.87,23.43,25.06,14.38,101.31,8.71,91.20,8.58,123.89,19.97,177.14,2.80,90.54,-1.24,49.02,-3.10,69.05,-3.86,56.78,-1.95,90.14,0.88,104.83,4.09,55.93,7.87,274.69,16.04,137.53,12.17,94.93,1.15,89.14,19.16,66.53,3.08,58.70,2.05,42.58,-10.72,66.10,13.46,96.32,21.65,75.46,5.13
1989M10,32.14,7.89,85.06,7.81,101.20,21.72,36.72,43.72,31.90,7.66,80.81,-3.63,68.25,-12.58,55.73,14.51,225.09,-1.47,134.09,-2.50,152.12,-7.37,57.08,12.47,65.08,12.56,27.56,-13.66,22.38,9.38,43.21,2.98,76.66,8.72,76.59,10.28,91.84,28.99,55.61,14.42,39.35,1.13,96.13,5.31,12.16,-2.33,24.17,6.90,49.21,7.99,56.98,-13.64,75.51,13.93,82.14,14.27,118.09,22.26,55.13,3.69,36.99,-1.39,43.47,6.02,126.93,8.39,45.87,-1.90,26.94,-11.64,153.17,-22.19,125.43,6.22,62.80,14.58,58.03,30.08,85.84,-4.14,18.13,14.97,26.74,14.08,26.91,17.87,89.46,-1.86,84.96,6.95,143.69,45.91,172.51,-2.13,87.08,11.81,48.21,2.25,70.25,2.41,48.46,-11.28,86.25,-2.81,104.74,10.46,53.59,6.84,280.48,18.33,131.33,10.13,93.77,5.75,86.27,31.69,60.16,-0.89,63.46,8.53,43.14,-11.80,68.37,12.67,204.98,149.64,75.76,5.44
1989M11,31.40,10.25,83.13,7.75,103.85,22.84,34.89,22.90,31.34,9.81,80.89,-1.12,64.18,-13.11,55.18,17.35,226.46,1.60,128.03,-3.30,131.63,-11.37,53.11,9.75,64.81,19.11,25.51,7.14,22.64,7.96,41.02,2.14,78.33,24.10,76.01,14.30,90.12,21.15,54.31,15.06,38.40,3.00,93.22,6.98,13.00,3.26,23.35,8.05,47.78,17.83,57.21,-9.76,76.01,9.62,83.63,12.56,109.89,21.37,52.48,4.23,31.93,5.10,38.56,11.74,120.51,2.46,48.02,1.20,28.94,-8.13,158.07,-7.01,120.82,2.61,56.04,6.08,56.78,32.51,82.89,-6.98,17.17,8.46,26.41,11.11,30.86,26.32,90.54,1.30,79.84,2.29,141.28,8.75,160.28,-4.41,82.58,8.46,46.22,-11.64,65.87,-4.22,46.67,-7.24,84.00,-4.84,102.13,2.56,52.97,5.02,250.89,16.08,129.04,9.91,90.70,-6.06,82.46,25.20,54.57,-3.79,58.71,9.55,44.55,-11.24,66.71,10.76,107.91,21.26,77.16,1.86
1989M12,32.85,8.85,86.40,1.19,112.93,24.58,30.88,-6.90,32.83,8.10,89.74,-6.36,65.66,-5.54,58.02,13.63,255.47,20.78,149.96,4.10,129.44,-19.86,55.89,10.48,74.33,16.61,21.69,-24.37,23.91,13.53,40.13,2.79,83.58,31.42,79.64,18.88,101.30,28.96,59.89,22.20,40.17,1.88,90.06,-0.55,13.79,-2.13,23.52,0.26,51.48,19.36,59.25,-8.04,78.05,16.93,80.70,12.38,107.17,-6.69,55.16,3.33,33.45,7.97,40.18,16.50,127.17,10.87,46.94,-9.64,25.24,-35.51,191.48,23.75,126.44,12.00,54.39,15.40,72.85,35.36,82.82,1.40,15.65,-7.34,23.47,7.61,33.51,47.04,94.90,8.06,78.10,9.12,171.92,52.93,167.55,3.64,95.90,11.00,57.57,19.89,67.07,-1.92,45.15,-7.89,81.05,-5.83,121.56,32.23,59.49,16.83,254.58,29.83,136.94,25.53,92.75,1.70,84.96,31.33,66.80,1.75,69.16,16.49,48.44,22.32,69.04,21.06,158.00,7.01,78.52,2.75
1990M01,34.14,11.46,92.29,4.60,123.21,28.46,34.20,-0.93,33.96,10.58,100.21,-3.72,66.76,-6.67,60.68,16.20,265.40,28.73,181.14,26.41,138.62,-14.79,52.51,-1.96,61.54,14.07,23.68,-16.56,25.01,13.73,37.18,-1.67,88.27,22.33,84.99,35.12,100.16,13.48,63.52,19.87,37.62,-3.93,94.68,6.41,14.36,8.46,22.25,3.01,50.70,9.24,58.52,-6.07,69.63,2.17,82.73,14.41,105.20,-2.03,64.17,28.83,34.08,6.77,46.14,26.31,272.68,55.75,96.29,99.65,58.70,89.35,336.00,99.11,274.84,55.84,101.68,65.04,203.25,122.42,163.74,32.53,28.96,23.55,37.34,28.63,60.33,96.07,241.12,84.09,253.83,50.93,529.67,60.51,355.16,30.93,306.70,85.37,102.05,55.30,139.27,31.49,105.78,54.88,162.66,45.57,202.58,51.58,120.40,64.44,580.04,45.15,375.87,82.62,252.07,68.56,186.44,94.49,189.40,72.65,152.57,48.79,102.20,75.03,139.91,51.48,225.52,106.98,153.85,85.85
1990M02,31.80,2.22,82.64,3.07,112.96,24.08,32.84,-1.20,31.74,2.03,104.76,8.47,65.37,6.33,60.38,12.92,215.55,-0.37,149.16,-6.68,111.52,-41.61,54.00,1.26,61.29,18.48,22.29,-20.65,21.48,3.22,40.62,9.67,79.92,12.28,76.75,18.26,89.27,4.37,51.97,-5.78,38.33,-6.92,85.57,-0.98,13.03,2.68,22.23,3.35,49.26,10.55,53.25,2.09,70.07,17.76,73.28,-6.58,96.81,-21.38,57.56,0.03,30.19,1.79,37.61,-3.76,133.11,-28.25,50.93,-17.38,28.34,-4.84,179.54,-27.51,131.29,-28.85,46.51,-25.16,63.78,-38.57,83.91,-39.35,19.77,-26.01,25.29,-21.85,38.38,30.50,95.12,-39.58,90.37,-47.93,165.84,-5.52,183.18,-20.16,93.02,-32.90,47.18,-39.08,78.09,-35.96,50.87,-33.13,102.42,-19.18,106.42,-27.58,60.24,-33.51,276.48,-21.90,160.11,-30.72,96.12,-35.43,94.97,-35.20,65.47,-36.66,70.45,-21.63,56.31,2.76,68.70,-27.28,213.53,-9.35,156.16,71.85
1990M03,33.50,6.15,91.17,9.66,125.78,39.41,33.37,1.12,33.46,5.59,90.01,-2.53,60.15,-15.53,63.19,16.05,232.79,1.61,160.04,3.98,136.39,-27.76,56.87,1.77,60.26,17.47,22.45,6.00,24.01,5.96,41.38,12.88,80.67,9.03,91.22,14.68,97.30,5.47,54.56,6.52,40.33,-0.62,93.02,-1.56,14.73,8.87,22.92,-3.74,55.75,7.94,60.87,-2.64,74.78,9.95,80.95,3.23,104.88,5.08,60.30,1.33,32.72,7.49,37.48,8.92,116.89,5.76,43.58,1.18,24.08,-10.75,165.99,7.20,117.13,6.12,50.19,8.94,65.96,36.51,75.27,-5.53,17.20,8.24,21.59,3.55,30.01,51.87,87.13,8.63,86.09,-2.65,155.01,3.50,160.64,4.92,86.07,2.17,46.06,7.82,59.44,-1.80,44.43,8.98,88.75,6.30,97.96,6.95,52.39,7.07,232.80,3.86,138.65,21.13,80.21,5.37,78.66,14.31,57.80,1.67,63.97,1.43,47.66,4.61,59.61,12.85,106.42,11.07,85.44,9.65
1990M04,33.59,6.50,89.13,15.21,123.26,44.40,33.25,6.43,33.50,6.11,91.69,7.10,53.70,-13.05,64.02,12.24,221.38,-10.10,148.10,5.77,137.32,-24.37,58.64,3.97,63.37,-3.81,22.21,-11.65,23.16,2.52,42.04,0.45,82.10,12.54,87.68,5.64,92.29,8.33,56.99,8.51,41.45,-0.79,96.65,6.88,14.64,10.99,23.17,0.04,58.37,14.20,61.91,1.41,74.44,1.53,82.13,0.31,99.97,-3.90,62.04,17.50,34.09,-0.29,39.03,6.29,122.88,6.72,46.08,-0.17,24.72,-13.32,175.45,7.95,123.37,6.95,51.99,1.44,72.61,34.09,77.31,-1.45,18.48,20.39,24.53,3.28,31.22,46.57,88.67,5.86,90.88,29.90,168.10,25.13,164.90,0.10,87.05,9.43,45.67,-1.81,63.99,8.20,49.25,6.69,94.03,10.74,107.14,13.74,54.64,3.19,243.66,0.16,146.82,16.55,81.77,-2.38,81.50,11.86,62.22,12.39,63.08,19.11,53.42,17.98,61.04,-2.74,108.85,17.93,97.38,8.30
1990M05,33.45,8.04,82.35,4.21,118.58,28.11,32.63,2.00,33.17,7.49,82.73,7.02,52.50,-18.93,63.68,17.86,239.89,-8.82,144.30,14.41,153.02,-14.32,58.15,6.40,64.35,9.63,23.48,-6.27,22.22,3.25,42.20,1.88,74.61,0.76,81.27,4.62,83.98,3.50,58.34,11.31,42.60,7.36,93.96,3.93,15.62,25.66,22.37,-2.44,54.87,2.75,61.22,-0.63,72.84,-1.05,81.14,4.90,99.66,-8.43,59.35,15.80,35.04,3.98,39.65,11.72,123.30,8.35,48.72,10.55,26.46,-0.97,172.54,13.08,124.57,8.92,56.77,6.31,74.77,50.81,76.97,-4.60,16.88,19.46,25.28,-3.40,28.38,33.55,89.86,5.62,85.78,13.77,153.80,24.25,173.10,4.86,90.87,18.60,49.91,17.63,68.76,10.69,55.79,16.79,85.11,4.01,96.07,3.51,55.41,7.53,232.06,-5.55,150.50,23.34,86.65,12.63,83.05,16.94,64.01,13.71,71.66,34.27,52.70,24.79,64.73,1.76,100.50,6.41,87.29,17.17
1990M06,33.10,5.45,69.11,-9.34,95.47,6.43,29.63,-10.78,32.69,4.91,78.80,5.15,53.88,-18.94,62.47,16.05,256.57,-7.76,150.05,4.27,167.85,5.83,57.47,5.10,60.30,-4.47,20.87,-18.73,21.09,9.05,44.26,11.37,81.69,14.24,80.81,-19.00,79.16,0.60,55.12,4.85,41.76,6.50,93.85,-0.80,16.62,31.49,23.64,-4.21,53.84,4.81,65.00,0.65,68.46,-2.28,76.34,-1.98,94.50,-15.99,55.73,7.84,38.36,5.76,38.25,6.28,122.23,5.61,58.34,23.73,32.28,13.30,193.72,25.37,123.96,6.08,58.67,1.16,71.95,44.68,78.62,-6.70,16.07,17.99,24.19,2.59,25.14,2.91,88.55,4.34,89.04,25.69,183.90,37.11,184.56,-8.33,80.95,-1.97,44.50,-13.00,66.95,37.93,56.83,8.66,88.01,5.64,98.70,3.40,55.00,9.30,209.24,-14.97,139.26,17.14,85.36,3.54,76.05,9.57,65.23,12.18,69.26,28.00,54.65,32.45,67.61,3.14,92.62,6.68,89.75,-4.53
1990M07,32.16,8.80,74.26,-1.67,98.68,6.76,31.69,-0.19,31.48,8.18,79.10,10.12,53.78,-9.46,60.26,20.06,244.69,-6.74,133.19,-1.19,164.42,13.66,59.14,15.13,55.37,-2.12,20.50,-7.49,22.97,4.55,41.71,15.41,69.83,1.54,78.51,3.85,73.03,0.04,54.88,7.04,42.77,16.00,90.18,6.31,15.63,34.39,22.17,0.96,47.05,-0.21,55.23,-3.19,67.23,0.45,80.62,11.14,95.31,-11.11,57.65,13.19,40.83,5.59,41.16,5.97,128.50,4.93,61.99,18.12,39.57,13.54,187.54,16.37,131.50,5.57,67.78,13.10,72.06,19.66,79.98,-7.39,16.60,13.47,27.63,12.09,25.65,-4.58,87.67,-3.86,109.47,28.53,212.93,17.14,171.40,12.05,89.60,-1.71,61.60,-3.39,66.16,2.83,60.97,11.54,87.21,3.48,103.44,1.07,57.97,5.23,233.07,-13.70,158.83,16.11,97.91,10.53,87.48,9.64,72.41,19.13,66.38,7.69,52.59,21.37,65.07,0.48,83.18,0.46,88.81,19.35
1990M08,32.32,8.64,75.14,0.64,103.83,19.33,32.06,-3.05,31.76,8.14,85.84,20.56,55.19,-13.74,62.12,22.72,231.24,-6.73,128.07,1.97,144.30,-8.08,57.58,13.59,55.83,-0.89,21.52,-17.55,23.59,8.81,44.73,18.11,66.77,0.51,85.23,14.31,75.19,-2.54,54.22,6.19,42.57,21.70,92.18,5.67,15.55,36.28,22.00,-3.38,46.85,5.14,56.02,1.87,70.84,0.83,76.58,0.33,103.53,-9.94,55.19,8.51,38.50,4.90,39.41,5.29,125.26,4.13,56.72,15.87,31.79,5.06,186.69,19.89,127.79,4.63,58.92,-7.88,72.19,33.46,77.95,-8.01,17.28,14.06,27.14,3.08,29.31,21.07,90.02,-0.67,97.04,11.67,206.44,62.68,163.13,2.28,79.46,-3.51,57.30,16.99,61.94,-2.90,59.15,15.64,88.31,3.20,114.27,5.07,56.01,3.93,219.53,-16.59,147.44,18.64,96.16,5.86,86.71,6.98,65.30,10.01,69.85,9.28,48.73,20.68,65.03,0.74,85.41,0.49,88.90,20.54
1990M09,34.06,9.27,71.75,-5.72,95.73,6.04,29.86,-5.69,33.61,8.88,87.71,16.43,59.30,-7.52,66.02,14.12,235.66,-5.64,136.34,6.81,152.09,-7.77,58.66,16.14,58.71,6.32,23.41,-29.21,25.26,18.54,49.97,24.83,76.89,2.02,91.34,21.37,82.81,9.83,57.10,9.66,47.43,27.12,90.43,-0.36,16.53,37.18,23.48,-1.34,49.45,2.44,62.19,13.82,69.86,1.04,82.20,-1.85,105.19,-10.27,57.60,4.54,40.66,7.34,45.13,6.99,131.26,4.58,61.07,21.99,32.99,13.92,212.75,21.93,132.61,4.45,62.27,-12.95,74.12,27.71,79.64,-0.91,18.18,15.72,28.03,0.57,30.83,23.02,97.24,-4.02,102.72,12.63,186.54,50.57,170.41,-3.80,91.50,1.06,57.61,17.52,63.32,-8.30,58.89,3.72,93.17,3.36,101.51,-3.17,61.17,9.37,230.50,-16.09,156.94,14.11,102.04,7.49,84.67,-5.01,81.32,22.23,69.91,19.10,51.92,21.94,69.50,5.14,119.22,23.77,95.71,26.84
1990M10,35.28,9.77,83.85,-1.42,115.65,14.28,35.21,-4.11,34.92,9.47,88.34,9.32,61.61,-9.73,68.97,23.76,230.97,2.61,146.17,9.01,162.27,6.67,63.61,11.44,63.15,-2.97,24.12,-12.48,27.21,21.58,51.46,19.09,82.57,7.71,89.28,16.57,96.10,4.64,62.95,13.20,47.86,21.63,95.57,-0.58,16.15,32.81,23.68,-2.03,51.63,4.92,62.22,9.20,68.30,-9.55,82.47,0.40,109.06,-7.65,59.00,7.02,39.91,7.89,45.58,4.85,129.37,1.92,54.80,19.47,30.17,11.99,185.14,20.87,130.67,4.18,70.75,12.66,72.00,24.07,78.11,-9.01,19.25,6.18,27.26,1.94,29.53,9.74,92.45,3.34,103.20,21.47,178.82,24.45,158.60,-8.06,82.86,-4.85,53.27,10.50,66.65,-5.12,52.28,7.88,85.63,-0.72,101.78,-2.83,59.13,10.34,238.92,-14.82,158.44,20.64,98.56,5.11,87.08,0.94,78.42,30.35,68.80,8.41,51.38,19.10,71.71,4.89,108.34,-47.15,90.35,19.26
1990M11,34.68,10.45,84.81,2.02,116.47,12.15,35.98,3.12,34.54,10.21,86.28,6.66,59.27,-7.65,68.10,23.41,227.13,0.30,145.12,13.35,145.85,10.80,62.23,17.17,62.22,-4.00,19.77,-22.50,24.78,9.45,48.98,19.41,75.96,-3.03,94.34,24.12,96.62,7.21,60.02,10.51,44.00,14.58,95.96,2.94,18.40,41.54,23.96,2.61,53.40,11.76,65.99,15.35,70.90,-6.72,84.31,0.81,100.95,-8.14,58.52,11.51,33.94,6.30,41.31,7.13,124.23,3.09,53.81,12.06,30.31,4.73,178.12,12.68,124.66,3.18,68.56,22.34,69.56,22.51,75.58,-8.82,18.65,8.62,25.78,-2.39,31.49,2.04,87.54,-3.31,92.14,15.41,199.97,41.54,167.06,4.23,77.81,-5.78,54.99,18.97,61.11,-7.23,49.46,5.98,85.45,1.73,103.93,1.76,55.91,5.55,198.26,-20.98,145.80,12.99,89.92,-0.86,76.34,-7.42,68.59,25.69,64.49,9.85,54.35,22.00,67.36,0.97,116.25,7.73,92.81,20.28
1990M12,35.81,9.01,72.45,-16.15,89.88,-20.41,34.89,12.99,35.78,8.99,96.14,7.13,59.88,-8.80,69.85,20.39,272.28,6.58,157.47,5.01,139.50,7.77,62.89,12.52,62.88,-15.40,19.74,-8.99,25.06,4.81,46.19,15.10,80.68,-3.47,104.65,31.40,103.47,2.14,64.09,7.01,46.42,15.56,100.04,11.08,18.64,35.17,24.30,3.32,52.25,1.50,71.00,19.83,73.54,-5.78,81.03,0.41,97.90,-8.65,61.19,10.93,34.22,2.30,42.82,6.57,128.63,1.15,81.56,73.75,66.19,162.24,186.40,-2.65,127.05,0.48,59.70,9.76,80.54,10.56,75.38,-8.98,16.03,2.43,24.35,3.75,34.78,3.79,91.02,-4.09,96.58,23.66,231.27,34.52,176.99,5.63,93.11,-2.91,71.23,23.73,59.21,-11.72,48.81,8.11,82.07,1.26,104.42,-14.10,55.91,-6.02,203.45,-20.08,150.52,9.92,97.48,5.10,75.29,-11.38,78.89,18.10,73.79,6.69,56.90,17.46,69.25,0.30,178.56,13.01,92.41,17.69
1991M01,33.88,-0.76,82.98,-10.09,112.77,-8.47,36.13,5.64,33.72,-0.71,103.90,3.68,63.68,-4.61,61.83,1.90,218.16,-17.80,159.83,-11.76,130.50,-5.86,61.73,17.56,58.75,-4.53,21.44,-9.46,24.05,-3.84,45.02,21.09,76.95,-12.82,66.95,-21.23,103.33,3.16,60.21,-5.21,42.57,13.16,90.11,-4.83,16.88,17.55,20.52,-7.78,54.34,7.18,55.16,-5.74,74.68,7.25,82.93,0.24,104.71,-0.47,58.34,-9.09,32.41,-4.90,39.19,-15.06,160.09,-41.29,65.52,-31.96,41.65,-29.05,195.60,-41.79,159.17,-42.09,57.93,-43.03,146.92,-27.71,88.27,-46.09,21.66,-25.21,25.25,-32.38,37.48,-37.88,117.02,-51.47,139.67,-44.97,248.32,-53.12,288.69,-18.72,117.42,-61.72,70.00,-31.41,95.33,-31.55,63.39,-40.07,99.99,-38.53,117.91,-41.80,69.28,-42.46,297.14,-48.77,217.75,-42.07,99.23,-60.63,98.40,-47.22,110.93,-41.43,103.05,-32.46,59.62,-41.66,79.60,-43.11,213.04,-5.53,94.11,-38.83
1991M02,36.50,14.78,77.05,-6.76,107.50,-4.83,31.31,-4.66,36.32,14.43,117.06,11.74,54.56,-16.54,67.77,12.24,234.27,8.68,172.18,15.43,168.96,51.51,62.11,15.02,58.45,-4.63,25.14,12.79,26.53,23.51,43.85,7.95,83.37,4.32,75.42,-1.73,97.93,9.70,61.75,18.82,43.57,13.67,98.91,15.59,16.63,27.63,23.69,6.57,59.47,20.73,60.08,12.83,69.35,-1.03,82.06,11.98,105.90,9.39,62.21,8.08,32.33,7.09,45.17,20.10,275.90,107.27,94.93,86.39,36.71,29.53,396.23,120.69,278.54,112.16,90.44,94.45,184.96,190.00,192.87,129.85,36.58,85.03,43.45,71.81,56.09,46.14,198.95,109.16,269.60,198.33,406.08,144.86,364.23,98.84,253.81,172.86,102.99,118.29,168.00,115.14,125.11,145.94,175.27,71.13,209.79,97.13,122.04,102.59,479.67,73.49,367.70,129.65,240.06,149.75,207.54,118.53,226.42,245.84,120.33,70.80,117.52,108.70,145.90,112.37,242.64,13.63,259.79,66.36
1991M03,36.45,8.81,87.52,-4.00,117.56,-6.54,36.24,8.60,36.28,8.43,104.73,16.35,59.55,-1.00,71.39,12.98,231.35,-0.62,166.46,4.01,167.87,23.08,63.91,12.38,57.03,-5.36,23.78,5.92,29.28,21.95,46.16,11.55,75.45,-6.47,83.39,-8.58,95.67,-1.68,61.95,13.54,46.21,14.58,95.69,2.87,17.69,20.10,24.73,7.90,61.18,9.74,60.12,-1.23,76.09,1.75,91.74,13.33,102.47,-2.30,61.29,1.64,35.55,8.65,42.69,13.90,122.84,5.09,53.71,23.24,30.02,24.67,187.69,13.07,123.25,5.22,53.31,6.22,77.79,17.94,74.01,-1.67,18.48,7.44,23.36,8.20,27.97,-6.80,87.52,0.45,106.79,24.04,181.26,16.93,151.49,-5.70,88.32,2.61,58.58,27.18,74.49,25.32,51.70,16.36,84.92,-4.32,104.80,6.98,57.92,10.56,216.20,-7.13,149.32,7.70,82.42,2.76,87.24,10.91,65.54,13.39,63.56,-0.64,55.33,16.09,66.94,12.30,118.30,11.16,97.31,13.89
