期間,總計_原始值,總計_年增率(%),初次尋職_原始值,初次尋職_年增率(%),非初次尋職_原始值,非初次尋職_年增率(%),非初次尋職-工作場所歇業或業務緊縮_原始值,非初次尋職-工作場所歇業或業務緊縮_年增率(%),非初次尋職-對原有工作不滿意_原始值,非初次尋職-對原有工作不滿意_年增率(%),非初次尋職-健康不良_原始值,非初次尋職-健康不良_年增率(%),非初次尋職-季節性或臨時性工作結束_原始值,非初次尋職-季節性或臨時性工作結束_年增率(%),非初次尋職-女性結婚或生育_原始值,非初次尋職-女性結婚或生育_年增率(%),非初次尋職-退休_原始值,非初次尋職-退休_年增率(%),非初次尋職-家務太忙_原始值,非初次尋職-家務太忙_年增率(%),非初次尋職-其他_原始值,非初次尋職-其他_年增率(%)
2007M12,414,2.09,83,12.86,331,-0.31,129,7.27,133,-5.79,10,-2.75,43,1.21,3,-18.48,3,10.38,3,8.82,6,-21.50
2008M01,411,1.80,79,10.83,332,-0.14,133,9.25,132,-5.18,10,-20.10,44,8.46,2,-51.53,2,-46.99,4,119.10,4,-45.34
2008M02,424,5.43,77,3.72,347,5.82,139,14.12,134,-2.09,9,-25.14,48,19.85,2,-46.30,4,25.46,3,63.69,7,-6.64
2008M03,417,-0.73,79,1.51,338,-1.24,133,3.96,131,-7.70,10,1.48,44,1.08,4,-1.21,5,8.92,3,-7.57,8,12.15
2008M04,412,1.01,73,-0.09,339,1.25,135,5.52,136,-2.96,9,-3.50,40,-5.28,5,81.12,3,-16.58,2,-44.47,9,57.50
2008M05,416,0.65,75,-0.47,341,0.90,132,1.19,145,3.22,8,-17.07,38,-3.45,5,34.21,2,-55.46,4,52.10,7,-1.35
2008M06,428,1.23,90,5.24,338,0.20,129,-0.81,147,5.59,10,2.77,37,-13.22,3,-27.18,2,-50.79,2,132.41,7,19.47
2008M07,442,2.03,108,1.43,334,2.22,131,7.04,144,4.40,8,-4.83,39,-10.44,3,15.82,1,-48.81,2,-12.15,6,-20.59
2008M08,452,2.36,117,2.75,335,2.22,131,6.57,147,4.95,7,-31.86,41,-2.47,2,17.65,1,5.76,2,-22.27,4,-45.98
2008M09,464,8.32,113,7.92,351,8.44,145,16.12,142,4.44,10,28.22,44,11.35,2,-44.03,2,62.33,2,-47.93,4,-40.75
2008M10,476,13.07,105,18.56,371,11.61,166,31.18,140,0.70,11,8.27,45,17.54,1,-79.45,2,80.96,2,-41.22,4,-55.95
2008M11,507,21.55,101,15.00,406,23.30,202,57.60,135,-0.86,9,-7.59,49,26.11,2,-56.25,2,-2.98,2,8.13,5,-40.98
2008M12,549,32.59,97,16.62,452,36.61,250,93.75,130,-2.24,10,-1.02,51,17.46,2,-33.28,2,-33.18,2,-38.86,5,-18.81
2009M01,578,40.75,92,16.11,486,46.63,291,118.62,126,-4.46,7,-29.66,53,19.76,2,-14.79,1,-47.26,2,-48.38,4,1.42
2009M02,624,47.05,90,17.10,534,53.69,329,136.40,123,-8.01,8,-13.74,62,28.54,2,-9.23,3,-31.97,3,-8.33,4,-47.01
2009M03,630,51.17,89,12.69,541,60.17,344,158.64,120,-8.24,8,-16.16,57,29.77,2,-58.66,3,-33.54,2,-38.36,5,-38.84
2009M04,625,51.63,86,17.63,539,58.94,350,158.96,116,-14.77,7,-16.16,53,32.39,2,-64.17,3,4.10,2,12.07,6,-35.73
2009M05,633,52.26,89,18.97,544,59.55,354,168.88,115,-20.41,9,12.49,53,39.43,1,-82.24,3,36.69,3,-33.77,6,-11.47
2009M06,647,51.06,101,11.67,546,61.59,355,175.50,113,-23.07,11,9.78,54,45.35,1,-61.94,2,-9.66,3,13.21,7,-6.05
2009M07,663,50.04,115,6.70,548,64.03,354,170.56,113,-21.82,12,53.05,56,42.91,1,-70.74,2,114.55,2,28.22,8,29.15
2009M08,672,48.51,122,4.46,550,63.86,348,165.83,117,-20.49,12,75.44,59,43.12,2,-10.11,2,54.25,2,-4.01,8,106.93
2009M09,661,42.28,116,2.71,545,55.01,337,132.25,121,-14.81,11,9.35,60,36.39,3,37.02,2,-3.20,3,42.18,8,97.49
2009M10,653,37.18,113,7.56,540,45.58,336,101.99,119,-15.28,10,-7.49,57,26.48,3,205.85,3,60.66,3,81.37,9,125.78
2009M11,645,27.34,110,9.09,535,31.89,328,62.21,122,-9.52,10,11.93,59,20.48,2,16.96,3,47.68,3,49.47,8,65.36
2009M12,632,15.23,106,9.02,526,16.56,317,26.85,125,-3.83,10,2.71,60,18.22,1,-64.42,3,54.66,4,118.35,6,20.55
2010M01,626,8.29,103,12.15,523,7.56,315,8.15,123,-2.31,9,28.44,61,14.82,1,-36.18,3,125.29,5,140.93,6,56.02
2010M02,634,1.60,105,16.16,529,-0.86,313,-4.73,125,1.27,9,17.36,68,8.86,1,-59.82,3,18.12,4,40.60,6,51.12
2010M03,624,-0.92,104,16.80,520,-3.83,299,-13.02,128,6.94,9,7.21,70,22.81,2,25.53,2,-39.15,4,106.20,6,17.86
2010M04,593,-5.01,96,11.78,498,-7.68,271,-22.48,133,14.48,10,39.27,67,27.79,3,40.63,2,-46.23,5,182.18,6,6.25
2010M05,567,-10.42,86,-3.04,481,-11.62,252,-28.84,141,22.63,11,15.85,63,19.24,3,257.45,2,-42.01,4,35.12,5,-16.40
2010M06,570,-11.85,97,-3.38,473,-13.42,239,-32.63,142,25.95,12,4.45,65,19.22,2,45.01,3,60.75,4,57.17,6,-12.48
2010M07,578,-12.80,112,-2.63,466,-14.94,225,-36.47,148,31.64,12,2.34,64,14.30,2,156.79,3,24.74,5,104.65,7,-14.92
2010M08,576,-14.23,118,-3.55,458,-16.60,215,-38.24,153,30.82,13,9.77,61,4.53,2,-12.65,3,43.04,4,94.16,7,-8.61
2010M09,560,-15.23,115,-1.11,445,-18.24,199,-41.00,154,27.52,12,10.12,64,6.94,2,-17.10,2,-8.49,4,30.29,8,0.10
2010M10,546,-16.35,113,-0.11,434,-19.75,190,-43.37,153,29.23,11,11.55,62,8.96,2,-43.99,2,-27.29,4,14.26,9,-1.74
2010M11,527,-18.36,105,-4.54,422,-21.20,181,-44.91,150,22.78,10,-2.17,63,6.62,3,35.60,2,-43.46,5,52.30,9,15.16
2010M12,520,-17.74,101,-4.32,419,-20.44,178,-43.82,150,20.07,10,-3.24,62,2.76,4,476.41,2,-25.72,5,10.81,8,30.34
2011M01,517,-17.37,102,-0.91,415,-20.62,175,-44.33,149,21.18,10,10.74,60,-0.96,4,245.76,3,4.54,5,-6.83,9,40.08
2011M02,522,-17.72,103,-1.80,419,-20.86,169,-46.10,153,22.50,10,8.26,67,-1.12,4,382.87,2,-25.67,5,21.12,9,50.93
2011M03,499,-20.15,99,-5.03,400,-23.17,155,-48.21,156,21.82,9,5.19,62,-12.05,4,84.61,2,-13.40,4,7.19,8,29.38
2011M04,477,-19.53,90,-5.74,387,-22.19,152,-43.87,158,19.27,9,-14.44,53,-21.54,3,26.51,2,18.39,3,-47.69,7,7.44
2011M05,476,-16.00,85,-0.82,391,-18.72,146,-42.22,164,15.95,10,-8.44,55,-12.05,3,-16.04,2,15.45,3,-19.87,8,67.65
2011M06,486,-14.67,97,-0.53,389,-17.58,143,-40.13,167,17.33,10,-17.42,53,-17.90,3,96.77,2,-21.44,4,-11.62,7,23.26
2011M07,496,-14.21,106,-5.28,390,-16.35,141,-37.19,168,13.39,11,-8.17,55,-14.57,3,18.65,2,-26.07,4,-19.45,6,-13.54
2011M08,502,-12.85,113,-4.04,389,-15.11,139,-35.31,166,8.55,12,-13.14,56,-8.89,3,87.36,2,-32.60,5,30.19,6,-15.47
2011M09,481,-14.12,106,-7.73,375,-15.77,137,-31.09,161,4.33,10,-17.76,52,-19.23,3,27.75,2,27.98,5,25.84,5,-34.83
2011M10,484,-11.46,104,-8.18,380,-12.32,140,-26.25,160,4.50,11,-3.67,54,-13.30,3,90.43,2,-18.20,4,8.97,6,-36.37
2011M11,482,-8.53,101,-4.32,381,-9.58,139,-23.17,162,8.00,11,11.51,52,-17.16,3,-2.52,2,38.34,5,11.60,7,-21.89
2011M12,471,-9.42,96,-5.32,375,-10.41,137,-22.98,159,5.72,10,4.66,51,-17.73,3,-35.48,3,26.04,5,11.88,7,-5.43
2012M01,472,-8.76,95,-6.80,377,-9.25,139,-20.79,157,5.32,9,-8.62,52,-13.78,3,-30.92,3,-6.93,6,31.21,8,-7.23
2012M02,479,-8.09,94,-8.86,386,-7.90,137,-18.99,161,5.70,10,2.28,58,-12.93,3,-21.78,3,20.84,5,2.34,8,-12.59
2012M03,470,-5.67,92,-6.54,378,-5.45,134,-13.45,163,4.44,10,10.82,54,-12.66,2,-43.30,3,66.07,5,14.97,7,-13.13
2012M04,463,-3.05,90,-0.44,373,-3.66,133,-12.69,160,1.12,11,26.04,53,0.36,2,-29.07,3,40.18,4,35.10,7,0.82
2012M05,466,-2.17,92,7.37,374,-4.26,134,-8.02,163,-0.47,10,2.60,51,-8.22,2,-18.75,3,64.57,5,53.80,6,-28.00
2012M06,477,-1.88,105,8.16,372,-4.38,133,-7.28,164,-1.83,10,6.53,49,-8.16,3,1.64,3,32.23,4,10.17,6,-14.40
2012M07,490,-1.30,116,9.65,373,-4.27,134,-5.19,163,-3.17,11,-3.71,51,-6.62,2,-27.87,2,-12.82,4,1.36,7,18.08
2012M08,502,0.00,124,9.58,378,-2.79,137,-1.63,165,-0.42,11,-4.45,50,-10.07,2,-38.87,2,-3.28,5,-11.75,6,3.16
2012M09,491,2.04,118,11.20,373,-0.55,138,0.87,163,1.21,11,14.46,46,-12.09,2,-28.02,2,-16.76,4,-12.75,7,29.37
2012M10,493,1.97,117,12.63,377,-0.94,141,0.65,165,2.86,11,3.69,44,-17.76,3,-6.37,2,12.23,3,-25.39,7,18.90
2012M11,487,1.02,113,12.00,374,-1.88,142,2.23,162,0.26,10,-11.28,46,-12.30,3,18.51,2,-16.00,3,-39.12,6,-15.36
2012M12,477,1.19,109,13.63,368,-1.99,140,1.94,158,-0.31,9,-11.55,47,-8.18,3,11.03,2,-33.04,3,-36.53,6,-23.07
2013M01,475,0.61,106,11.24,369,-2.07,141,1.54,160,1.88,9,2.30,46,-11.51,3,-5.44,2,-29.54,3,-49.23,5,-37.08
2013M02,483,0.80,105,11.89,378,-1.90,142,3.97,164,1.79,9,-10.51,49,-16.21,3,-1.87,2,-38.99,4,-21.01,5,-36.41
2013M03,475,0.93,103,11.49,372,-1.66,139,3.56,166,1.51,9,-14.60,46,-14.94,2,-8.24,2,-35.13,3,-27.80,5,-22.42
2013M04,464,0.16,101,12.55,362,-2.83,138,3.85,161,0.39,9,-18.10,44,-16.55,2,-12.12,2,-44.16,3,-20.12,4,-46.19
2013M05,463,-0.70,100,8.56,363,-2.97,139,3.81,159,-2.55,9,-11.20,43,-15.03,3,34.10,2,-41.48,3,-31.44,5,-19.74
2013M06,473,-0.89,112,6.55,361,-2.98,138,4.10,158,-3.37,10,-3.54,41,-16.53,3,-6.21,2,-37.25,3,-25.69,6,-3.06
2013M07,487,-0.55,122,5.06,365,-2.30,137,2.10,160,-1.82,9,-13.00,44,-14.81,3,34.09,2,14.33,3,-15.90,7,3.07
2013M08,497,-0.92,129,4.35,368,-2.65,136,-0.49,163,-1.32,10,-9.09,45,-11.11,3,35.75,2,36.62,3,-27.60,6,-9.92
2013M09,486,-0.99,122,3.31,364,-2.35,138,0.03,159,-2.23,11,1.50,43,-6.72,2,-6.09,2,-18.12,3,-20.30,6,-13.93
2013M10,487,-1.28,120,2.83,367,-2.55,140,-0.91,160,-2.71,11,-5.68,42,-4.07,2,-45.16,2,-17.06,3,-9.23,7,9.39
2013M11,478,-1.88,114,1.29,364,-2.83,138,-2.49,159,-2.12,11,8.95,43,-6.29,2,-46.77,2,-12.61,3,-0.97,6,2.55
2013M12,469,-1.66,109,-0.19,360,-2.09,139,-0.78,157,-0.53,10,7.76,41,-12.40,2,-31.83,2,15.35,2,-52.42,7,30.82
2014M01,462,-2.70,103,-2.65,359,-2.71,140,-0.63,154,-3.57,9,-5.40,43,-5.83,3,-3.86,2,27.01,2,-33.16,6,8.47
2014M02,470,-2.75,101,-3.68,369,-2.50,139,-2.45,160,-2.50,8,-8.28,47,-3.15,3,-5.61,2,-3.06,3,-32.27,7,41.93
2014M03,463,-2.49,100,-3.11,363,-2.32,136,-2.06,161,-2.91,9,4.10,44,-3.58,2,-15.60,1,-63.49,3,-6.07,7,39.14
2014M04,449,-3.19,98,-3.20,351,-3.19,131,-4.90,158,-1.57,8,-14.37,42,-4.95,2,-22.94,1,-20.08,3,-2.64,6,56.60
2014M05,443,-4.22,93,-6.39,350,-3.62,128,-8.12,160,0.95,9,-1.73,41,-4.37,2,-39.86,2,-6.05,3,-11.74,5,7.61
2014M06,451,-4.55,104,-6.98,348,-3.80,126,-8.88,162,2.36,8,-19.84,40,-1.76,2,-31.28,2,19.61,3,-0.06,4,-32.08
2014M07,464,-4.71,113,-7.57,351,-3.76,127,-7.21,165,3.34,8,-11.91,42,-4.21,2,-20.19,1,-46.55,2,-38.10,4,-49.08
