期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
1994M12,"677,828",1.91,"2,294",-0.13,"1,174",2.71,"71,087",-0.48,680,4.78,"15,751",14.72,"451,543",2.30,"36,861",4.41,"29,706",0.50,"68,732",-1.28,...,...,"84,585",8.61,997,1.32,441,19.51,"9,233",3.53,332,6.75,"5,783",13.79,"48,321",8.35,"9,223",14.23,"6,729",10.33,"3,526",2.32,...,...,"3,133",-9.63,9,125.00,-,--,55,-21.43,-,--,185,17.83,"2,349",-11.33,44,-58.49,225,55.17,266,19.82,...,...,470,0.64,4,300.00,1,-96.00,11,-38.89,4,--,56,0.00,307,4.42,14,-54.84,51,218.75,22,-15.38,...,...,"3,349",-22.87,9,-47.06,11,-47.62,150,-32.43,-,--,91,31.88,"2,467",-7.71,138,13.11,139,-13.66,344,-67.46,...,--,428,5.94,-,--,1,-66.67,18,-65.38,-,--,49,145.00,269,13.98,15,7.14,36,71.43,40,-27.27,...,...
1995M01,"677,675",1.74,"2,288",-0.52,"1,171",2.18,"71,038",-0.52,683,4.75,"15,833",14.23,"452,239",2.28,"36,866",4.35,"29,703",0.18,"67,854",-2.48,...,...,"84,833",8.58,"1,001",1.73,442,20.44,"9,261",4.03,335,7.37,"5,802",12.92,"48,500",8.37,"9,222",13.96,"6,834",11.68,"3,436",-0.64,...,...,"3,279",15.66,3,-50.00,5,--,67,-22.99,6,--,130,-28.96,"2,057",-2.88,42,-44.74,767,404.61,202,-5.16,...,...,557,42.46,5,--,1,-66.67,9,-43.75,1,0.00,27,-55.00,263,8.23,6,-66.67,217,734.62,28,16.67,...,...,"3,432",80.54,9,200.00,8,-42.86,116,11.54,3,--,48,-7.69,"1,361",-1.23,37,-28.85,770,"1,162.30","1,080",355.70,...,--,436,77.96,2,--,-,--,35,-10.26,1,--,20,-16.67,127,-13.01,8,-27.27,121,"1,412.50",122,916.67,...,...
1995M02,"678,463",1.72,"2,283",-0.74,"1,170",1.83,"71,018",-0.56,685,4.90,"15,905",13.81,"452,917",2.27,"36,880",4.28,"29,763",0.15,"67,842",-2.48,...,...,"85,037",8.48,"1,001",1.73,455,23.98,"9,283",4.10,336,7.35,"5,806",12.21,"48,742",8.53,"9,229",13.64,"6,845",11.63,"3,340",-3.72,...,...,"2,325",9.83,2,100.00,8,--,49,-18.33,2,--,130,-5.11,"1,834",15.93,41,-32.79,117,7.34,142,-14.97,...,...,314,11.74,-,--,13,"1,200.00",4,-77.78,-,--,25,-26.47,222,24.02,13,-7.14,18,0.00,19,18.75,...,...,"1,537",30.70,7,600.00,9,-10.00,69,35.29,-,--,58,152.17,"1,156",34.26,27,22.73,57,46.15,154,-8.33,...,--,243,189.29,-,--,-,--,7,16.67,-,--,24,700.00,79,33.90,5,150.00,10,100.00,118,"1,375.00",...,...
1995M03,"671,360",0.38,"2,242",-2.52,"1,166",1.22,"67,745",-5.17,652,-0.31,"15,991",13.40,"451,620",1.65,"37,054",4.56,"29,377",-1.57,"65,513",-5.90,...,...,"85,362",7.88,"1,008",1.10,469,25.40,"9,159",2.55,285,-8.95,"5,911",13.15,"49,222",8.26,"9,187",12.65,"6,784",9.95,"3,337",-4.55,...,...,"4,368",24.48,3,-40.00,6,--,67,-31.63,2,--,233,38.69,"2,662",0.08,234,116.67,522,188.40,639,121.11,...,...,724,66.06,-,--,1,-85.71,6,-62.50,1,--,126,231.58,427,65.50,28,-30.00,69,109.09,66,112.90,...,...,"11,471",576.36,44,780.00,10,11.11,"3,340","4,237.66",35,--,147,250.00,"3,959",216.47,60,62.16,908,"1,646.15","2,968","1,230.94",...,--,701,314.79,10,--,1,--,163,986.67,51,--,27,17.39,193,85.58,33,371.43,145,"1,712.50",78,550.00,...,...
1995M04,"669,201",-0.27,"2,241",-2.94,"1,162",0.87,"67,702",-5.25,655,-0.15,"16,106",12.99,"449,286",0.75,"37,059",4.39,"29,482",-1.97,"65,508",-6.01,...,...,"85,400",7.02,"1,006",-0.89,472,21.34,"9,177",2.42,285,-9.24,"5,951",12.90,"49,151",7.27,"9,191",12.54,"6,812",7.43,"3,355",-4.77,...,...,"3,028",-18.65,8,-33.33,7,--,65,-31.58,5,--,169,-9.63,"2,318",-16.44,48,-50.00,192,-29.67,216,-24.21,...,...,351,-47.61,3,-83.33,1,-75.00,4,-78.95,-,--,38,-7.32,229,-36.74,9,-43.75,35,-79.89,32,-8.57,...,...,"5,187",242.38,9,200.00,11,-35.29,108,33.33,2,--,54,58.82,"4,652",319.48,43,22.86,87,93.33,221,15.71,...,--,459,255.81,6,--,1,0.00,30,400.00,1,--,22,100.00,356,350.63,6,-57.14,19,216.67,18,50.00,...,...
1995M05,"667,090",-0.88,"2,246",-3.23,"1,166",1.92,"67,635",-5.37,662,0.91,"16,186",12.22,"447,005",-0.07,"37,060",4.19,"29,600",-2.52,"65,530",-6.02,...,...,"85,548",6.92,"1,005",-0.99,498,28.02,"9,185",2.45,286,-8.92,"5,975",12.86,"49,156",7.04,"9,211",12.73,"6,843",6.76,"3,389",-4.10,...,...,"3,810",0.26,13,-18.75,9,--,58,-43.69,7,--,182,-17.27,"2,966",9.37,57,-49.11,238,-32.39,280,-1.75,...,...,486,-31.45,3,200.00,4,300.00,20,33.33,1,--,48,-14.29,328,-8.89,12,-82.09,42,-75.15,28,-30.00,...,...,"5,921",221.97,8,100.00,5,-75.00,125,43.68,-,--,102,104.00,"5,241",293.17,56,40.00,121,95.16,263,8.23,...,--,509,173.66,6,500.00,-,--,16,-68.00,-,--,67,509.09,365,284.21,7,16.67,18,157.14,30,100.00,...,...
1995M06,"662,920",-1.79,"2,268",-2.03,"1,153",-0.26,"67,599",-5.41,670,0.75,"16,252",10.94,"442,753",-1.30,"37,051",3.86,"29,656",-2.93,"65,518",-6.28,...,...,"85,620",5.25,"1,022",-0.49,508,24.51,"9,186",2.25,287,-9.18,"6,036",11.63,"49,084",5.32,"9,240",10.95,"6,836",3.40,"3,421",-6.58,...,...,"3,732",1.28,37,146.67,16,--,53,-37.65,9,--,171,-36.67,"2,715",10.41,57,-76.83,423,91.40,251,-35.48,...,...,572,-20.00,20,"1,900.00",13,225.00,10,-71.43,1,-66.67,51,-7.27,335,-8.72,40,-21.57,63,-41.12,39,-57.61,...,...,"7,902",368.13,15,-28.57,29,26.09,89,-2.20,1,--,105,133.33,"6,967",497.51,66,-53.52,367,948.57,263,59.39,...,--,704,300.00,11,"1,000.00",5,400.00,26,62.50,-,--,25,127.27,498,465.91,12,-55.56,95,691.67,32,60.00,...,...
1995M07,"664,082",-1.80,"2,279",-1.30,"1,154",-0.52,"67,538",-5.46,674,1.20,"16,358",10.55,"443,634",-1.32,"37,081",4.12,"29,759",-3.16,"65,605",-6.23,...,...,"85,915",5.05,"1,064",3.80,509,23.84,"9,208",2.47,286,-10.62,"6,056",10.45,"49,243",5.22,"9,260",11.08,"6,842",1.80,"3,447",-7.01,...,...,"3,299",9.97,14,100.00,5,--,74,-3.90,6,--,177,-7.33,"2,500",15.37,69,-16.87,192,-14.29,262,4.38,...,...,481,-6.42,37,"3,600.00",1,-80.00,18,38.46,1,-66.67,41,-31.67,309,16.17,14,-17.65,34,-68.81,26,-35.00,...,...,"2,137",21.70,3,-76.92,4,-84.62,135,31.07,2,--,71,65.12,"1,619",32.60,39,-72.92,89,56.14,175,17.45,...,--,313,55.72,2,-33.33,1,-50.00,9,-47.06,2,--,22,340.00,234,78.63,5,-72.22,26,62.50,12,33.33,...,...
1995M08,"664,528",-1.90,"2,275",-1.39,"1,156",-1.62,"67,431",-5.53,677,1.20,"16,461",9.81,"444,525",-1.34,"37,092",4.49,"29,230",-5.28,"65,681",-6.10,...,...,"85,928",4.40,"1,070",1.13,512,22.20,"9,226",2.76,287,-11.42,"6,053",9.74,"49,485",4.97,"9,287",11.25,"6,537",-3.56,"3,471",-7.29,...,...,"3,537",17.27,5,-50.00,4,--,58,11.54,5,--,180,-23.73,"2,685",19.44,83,107.50,242,24.74,275,16.53,...,...,483,-4.36,1,-90.91,1,-90.91,10,66.67,1,-80.00,39,-31.58,334,13.61,19,-5.00,38,-42.42,40,14.29,...,...,"3,091",66.63,9,-25.00,2,-91.30,165,48.65,2,0.00,77,83.33,"1,794",45.62,72,-53.85,771,"1,050.75",199,-5.24,...,--,634,231.94,1,-50.00,-,--,21,16.67,-,--,50,78.57,164,84.27,20,-13.04,351,"2,825.00",27,80.00,...,...
1995M09,"665,650",-1.38,"2,273",-0.44,"1,164",-0.85,"67,369",-5.42,680,0.89,"16,577",8.11,"445,380",-0.90,"37,124",0.71,"29,328",0.14,"65,755",-4.32,...,...,"86,322",2.80,"1,069",8.75,525,24.11,"9,279",1.05,289,-12.16,"6,087",1.15,"49,688",4.12,"9,335",1.63,"6,556",-0.88,"3,494",-0.54,...,...,"2,988",-34.29,11,22.22,12,--,45,-23.73,3,--,169,-55.87,"2,258",3.25,79,-94.64,187,-7.43,224,-4.27,...,...,395,-82.00,1,--,13,550.00,17,-85.09,2,-50.00,43,-91.75,235,-61.73,28,-96.67,34,-44.26,22,-42.11,...,...,"1,866",-73.13,13,-60.61,4,-82.61,107,-48.56,-,--,53,32.50,"1,403",-57.91,47,-56.88,89,-94.98,150,-89.47,...,--,215,-83.75,1,-98.68,-,--,47,-51.55,-,--,4,-81.82,121,-75.41,24,700.00,7,-98.02,11,-96.03,...,...
1995M10,"666,810",-1.45,"2,276",-0.61,"1,170",-0.34,"67,321",-5.47,684,0.88,"16,678",7.62,"446,274",-0.96,"37,166",0.65,"29,419",-0.16,"65,822",-4.29,...,...,"86,707",2.69,"1,073",8.49,534,21.92,"9,293",0.81,290,-12.12,"6,141",1.00,"49,897",3.98,"9,356",1.77,"6,581",-1.41,"3,542",0.48,...,...,"3,102",0.39,11,37.50,6,--,54,-18.18,5,--,155,-23.27,"2,361",2.79,67,-17.28,194,-13.39,249,17.45,...,...,408,-10.72,1,--,1,-87.50,12,-62.50,1,-50.00,50,2.04,252,-9.03,12,0.00,34,-42.37,45,150.00,...,...,"1,942",34.39,8,700.00,-,--,102,34.21,1,0.00,54,38.46,"1,467",32.88,25,38.89,103,119.15,182,24.66,...,--,207,32.69,-,--,-,--,17,-10.53,-,--,31,520.00,122,12.96,3,0.00,22,266.67,12,-7.69,...,...
1995M11,"668,255",-1.44,"2,275",-0.83,"1,171",-0.59,"67,283",-5.48,684,1.03,"16,733",6.87,"447,424",-0.94,"37,195",0.65,"29,564",-0.19,"65,926",-4.21,...,...,"87,042",3.04,"1,069",7.87,534,20.81,"9,314",0.93,290,-11.85,"6,184",7.14,"50,078",3.80,"9,376",1.79,"6,621",-1.36,"3,576",0.87,...,...,"3,328",3.10,9,-18.18,8,--,56,-1.75,1,--,113,-44.61,"2,566",6.21,70,2.94,232,1.75,273,11.89,...,...,417,-13.12,1,-50.00,1,-66.67,18,80.00,-,--,42,-2.33,257,-19.18,27,8.00,43,-10.42,28,-6.67,...,...,"1,883",2.56,10,42.86,7,0.00,94,1.08,1,-80.00,58,31.82,"1,416",2.31,41,13.89,87,19.18,169,-9.63,...,--,238,20.81,8,--,1,--,16,-11.11,-,--,29,93.33,151,22.76,9,50.00,11,-42.11,13,-7.14,...,...
1995M12,"668,189",-1.42,"2,270",-1.05,"1,179",0.43,"67,197",-5.47,686,0.88,"16,793",6.62,"447,488",-0.90,"37,097",0.64,"29,603",-0.35,"65,876",-4.16,...,...,"87,323",3.24,"1,069",7.22,543,23.13,"9,327",1.02,290,-12.65,"6,212",7.42,"50,261",4.01,"9,407",2.00,"6,631",-1.46,"3,583",1.62,...,...,"2,750",-12.22,8,-11.11,12,--,49,-10.91,2,--,124,-32.97,"2,082",-11.37,55,25.00,198,-12.00,220,-17.29,...,...,475,1.06,1,-75.00,2,100.00,5,-54.55,-,--,38,-32.14,336,9.45,30,114.29,36,-29.41,27,22.73,...,...,"2,816",-15.92,13,44.44,4,-63.64,135,-10.00,-,--,64,-29.67,"2,018",-18.20,153,10.87,159,14.39,270,-21.51,...,--,331,-22.66,6,--,1,0.00,10,-44.44,-,--,23,-53.06,212,-21.19,17,13.33,33,-8.33,29,-27.50,...,...
1996M01,"668,792",-1.31,"2,262",-1.14,"1,177",0.51,"67,111",-5.53,689,0.88,"16,811",6.18,"447,993",-0.94,"37,098",0.63,"29,681",-0.07,"65,970",-2.78,...,...,"87,419",3.05,"1,058",5.69,547,23.76,"9,323",0.67,291,-13.13,"6,242",7.58,"50,295",3.70,"9,411",2.05,"6,642",-2.81,"3,610",5.06,...,...,"2,924",-10.83,16,433.33,6,20.00,46,-31.34,3,-50.00,129,-0.77,"2,204",7.15,53,26.19,191,-75.10,276,36.63,...,...,361,-35.19,2,-60.00,12,"1,100.00",8,-11.11,1,0.00,43,59.26,215,-18.25,15,150.00,25,-88.48,40,42.86,...,...,"2,321",-32.37,24,166.67,8,0.00,132,13.79,-,--,111,131.25,"1,699",24.83,52,40.54,113,-85.32,182,-83.15,...,--,333,-23.62,13,550.00,7,--,22,-37.14,-,--,35,75.00,209,64.57,12,50.00,21,-82.64,14,-88.52,...,...
1996M02,"669,449",-1.33,"2,254",-1.27,"1,186",1.37,"67,069",-5.56,690,0.73,"16,840",5.88,"448,506",-0.97,"37,103",0.60,"29,760",-0.01,"66,041",-2.65,...,...,"87,702",3.13,"1,054",5.29,550,20.88,"9,357",0.80,291,-13.39,"6,289",8.32,"50,438",3.48,"9,420",2.07,"6,664",-2.64,"3,639",8.95,...,...,"2,146",-7.70,3,50.00,10,25.00,27,-44.90,1,-50.00,73,-43.85,"1,653",-9.87,34,-17.07,149,27.35,196,38.03,...,...,283,-9.87,-,--,2,-84.62,4,0.00,-,--,27,8.00,184,-17.12,12,-7.69,22,22.22,32,68.42,...,...,"1,489",-3.12,11,57.14,1,-88.89,69,0.00,-,--,44,-24.14,"1,140",-1.38,29,7.41,70,22.81,125,-18.83,...,--,152,-37.45,-,--,1,--,3,-57.14,-,--,8,-66.67,114,44.30,6,20.00,11,10.00,9,-92.37,...,...
1996M03,"664,285",-1.05,"2,184",-2.59,"1,183",1.46,"66,487",-1.86,690,5.83,"16,762",4.82,"445,267",-1.41,"36,940",-0.31,"29,742",1.24,"65,030",-0.74,...,...,"87,601",2.62,"1,031",2.28,556,18.55,"9,324",1.80,291,2.11,"6,251",5.75,"50,427",2.45,"9,399",2.31,"6,680",-1.53,"3,642",9.14,...,...,"2,387",-45.35,5,66.67,9,50.00,36,-46.27,-,--,123,-47.21,"1,781",-33.10,50,-78.63,184,-64.75,199,-68.86,...,...,325,-55.11,-,--,8,700.00,8,33.33,-,--,33,-73.81,208,-51.29,10,-64.29,35,-49.28,23,-65.15,...,...,"7,551",-34.17,75,70.45,12,20.00,618,-81.50,-,--,201,36.73,"5,020",26.80,213,255.00,202,-77.75,"1,210",-59.23,...,--,584,-16.69,25,150.00,3,200.00,61,-62.58,-,--,88,225.93,287,48.70,58,75.76,29,-80.00,33,-57.69,...,...
1996M04,"664,602",-0.69,"2,167",-3.30,"1,189",2.32,"66,405",-1.92,695,6.11,"16,788",4.23,"445,532",-0.84,"36,951",-0.29,"29,811",1.12,"65,064",-0.68,...,...,"87,897",2.92,"1,031",2.49,560,18.64,"9,336",1.73,337,18.25,"6,291",5.71,"50,565",2.88,"9,419",2.48,"6,700",-1.64,"3,658",9.03,...,...,"3,027",-0.03,5,-37.50,9,28.57,36,-44.62,5,0.00,115,-31.95,"2,371",2.29,64,33.33,201,4.69,221,2.31,...,...,423,20.51,1,-66.67,4,300.00,13,225.00,1,--,36,-5.26,289,26.20,25,177.78,33,-5.71,21,-34.38,...,...,"2,710",-47.75,22,144.44,3,-72.73,118,9.26,-,--,89,64.81,"2,106",-54.73,53,23.26,132,51.72,187,-15.38,...,--,319,-30.50,1,-83.33,-,--,15,-50.00,-,--,30,36.36,237,-33.43,5,-16.67,14,-26.32,17,-5.56,...,...
1996M05,"665,725",-0.20,"2,168",-3.47,"1,192",2.23,"66,337",-1.92,699,5.59,"16,867",4.21,"446,425",-0.13,"36,949",-0.30,"29,965",1.23,"65,123",-0.62,...,...,"88,279",3.19,"1,040",3.48,561,12.65,"9,352",1.82,338,18.18,"6,328",5.91,"50,778",3.30,"9,437",2.45,"6,742",-1.48,"3,703",9.27,...,...,"3,453",-9.37,14,7.69,6,-33.33,48,-17.24,4,-42.86,155,-14.84,"2,644",-10.86,54,-5.26,261,9.66,267,-4.64,...,...,487,0.21,6,100.00,1,-75.00,13,-35.00,1,0.00,47,-2.08,297,-9.45,11,-8.33,55,30.95,56,100.00,...,...,"2,330",-60.65,13,62.50,3,-40.00,116,-7.20,-,--,76,-25.49,"1,751",-66.59,56,0.00,107,-11.57,208,-20.91,...,--,231,-54.62,1,-83.33,-,--,10,-37.50,-,--,19,-71.64,164,-55.07,6,-14.29,15,-16.67,16,-46.67,...,...
1996M06,"666,886",0.60,"2,165",-4.54,"1,195",3.64,"66,282",-1.95,702,4.78,"16,948",4.28,"447,337",1.04,"36,966",-0.23,"30,097",1.49,"65,194",-0.49,...,...,"88,601",3.48,"1,050",2.74,563,10.83,"9,366",1.96,339,18.12,"6,382",5.73,"50,968",3.84,"9,447",2.24,"6,774",-0.91,"3,712",8.51,...,...,"3,318",-11.09,11,-70.27,8,-50.00,32,-39.62,4,-55.56,155,-9.36,"2,579",-5.01,52,-8.77,236,-44.21,241,-3.98,...,...,436,-23.78,1,-95.00,3,-76.92,5,-50.00,2,100.00,48,-5.88,292,-12.84,13,-67.50,45,-28.57,27,-30.77,...,...,"2,157",-72.70,14,-6.67,5,-82.76,87,-2.25,1,0.00,74,-29.52,"1,667",-76.07,35,-46.97,104,-71.66,170,-35.36,...,--,251,-64.35,1,-90.91,3,-40.00,7,-73.08,1,--,22,-12.00,178,-64.26,3,-75.00,17,-82.11,19,-40.62,...,...
1996M07,"668,080",0.60,"2,162",-5.13,"1,201",4.07,"66,223",-1.95,706,4.75,"16,981",3.81,"448,265",1.04,"36,981",-0.27,"30,263",1.69,"65,298",-0.47,...,...,"88,981",3.57,"1,050",-1.32,571,12.18,"9,396",2.04,340,18.88,"6,400",5.68,"51,251",4.08,"9,444",1.99,"6,784",-0.85,"3,745",8.65,...,...,"3,462",4.94,12,-14.29,9,80.00,41,-44.59,4,-33.33,120,-32.20,"2,667",6.68,45,-34.78,274,42.71,290,10.69,...,...,484,0.62,1,-97.30,9,800.00,12,-33.33,1,0.00,43,4.88,342,10.68,8,-42.86,33,-2.94,35,34.62,...,...,"2,268",6.13,15,400.00,3,-25.00,100,-25.93,-,--,87,22.54,"1,739",7.41,30,-23.08,108,21.35,186,6.29,...,--,252,-19.49,2,0.00,1,0.00,22,144.44,-,--,26,18.18,149,-36.32,13,160.00,23,-11.54,16,33.33,...,...
1996M08,"668,814",0.64,"2,160",-5.05,"1,187",2.68,"66,151",-1.90,708,4.58,"17,068",3.69,"448,854",0.97,"36,968",-0.33,"30,384",3.95,"65,334",-0.53,...,...,"89,251",3.87,"1,051",-1.78,572,11.72,"9,433",2.24,340,18.47,"6,437",6.34,"51,386",3.84,"9,456",1.82,"6,801",4.04,"3,775",8.76,...,...,"3,218",-9.02,13,160.00,4,0.00,27,-53.45,2,-60.00,160,-11.11,"2,447",-8.86,51,-38.55,237,-2.07,277,0.73,...,...,418,-13.46,1,0.00,3,200.00,3,-70.00,1,0.00,50,28.21,271,-18.86,16,-15.79,33,-13.16,40,0.00,...,...,"2,484",-19.64,15,66.67,18,800.00,99,-40.00,-,--,73,-5.19,"1,858",3.57,64,-11.11,116,-84.95,241,21.11,...,--,284,-55.21,3,200.00,3,--,9,-57.14,-,--,38,-24.00,170,3.66,10,-50.00,33,-90.60,18,-33.33,...,...
1996M09,"669,840",0.63,"2,165",-4.75,"1,194",2.58,"66,104",-1.88,707,3.97,"17,099",3.15,"449,682",0.97,"36,986",-0.37,"30,470",3.89,"65,433",-0.49,...,...,"89,602",3.80,"1,073",0.37,573,9.14,"9,457",1.92,340,17.65,"6,459",6.11,"51,553",3.75,"9,479",1.54,"6,850",4.48,"3,818",9.27,...,...,"2,909",-2.64,12,9.09,8,-33.33,37,-17.78,-,--,114,-32.54,"2,229",-1.28,43,-45.57,198,5.88,268,19.64,...,...,452,14.43,8,700.00,1,-92.31,5,-70.59,-,--,46,6.98,276,17.45,9,-67.86,66,94.12,41,86.36,...,...,"1,883",0.91,7,-46.15,1,-75.00,84,-21.50,1,--,83,56.60,"1,401",-0.14,25,-46.81,112,25.84,169,12.67,...,--,233,8.37,1,0.00,-,--,18,-61.70,-,--,47,"1,075.00",124,2.48,7,-70.83,21,200.00,15,36.36,...,...
1996M10,"670,803",0.60,"2,177",-4.35,"1,199",2.48,"66,038",-1.91,706,3.22,"17,164",2.91,"450,358",0.92,"37,000",-0.45,"30,610",4.05,"65,551",-0.41,...,...,"89,940",3.73,"1,079",0.56,578,8.24,"9,456",1.75,340,17.24,"6,512",6.04,"51,767",3.75,"9,479",1.31,"6,872",4.42,"3,857",8.89,...,...,"2,908",-6.25,20,81.82,8,33.33,33,-38.89,2,-60.00,112,-27.74,"2,180",-7.67,51,-23.88,220,13.40,282,13.25,...,...,414,1.47,2,100.00,4,300.00,4,-66.67,1,0.00,45,-10.00,266,5.56,15,25.00,35,2.94,42,-6.67,...,...,"1,945",0.15,8,0.00,3,--,99,-2.94,3,200.00,47,-12.96,"1,504",2.52,37,48.00,80,-22.33,164,-9.89,...,--,217,4.83,4,--,1,--,16,-5.88,-,--,9,-70.97,138,13.11,17,466.67,19,-13.64,13,8.33,...,...
1996M11,"671,989",0.56,"2,172",-4.53,"1,208",3.16,"65,993",-1.92,709,3.65,"17,234",2.99,"451,269",0.86,"37,013",-0.49,"30,709",3.87,"65,682",-0.37,...,...,"90,292",3.73,"1,089",1.87,589,10.30,"9,462",1.59,341,17.59,"6,553",5.97,"52,002",3.84,"9,487",1.18,"6,889",4.05,"3,880",8.50,...,...,"3,109",-6.58,11,22.22,15,87.50,36,-35.71,3,200.00,120,6.19,"2,397",-6.59,46,-34.29,185,-20.26,296,8.42,...,...,405,-2.88,3,200.00,3,200.00,7,-61.11,1,--,35,-16.67,282,9.73,12,-55.56,24,-44.19,38,35.71,...,...,"1,923",2.12,16,60.00,6,-14.29,81,-13.83,-,--,50,-13.79,"1,486",4.94,33,-19.51,86,-1.15,165,-2.37,...,--,185,-22.27,2,-75.00,2,100.00,17,6.25,-,--,10,-65.52,118,-21.85,4,-55.56,12,9.09,20,53.85,...,...
